fecha,equipo,rendimiento,rendimiento_predicho,probabilidad,velocidad_puntos_historia,kpi
2023-05-28,Equipo Infraestructura,Alto,Alto,0.3822389994461857,53,Rendimiento Equipo
2023-05-28,Equipo Seguridad,Bajo,Bajo,0.6369159379921523,32,Rendimiento Equipo
2023-05-28,Equipo Datos,Bajo,Normal,0.5607653064376484,32,Rendimiento Equipo
2023-05-28,Equipo Integración,Bajo,Normal,0.3519960779207186,31,Rendimiento Equipo
2023-06-04,Equipo Desarrollo,Alto,Normal,0.4521133314644168,60,Rendimiento Equipo
2023-06-04,Equipo Infraestructura,Alto,Alto,0.3801281935853799,65,Rendimiento Equipo
2023-06-04,Equipo Seguridad,Bajo,Bajo,0.5973021447985719,26,Rendimiento Equipo
2023-06-04,Equipo Datos,Bajo,Bajo,0.47454498920788124,26,Rendimiento Equipo
2023-06-04,Equipo Integración,Bajo,Bajo,0.3876460846205584,26,Rendimiento Equipo
2023-06-11,Equipo Desarrollo,Bajo,Bajo,0.567000239075114,34,Rendimiento Equipo
2023-06-11,Equipo Infraestructura,Bajo,Bajo,0.45418468312389065,22,Rendimiento Equipo
2023-06-11,Equipo Seguridad,Normal,Bajo,0.45767714479857174,45,Rendimiento Equipo
2023-06-11,Equipo Datos,Normal,Normal,0.5296621318344739,50,Rendimiento Equipo
2023-06-11,Equipo Integración,Bajo,Bajo,0.43386497923169437,31,Rendimiento Equipo
2023-06-18,Equipo Desarrollo,Normal,Normal,0.47335792020900563,50,Rendimiento Equipo
2023-06-18,Equipo Infraestructura,Normal,Normal,0.41906591996830655,42,Rendimiento Equipo
2023-06-18,Equipo Seguridad,Bajo,Bajo,0.4480786599500869,29,Rendimiento Equipo
2023-06-18,Equipo Datos,Normal,Normal,0.5520743793092212,51,Rendimiento Equipo
2023-06-18,Equipo Integración,Normal,Normal,0.5287603724215749,42,Rendimiento Equipo
2023-06-25,Equipo Desarrollo,Bajo,Bajo,0.5542571520967329,22,Rendimiento Equipo
2023-06-25,Equipo Infraestructura,Bajo,Bajo,0.4530285670854575,31,Rendimiento Equipo
2023-06-25,Equipo Seguridad,Bajo,Bajo,0.6458253130717401,33,Rendimiento Equipo
2023-06-25,Equipo Datos,Bajo,Bajo,0.4449951154705075,34,Rendimiento Equipo
2023-06-25,Equipo Integración,Alto,Bajo,0.40094417511158686,58,Rendimiento Equipo
2023-07-02,Equipo Desarrollo,Normal,Normal,0.537760754357661,45,Rendimiento Equipo
2023-07-02,Equipo Infraestructura,Alto,Alto,0.3667967736502185,62,Rendimiento Equipo
2023-07-02,Equipo Seguridad,Alto,Alto,0.4071950024942636,58,Rendimiento Equipo
2023-07-02,Equipo Datos,Normal,Normal,0.5586668312228307,43,Rendimiento Equipo
2023-07-02,Equipo Integración,Bajo,Bajo,0.3677433105036493,30,Rendimiento Equipo
2023-07-09,Equipo Desarrollo,Alto,Normal,0.4123439484565418,61,Rendimiento Equipo
2023-07-09,Equipo Infraestructura,Normal,Normal,0.5066846180672954,46,Rendimiento Equipo
2023-07-09,Equipo Seguridad,Bajo,Bajo,0.5883403012820583,26,Rendimiento Equipo
2023-07-09,Equipo Datos,Alto,Alto,0.5971616839078276,54,Rendimiento Equipo
2023-07-09,Equipo Integración,Alto,Alto,0.4500741746530267,57,Rendimiento Equipo
2023-07-16,Equipo Desarrollo,Bajo,Bajo,0.4058046717721421,30,Rendimiento Equipo
2023-07-16,Equipo Infraestructura,Normal,Normal,0.478930182959919,35,Rendimiento Equipo
2023-07-16,Equipo Seguridad,Bajo,Bajo,0.5829528129533934,27,Rendimiento Equipo
2023-07-16,Equipo Datos,Alto,Alto,0.6478749249151864,55,Rendimiento Equipo
2023-07-16,Equipo Integración,Alto,Alto,0.42438612250909213,61,Rendimiento Equipo
2023-07-23,Equipo Desarrollo,Alto,Alto,0.4719202264177714,63,Rendimiento Equipo
2023-07-23,Equipo Infraestructura,Bajo,Normal,0.49434866169789116,26,Rendimiento Equipo
2023-07-23,Equipo Seguridad,Normal,Normal,0.4464109516553286,45,Rendimiento Equipo
2023-07-23,Equipo Datos,Normal,Normal,0.4779630020436725,39,Rendimiento Equipo
2023-07-23,Equipo Integración,Normal,Normal,0.49714299441447346,42,Rendimiento Equipo
2023-07-30,Equipo Desarrollo,Alto,Alto,0.5486556324732651,57,Rendimiento Equipo
2023-07-30,Equipo Infraestructura,Alto,Alto,0.39478667264078104,65,Rendimiento Equipo
2023-07-30,Equipo Seguridad,Alto,Alto,0.5482884953506989,58,Rendimiento Equipo
2023-07-30,Equipo Datos,Alto,Alto,0.492661534879569,59,Rendimiento Equipo
2023-07-30,Equipo Integración,Normal,Normal,0.5532719308860874,43,Rendimiento Equipo
2023-08-06,Equipo Desarrollo,Normal,Alto,0.4085407334833659,44,Rendimiento Equipo
2023-08-06,Equipo Infraestructura,Bajo,Normal,0.3743495727080326,33,Rendimiento Equipo
2023-08-06,Equipo Seguridad,Normal,Alto,0.5801427522049557,51,Rendimiento Equipo
2023-08-06,Equipo Datos,Normal,Normal,0.5862934340230406,42,Rendimiento Equipo
2023-08-06,Equipo Integración,Normal,Normal,0.5689306610448175,38,Rendimiento Equipo
2023-08-13,Equipo Desarrollo,Alto,Alto,0.5140143383099121,62,Rendimiento Equipo
2023-08-13,Equipo Infraestructura,Normal,Normal,0.4713337421333785,42,Rendimiento Equipo
2023-08-13,Equipo Seguridad,Alto,Alto,0.598036902666639,57,Rendimiento Equipo
2023-08-13,Equipo Datos,Normal,Normal,0.5865791483087549,38,Rendimiento Equipo
2023-08-13,Equipo Integración,Alto,Normal,0.4477312654971248,65,Rendimiento Equipo
2023-08-20,Equipo Desarrollo,Alto,Alto,0.5699306997262734,54,Rendimiento Equipo
2023-08-20,Equipo Infraestructura,Normal,Normal,0.4956371609367973,38,Rendimiento Equipo
2023-08-20,Equipo Seguridad,Bajo,Alto,0.5322149632025944,22,Rendimiento Equipo
2023-08-20,Equipo Datos,Alto,Alto,0.5811564843745184,64,Rendimiento Equipo
2023-08-20,Equipo Integración,Normal,Normal,0.47739138454474384,48,Rendimiento Equipo
2023-08-27,Equipo Desarrollo,Bajo,Alto,0.42745218936668905,34,Rendimiento Equipo
2023-08-27,Equipo Infraestructura,Alto,Alto,0.492090537362025,65,Rendimiento Equipo
2023-08-27,Equipo Seguridad,Normal,Normal,0.4877673757829239,40,Rendimiento Equipo
2023-08-27,Equipo Datos,Alto,Alto,0.6057019846259011,56,Rendimiento Equipo
2023-08-27,Equipo Integración,Alto,Alto,0.46726915545379166,55,Rendimiento Equipo
2023-09-03,Equipo Desarrollo,Bajo,Bajo,0.3813385486921394,25,Rendimiento Equipo
2023-09-03,Equipo Infraestructura,Alto,Alto,0.4136803288341692,67,Rendimiento Equipo
2023-09-03,Equipo Seguridad,Normal,Normal,0.5271766266627631,41,Rendimiento Equipo
2023-09-03,Equipo Datos,Normal,Normal,0.4896061164386641,51,Rendimiento Equipo
2023-09-03,Equipo Integración,Bajo,Bajo,0.5713103050230197,32,Rendimiento Equipo
2023-09-10,Equipo Desarrollo,Normal,Alto,0.3889013392506214,41,Rendimiento Equipo
2023-09-10,Equipo Infraestructura,Alto,Alto,0.4684025510563915,64,Rendimiento Equipo
2023-09-10,Equipo Seguridad,Alto,Alto,0.40800385568266323,57,Rendimiento Equipo
2023-09-10,Equipo Datos,Alto,Alto,0.5513502530241695,57,Rendimiento Equipo
2023-09-10,Equipo Integración,Bajo,Bajo,0.6565715697439616,34,Rendimiento Equipo
2023-09-17,Equipo Desarrollo,Alto,Alto,0.46250327576550876,65,Rendimiento Equipo
2023-09-17,Equipo Infraestructura,Normal,Alto,0.4931711542379454,47,Rendimiento Equipo
2023-09-17,Equipo Seguridad,Bajo,Alto,0.37650660293541066,25,Rendimiento Equipo
2023-09-17,Equipo Datos,Alto,Alto,0.6394406030862937,53,Rendimiento Equipo
2023-09-17,Equipo Integración,Alto,Bajo,0.6706124256920758,58,Rendimiento Equipo
2023-09-24,Equipo Desarrollo,Bajo,Alto,0.39715476776242903,26,Rendimiento Equipo
2023-09-24,Equipo Infraestructura,Alto,Alto,0.5075117916722518,67,Rendimiento Equipo
2023-09-24,Equipo Seguridad,Alto,Alto,0.4033237689322441,65,Rendimiento Equipo
2023-09-24,Equipo Datos,Bajo,Alto,0.47090471626779823,34,Rendimiento Equipo
2023-09-24,Equipo Integración,Bajo,Bajo,0.6868458019230623,22,Rendimiento Equipo
2023-10-01,Equipo Desarrollo,Normal,Alto,0.40303840699900945,40,Rendimiento Equipo
2023-10-01,Equipo Infraestructura,Alto,Alto,0.5027773594378195,60,Rendimiento Equipo
2023-10-01,Equipo Seguridad,Alto,Alto,0.4743506369917208,58,Rendimiento Equipo
2023-10-01,Equipo Datos,Alto,Alto,0.511062835925918,59,Rendimiento Equipo
2023-10-01,Equipo Integración,Bajo,Bajo,0.6589193949966554,34,Rendimiento Equipo
2023-10-08,Equipo Desarrollo,Alto,Alto,0.5242183908083036,63,Rendimiento Equipo
2023-10-08,Equipo Infraestructura,Normal,Alto,0.48969435001429273,36,Rendimiento Equipo
2023-10-08,Equipo Seguridad,Normal,Normal,0.39898234166860597,44,Rendimiento Equipo
2023-10-08,Equipo Datos,Normal,Normal,0.7040446477554029,50,Rendimiento Equipo
2023-10-08,Equipo Integración,Bajo,Bajo,0.6516257934832262,28,Rendimiento Equipo
2023-10-15,Equipo Desarrollo,Alto,Alto,0.5960740204727567,64,Rendimiento Equipo
2023-10-15,Equipo Infraestructura,Normal,Normal,0.3923699640884517,51,Rendimiento Equipo
2023-10-15,Equipo Seguridad,Bajo,Normal,0.3607547213357225,26,Rendimiento Equipo
2023-10-15,Equipo Datos,Normal,Normal,0.8484209492078165,51,Rendimiento Equipo
2023-10-15,Equipo Integración,Normal,Bajo,0.4266622130024044,42,Rendimiento Equipo
2023-10-22,Equipo Desarrollo,Normal,Alto,0.5004181178958016,36,Rendimiento Equipo
2023-10-22,Equipo Infraestructura,Bajo,Alto,0.3639673770961435,31,Rendimiento Equipo
2023-10-22,Equipo Seguridad,Alto,Alto,0.5371221363987464,59,Rendimiento Equipo
2023-10-22,Equipo Datos,Normal,Normal,0.8957661873030546,40,Rendimiento Equipo
2023-10-22,Equipo Integración,Alto,Bajo,0.4046128068529983,66,Rendimiento Equipo
2023-10-29,Equipo Desarrollo,Alto,Alto,0.5612046691016497,57,Rendimiento Equipo
2023-10-29,Equipo Infraestructura,Alto,Alto,0.3949813218235028,68,Rendimiento Equipo
2023-10-29,Equipo Seguridad,Normal,Normal,0.4640640286950299,48,Rendimiento Equipo
2023-10-29,Equipo Datos,Normal,Normal,0.8643658869669956,40,Rendimiento Equipo
2023-10-29,Equipo Integración,Bajo,Bajo,0.4869217499424291,33,Rendimiento Equipo
2023-11-05,Equipo Desarrollo,Alto,Alto,0.6933568387414354,63,Rendimiento Equipo
2023-11-05,Equipo Infraestructura,Alto,Alto,0.4414999926092014,57,Rendimiento Equipo
2023-11-05,Equipo Seguridad,Alto,Alto,0.4886330706596807,58,Rendimiento Equipo
2023-11-05,Equipo Datos,Normal,Normal,0.8342706488717575,46,Rendimiento Equipo
2023-11-05,Equipo Integración,Normal,Normal,0.6401312583837279,40,Rendimiento Equipo
2023-11-12,Equipo Desarrollo,Alto,Alto,0.7062651024261076,55,Rendimiento Equipo
2023-11-12,Equipo Infraestructura,Normal,Normal,0.498633348036978,40,Rendimiento Equipo
2023-11-12,Equipo Seguridad,Normal,Normal,0.7349171671540092,39,Rendimiento Equipo
2023-11-12,Equipo Datos,Bajo,Normal,0.4825557196568283,31,Rendimiento Equipo
2023-11-12,Equipo Integración,Normal,Normal,0.7744678563526374,39,Rendimiento Equipo
2023-11-19,Equipo Desarrollo,Normal,Alto,0.5525731039612386,46,Rendimiento Equipo
2023-11-19,Equipo Infraestructura,Normal,Normal,0.703353199459566,46,Rendimiento Equipo
2023-11-19,Equipo Seguridad,Bajo,Normal,0.8285204985073404,30,Rendimiento Equipo
2023-11-19,Equipo Datos,Normal,Normal,0.7814050957709102,43,Rendimiento Equipo
2023-11-19,Equipo Integración,Normal,Normal,0.7342743079655405,47,Rendimiento Equipo
2023-11-26,Equipo Desarrollo,Alto,Alto,0.5402887216768563,65,Rendimiento Equipo
2023-11-26,Equipo Infraestructura,Normal,Normal,0.7079767425831089,36,Rendimiento Equipo
2023-11-26,Equipo Seguridad,Normal,Normal,0.7939124953993374,52,Rendimiento Equipo
2023-11-26,Equipo Datos,Normal,Normal,0.7855679329337474,47,Rendimiento Equipo
2023-11-26,Equipo Integración,Bajo,Bajo,0.47550046245729816,30,Rendimiento Equipo
2023-12-03,Equipo Desarrollo,Alto,Alto,0.5963638132519479,62,Rendimiento Equipo
2023-12-03,Equipo Infraestructura,Bajo,Normal,0.41379093716046156,25,Rendimiento Equipo
2023-12-03,Equipo Seguridad,Alto,Normal,0.7722721445221444,62,Rendimiento Equipo
2023-12-03,Equipo Datos,Normal,Normal,0.7813457107115253,40,Rendimiento Equipo
2023-12-03,Equipo Integración,Normal,Normal,0.660278158475196,40,Rendimiento Equipo
2023-12-10,Equipo Desarrollo,Bajo,Alto,0.5179657142245386,24,Rendimiento Equipo
2023-12-10,Equipo Infraestructura,Alto,Alto,0.43705519655910763,65,Rendimiento Equipo
2023-12-10,Equipo Seguridad,Normal,Normal,0.855369214119214,41,Rendimiento Equipo
2023-12-10,Equipo Datos,Alto,Alto,0.510373497023693,65,Rendimiento Equipo
2023-12-10,Equipo Integración,Normal,Normal,0.779045422075793,49,Rendimiento Equipo
2023-12-17,Equipo Desarrollo,Normal,Normal,0.6977495544064228,47,Rendimiento Equipo
2023-12-17,Equipo Infraestructura,Normal,Normal,0.6183967356173238,48,Rendimiento Equipo
2023-12-17,Equipo Seguridad,Normal,Normal,0.891869214119214,44,Rendimiento Equipo
2023-12-17,Equipo Datos,Normal,Normal,0.6025119573409047,47,Rendimiento Equipo
2023-12-17,Equipo Integración,Normal,Normal,0.8307875253831136,41,Rendimiento Equipo
2023-12-24,Equipo Desarrollo,Bajo,Bajo,0.5345856854386097,24,Rendimiento Equipo
2023-12-24,Equipo Infraestructura,Normal,Bajo,0.42934610814022567,38,Rendimiento Equipo
2023-12-24,Equipo Seguridad,Alto,Alto,0.5101787379287379,54,Rendimiento Equipo
2023-12-24,Equipo Datos,Normal,Normal,0.8361627509916982,37,Rendimiento Equipo
2023-12-24,Equipo Integración,Alto,Normal,0.6475260646216527,66,Rendimiento Equipo
2023-12-31,Equipo Desarrollo,Normal,Normal,0.8648398125782026,41,Rendimiento Equipo
2023-12-31,Equipo Infraestructura,Bajo,Bajo,0.7238720821661997,32,Rendimiento Equipo
2023-12-31,Equipo Seguridad,Alto,Normal,0.7390110722610724,68,Rendimiento Equipo
2023-12-31,Equipo Datos,Normal,Normal,0.9407094017094018,38,Rendimiento Equipo
2023-12-31,Equipo Integración,Bajo,Normal,0.5447663243619125,24,Rendimiento Equipo
2024-01-07,Equipo Desarrollo,Normal,Normal,0.8648953399541636,46,Rendimiento Equipo
2024-01-07,Equipo Infraestructura,Alto,Alto,0.8504880870476845,62,Rendimiento Equipo
2024-01-07,Equipo Seguridad,Alto,Alto,0.8579761904761906,56,Rendimiento Equipo
2024-01-07,Equipo Datos,Normal,Normal,0.7019590964590965,41,Rendimiento Equipo
2024-01-07,Equipo Integración,Alto,Alto,0.7387820512820512,67,Rendimiento Equipo
2024-01-14,Equipo Desarrollo,Normal,Normal,0.7771175621763856,51,Rendimiento Equipo
2024-01-14,Equipo Infraestructura,Alto,Alto,0.746285027035801,67,Rendimiento Equipo
2024-01-14,Equipo Seguridad,Alto,Alto,0.6934054834054834,62,Rendimiento Equipo
2024-01-14,Equipo Datos,Bajo,Bajo,0.7186004273504273,29,Rendimiento Equipo
2024-01-14,Equipo Integración,Bajo,Bajo,0.5333540071040072,25,Rendimiento Equipo
2024-01-21,Equipo Desarrollo,Alto,Normal,0.7678318478906714,63,Rendimiento Equipo
2024-01-21,Equipo Infraestructura,Bajo,Alto,0.656361950112724,23,Rendimiento Equipo
2024-01-21,Equipo Seguridad,Alto,Alto,0.5931319791319791,61,Rendimiento Equipo
2024-01-21,Equipo Datos,Bajo,Bajo,0.8946004273504274,23,Rendimiento Equipo
2024-01-21,Equipo Integración,Normal,Normal,0.7062726107226108,52,Rendimiento Equipo
2024-01-28,Equipo Desarrollo,Normal,Normal,0.7567360182544691,43,Rendimiento Equipo
2024-01-28,Equipo Infraestructura,Alto,Alto,0.6304839392347132,63,Rendimiento Equipo
2024-01-28,Equipo Seguridad,Bajo,Bajo,0.5615610500610501,29,Rendimiento Equipo
2024-01-28,Equipo Datos,Bajo,Bajo,0.827267094017094,34,Rendimiento Equipo
2024-01-28,Equipo Integración,Alto,Normal,0.6359695804195804,68,Rendimiento Equipo
2024-02-04,Equipo Desarrollo,Alto,Alto,0.5271190895330465,57,Rendimiento Equipo
2024-02-04,Equipo Infraestructura,Normal,Normal,0.5373146157046614,38,Rendimiento Equipo
2024-02-04,Equipo Seguridad,Bajo,Bajo,0.4699729853479854,33,Rendimiento Equipo
2024-02-04,Equipo Datos,Alto,Alto,0.5704071428571429,58,Rendimiento Equipo
2024-02-04,Equipo Integración,Alto,Normal,0.681458424908425,64,Rendimiento Equipo
2024-02-11,Equipo Desarrollo,Normal,Normal,0.5946486101126179,39,Rendimiento Equipo
2024-02-11,Equipo Infraestructura,Alto,Alto,0.5111827329269852,57,Rendimiento Equipo
2024-02-11,Equipo Seguridad,Normal,Normal,0.697541562195974,38,Rendimiento Equipo
2024-02-11,Equipo Datos,Normal,Normal,0.749425053905905,48,Rendimiento Equipo
2024-02-11,Equipo Integración,Normal,Normal,0.726605229084641,41,Rendimiento Equipo
2024-02-18,Equipo Desarrollo,Alto,Alto,0.5860158458500156,53,Rendimiento Equipo
2024-02-18,Equipo Infraestructura,Normal,Normal,0.5145885534622948,37,Rendimiento Equipo
2024-02-18,Equipo Seguridad,Normal,Normal,0.7071003857253859,38,Rendimiento Equipo
2024-02-18,Equipo Datos,Normal,Normal,0.8027583872392381,52,Rendimiento Equipo
2024-02-18,Equipo Integración,Bajo,Normal,0.6655865467865469,34,Rendimiento Equipo
2024-02-25,Equipo Desarrollo,Alto,Alto,0.6812463736211779,66,Rendimiento Equipo
2024-02-25,Equipo Infraestructura,Bajo,Bajo,0.44677277465765813,23,Rendimiento Equipo
2024-02-25,Equipo Seguridad,Normal,Normal,0.8865765762015764,50,Rendimiento Equipo
2024-02-25,Equipo Datos,Normal,Normal,0.6558536253344766,45,Rendimiento Equipo
2024-02-25,Equipo Integración,Bajo,Alto,0.4559971195471195,31,Rendimiento Equipo
2024-03-03,Equipo Desarrollo,Bajo,Alto,0.5785439926687972,31,Rendimiento Equipo
2024-03-03,Equipo Infraestructura,Alto,Alto,0.4699580322582308,57,Rendimiento Equipo
2024-03-03,Equipo Seguridad,Normal,Normal,0.8490765762015764,43,Rendimiento Equipo
2024-03-03,Equipo Datos,Normal,Bajo,0.4681881853371216,37,Rendimiento Equipo
2024-03-03,Equipo Integración,Alto,Alto,0.6446221195471195,64,Rendimiento Equipo
2024-03-10,Equipo Desarrollo,Normal,Normal,0.4545256215637982,44,Rendimiento Equipo
2024-03-10,Equipo Infraestructura,Normal,Normal,0.4684091154805553,37,Rendimiento Equipo
2024-03-10,Equipo Seguridad,Normal,Normal,0.7955527666777666,52,Rendimiento Equipo
2024-03-10,Equipo Datos,Bajo,Bajo,0.5730453281942645,32,Rendimiento Equipo
2024-03-10,Equipo Integración,Alto,Alto,0.6918313487237401,61,Rendimiento Equipo
2024-03-17,Equipo Desarrollo,Alto,Alto,0.6204009629931587,58,Rendimiento Equipo
2024-03-17,Equipo Infraestructura,Bajo,Bajo,0.42410731629197096,30,Rendimiento Equipo
2024-03-17,Equipo Seguridad,Bajo,Normal,0.6727368326118327,32,Rendimiento Equipo
2024-03-17,Equipo Datos,Alto,Alto,0.5578279861981992,68,Rendimiento Equipo
2024-03-17,Equipo Integración,Normal,Normal,0.4797042219857438,52,Rendimiento Equipo
2024-03-24,Equipo Desarrollo,Alto,Alto,0.7081686397608355,60,Rendimiento Equipo
2024-03-24,Equipo Infraestructura,Alto,Alto,0.6463645134286355,60,Rendimiento Equipo
2024-03-24,Equipo Seguridad,Alto,Alto,0.713457930957931,68,Rendimiento Equipo
2024-03-24,Equipo Datos,Bajo,Alto,0.5286613195315324,26,Rendimiento Equipo
2024-03-24,Equipo Integración,Alto,Alto,0.7816340460264374,54,Rendimiento Equipo
2024-03-31,Equipo Desarrollo,Bajo,Bajo,0.575574667459001,26,Rendimiento Equipo
2024-03-31,Equipo Infraestructura,Alto,Alto,0.6370311800953021,62,Rendimiento Equipo
2024-03-31,Equipo Seguridad,Alto,Alto,0.7089971466442054,69,Rendimiento Equipo
2024-03-31,Equipo Datos,Bajo,Bajo,0.8253392564881926,29,Rendimiento Equipo
2024-03-31,Equipo Integración,Alto,Alto,0.8572249551173463,60,Rendimiento Equipo
2024-04-07,Equipo Desarrollo,Bajo,Bajo,0.7685607785701122,28,Rendimiento Equipo
2024-04-07,Equipo Infraestructura,Normal,Normal,0.4356922575846454,44,Rendimiento Equipo
2024-04-07,Equipo Seguridad,Normal,Normal,0.6468122406059714,43,Rendimiento Equipo
2024-04-07,Equipo Datos,Bajo,Bajo,0.8870059231548592,25,Rendimiento Equipo
2024-04-07,Equipo Integración,Alto,Alto,0.8191946520870432,62,Rendimiento Equipo
2024-04-14,Equipo Desarrollo,Bajo,Bajo,0.7692843761172391,24,Rendimiento Equipo
2024-04-14,Equipo Infraestructura,Bajo,Bajo,0.3536302711508232,23,Rendimiento Equipo
2024-04-14,Equipo Seguridad,Alto,Normal,0.5874908120345428,63,Rendimiento Equipo
2024-04-14,Equipo Datos,Bajo,Bajo,0.8770059231548593,26,Rendimiento Equipo
2024-04-14,Equipo Integración,Alto,Alto,0.8380414989338902,63,Rendimiento Equipo
2024-04-21,Equipo Desarrollo,Bajo,Bajo,0.7419164107492737,31,Rendimiento Equipo
2024-04-21,Equipo Infraestructura,Alto,Alto,0.524509132110898,56,Rendimiento Equipo
2024-04-21,Equipo Seguridad,Alto,Alto,0.5192935578353535,64,Rendimiento Equipo
2024-04-21,Equipo Datos,Normal,Bajo,0.476398960672897,38,Rendimiento Equipo
2024-04-21,Equipo Integración,Alto,Alto,0.8196867980791893,57,Rendimiento Equipo
2024-04-28,Equipo Desarrollo,Bajo,Bajo,0.6795141169772119,30,Rendimiento Equipo
2024-04-28,Equipo Infraestructura,Normal,Normal,0.6195711425112612,37,Rendimiento Equipo
2024-04-28,Equipo Seguridad,Normal,Normal,0.5305673296387373,48,Rendimiento Equipo
2024-04-28,Equipo Datos,Bajo,Bajo,0.6381317583411786,24,Rendimiento Equipo
2024-04-28,Equipo Integración,Bajo,Bajo,0.5637229145375698,31,Rendimiento Equipo
2024-05-05,Equipo Desarrollo,Normal,Bajo,0.36929795580918756,46,Rendimiento Equipo
2024-05-05,Equipo Infraestructura,Normal,Normal,0.7343658616809806,45,Rendimiento Equipo
2024-05-05,Equipo Seguridad,Normal,Normal,0.7141625107733922,35,Rendimiento Equipo
2024-05-05,Equipo Datos,Alto,Alto,0.4452924947947048,62,Rendimiento Equipo
2024-05-05,Equipo Integración,Bajo,Bajo,0.7115116050137602,28,Rendimiento Equipo
2024-05-12,Equipo Desarrollo,Alto,Alto,0.6130347285175478,57,Rendimiento Equipo
2024-05-12,Equipo Infraestructura,Alto,Normal,0.5212106198639738,61,Rendimiento Equipo
2024-05-12,Equipo Seguridad,Normal,Normal,0.6663291774400588,36,Rendimiento Equipo
2024-05-12,Equipo Datos,Bajo,Bajo,0.4654842155245181,28,Rendimiento Equipo
2024-05-12,Equipo Integración,Bajo,Bajo,0.7581522976544529,23,Rendimiento Equipo
2024-05-19,Equipo Desarrollo,Alto,Alto,0.6480347285175477,63,Rendimiento Equipo
2024-05-19,Equipo Infraestructura,Normal,Normal,0.7216408252794735,51,Rendimiento Equipo
2024-05-19,Equipo Seguridad,Bajo,Bajo,0.5209740973887979,27,Rendimiento Equipo
2024-05-19,Equipo Datos,Bajo,Normal,0.3725984700559578,32,Rendimiento Equipo
2024-05-19,Equipo Integración,Bajo,Bajo,0.760777297654453,25,Rendimiento Equipo
2024-05-26,Equipo Desarrollo,Alto,Alto,0.6245543363606851,57,Rendimiento Equipo
2024-05-26,Equipo Infraestructura,Normal,Normal,0.7516408252794734,45,Rendimiento Equipo
2024-05-26,Equipo Seguridad,Bajo,Bajo,0.604786036997177,34,Rendimiento Equipo
2024-05-26,Equipo Datos,Normal,Normal,0.5232166019240897,45,Rendimiento Equipo
2024-05-26,Equipo Integración,Alto,Alto,0.528693960584331,69,Rendimiento Equipo
2024-06-02,Equipo Desarrollo,Bajo,Bajo,0.6836233003562812,25,Rendimiento Equipo
2024-06-02,Equipo Infraestructura,Normal,Normal,0.7557360633747117,35,Rendimiento Equipo
2024-06-02,Equipo Seguridad,Normal,Normal,0.43223765298712047,40,Rendimiento Equipo
2024-06-02,Equipo Datos,Alto,Alto,0.44879526979747986,55,Rendimiento Equipo
2024-06-02,Equipo Integración,Alto,Alto,0.6545153891557597,63,Rendimiento Equipo
2024-06-09,Equipo Desarrollo,Bajo,Bajo,0.7847344114673923,30,Rendimiento Equipo
2024-06-09,Equipo Infraestructura,Alto,Normal,0.7189582855969339,61,Rendimiento Equipo
2024-06-09,Equipo Seguridad,Alto,Bajo,0.34801698689833993,67,Rendimiento Equipo
2024-06-09,Equipo Datos,Normal,Normal,0.48406797277546054,44,Rendimiento Equipo
2024-06-09,Equipo Integración,Alto,Alto,0.6453502376406081,56,Rendimiento Equipo
2024-06-16,Equipo Desarrollo,Bajo,Bajo,0.7797344114673923,24,Rendimiento Equipo
2024-06-16,Equipo Infraestructura,Normal,Normal,0.7145138411524896,44,Rendimiento Equipo
2024-06-16,Equipo Seguridad,Bajo,Bajo,0.5902431773745301,32,Rendimiento Equipo
2024-06-16,Equipo Datos,Bajo,Bajo,0.4253993836896862,29,Rendimiento Equipo
2024-06-16,Equipo Integración,Normal,Alto,0.4831280154183859,42,Rendimiento Equipo
2024-06-23,Equipo Desarrollo,Bajo,Bajo,0.6891997239327048,24,Rendimiento Equipo
2024-06-23,Equipo Infraestructura,Alto,Normal,0.4796606665493146,68,Rendimiento Equipo
2024-06-23,Equipo Seguridad,Bajo,Bajo,0.681861034517387,29,Rendimiento Equipo
2024-06-23,Equipo Datos,Normal,Bajo,0.42928244507274754,38,Rendimiento Equipo
2024-06-23,Equipo Integración,Alto,Alto,0.6124869284351936,53,Rendimiento Equipo
2024-06-30,Equipo Desarrollo,Normal,Normal,0.6385010815525448,43,Rendimiento Equipo
2024-06-30,Equipo Infraestructura,Bajo,Normal,0.465864879003527,29,Rendimiento Equipo
2024-06-30,Equipo Seguridad,Normal,Bajo,0.4667354933918462,36,Rendimiento Equipo
2024-06-30,Equipo Datos,Alto,Alto,0.5849513583326007,67,Rendimiento Equipo
2024-06-30,Equipo Integración,Normal,Normal,0.4717985364574041,48,Rendimiento Equipo
2024-07-07,Equipo Desarrollo,Normal,Normal,0.7466277049291682,38,Rendimiento Equipo
2024-07-07,Equipo Infraestructura,Normal,Normal,0.6580418270554754,37,Rendimiento Equipo
2024-07-07,Equipo Seguridad,Bajo,Bajo,0.6688436805263492,33,Rendimiento Equipo
2024-07-07,Equipo Datos,Alto,Alto,0.6585336094148517,60,Rendimiento Equipo
2024-07-07,Equipo Integración,Bajo,Alto,0.4869995546978199,34,Rendimiento Equipo
2024-07-14,Equipo Desarrollo,Alto,Normal,0.6716277049291682,54,Rendimiento Equipo
2024-07-14,Equipo Infraestructura,Normal,Normal,0.6570001603888087,38,Rendimiento Equipo
