fecha,categoria_riesgo,estado,estado_predicho,probabilidad,indice_mitigacion_porcentaje,kpi
2023-03-12,Seguridad,Aceptable,Aceptable,1.0,77.83,Índice Riesgo TI
2023-03-12,Disponibilidad,Aceptable,Aceptable,0.9951666666666666,81.87,Índice Riesgo TI
2023-03-12,Cumplimiento,Excelente,Excelente,0.97,90.72,Índice Riesgo TI
2023-03-12,Operacional,Aceptable,Aceptable,1.0,82.16,Índice Riesgo TI
2023-03-12,Tecnológico,Aceptable,Aceptable,0.9982352941176471,82.36,Índice Riesgo TI
2023-03-19,Seguridad,Aceptable,Aceptable,0.9888845021989736,77.02,Índice Riesgo TI
2023-03-19,Disponibilidad,Excelente,Excelente,0.969387946630484,91.93,Índice Riesgo TI
2023-03-19,Cumplimiento,Aceptable,Aceptable,0.995,79.51,Índice Riesgo TI
2023-03-19,Operacional,Excelente,Excelente,0.943137946630484,92.0,Índice Riesgo TI
2023-03-19,Tecnológico,Aceptable,Aceptable,0.9781345021989735,77.15,Índice Riesgo TI
2023-03-26,Seguridad,Aceptable,Aceptable,0.9910629526217286,84.24,Índice Riesgo TI
2023-03-26,Disponibilidad,Aceptable,Aceptable,0.9834999999999999,89.02,Índice Riesgo TI
2023-03-26,Cumplimiento,Excelente,Excelente,1.0,92.97,Índice Riesgo TI
2023-03-26,Operacional,Excelente,Excelente,1.0,92.34,Índice Riesgo TI
2023-03-26,Tecnológico,Excelente,Excelente,0.9367800065231572,91.17,Índice Riesgo TI
2023-04-02,Seguridad,Aceptable,Aceptable,0.9924560733384262,78.05,Índice Riesgo TI
2023-04-02,Disponibilidad,Excelente,Excelente,0.9237142857142857,90.82,Índice Riesgo TI
2023-04-02,Cumplimiento,Excelente,Excelente,0.9232051282051283,90.68,Índice Riesgo TI
2023-04-02,Operacional,Aceptable,Aceptable,0.9963636363636362,80.8,Índice Riesgo TI
2023-04-02,Tecnológico,Aceptable,Aceptable,0.9794475393639936,78.82,Índice Riesgo TI
2023-04-09,Seguridad,Aceptable,Aceptable,0.99,85.52,Índice Riesgo TI
2023-04-09,Disponibilidad,Aceptable,Aceptable,0.9797846978936897,87.97,Índice Riesgo TI
2023-04-09,Cumplimiento,Aceptable,Aceptable,0.9895692089225055,83.22,Índice Riesgo TI
2023-04-09,Operacional,Aceptable,Aceptable,0.9888134734299279,80.01,Índice Riesgo TI
2023-04-09,Tecnológico,Excelente,Excelente,0.9082085779517287,91.61,Índice Riesgo TI
2023-04-16,Seguridad,Aceptable,Aceptable,0.97784243697479,81.23,Índice Riesgo TI
2023-04-16,Disponibilidad,Aceptable,Aceptable,0.9866724941724943,85.15,Índice Riesgo TI
2023-04-16,Cumplimiento,Aceptable,Aceptable,0.9725,85.62,Índice Riesgo TI
2023-04-16,Operacional,Aceptable,Aceptable,0.9897769285794296,82.87,Índice Riesgo TI
2023-04-16,Tecnológico,Aceptable,Aceptable,0.9571257703081233,88.69,Índice Riesgo TI
2023-04-23,Seguridad,Aceptable,Aceptable,0.9924560733384262,81.11,Índice Riesgo TI
2023-04-23,Disponibilidad,Aceptable,Aceptable,0.9937481530431914,81.3,Índice Riesgo TI
2023-04-23,Cumplimiento,Aceptable,Aceptable,0.9833324841349851,77.66,Índice Riesgo TI
2023-04-23,Operacional,Aceptable,Aceptable,0.9975,80.43,Índice Riesgo TI
2023-04-23,Tecnológico,Aceptable,Aceptable,0.99,84.65,Índice Riesgo TI
2023-04-30,Seguridad,Aceptable,Aceptable,0.98,78.91,Índice Riesgo TI
2023-04-30,Disponibilidad,Excelente,Excelente,0.9615384615384616,91.45,Índice Riesgo TI
2023-04-30,Cumplimiento,Aceptable,Aceptable,0.9963711689162074,86.75,Índice Riesgo TI
2023-04-30,Operacional,Aceptable,Aceptable,0.9608846153846153,84.84,Índice Riesgo TI
2023-04-30,Tecnológico,Aceptable,Aceptable,0.96,88.2,Índice Riesgo TI
2023-05-07,Seguridad,Aceptable,Aceptable,0.9677475199484785,79.24,Índice Riesgo TI
2023-05-07,Disponibilidad,Aceptable,Aceptable,1.0,81.96,Índice Riesgo TI
2023-05-07,Cumplimiento,Excelente,Excelente,0.8856317829457364,91.63,Índice Riesgo TI
2023-05-07,Operacional,Aceptable,Aceptable,1.0,79.75,Índice Riesgo TI
2023-05-07,Tecnológico,Excelente,Excelente,0.9494177679751996,93.09,Índice Riesgo TI
2023-05-14,Seguridad,Aceptable,Aceptable,0.9952083333333335,86.1,Índice Riesgo TI
2023-05-14,Disponibilidad,Excelente,Excelente,0.98,92.21,Índice Riesgo TI
2023-05-14,Cumplimiento,Aceptable,Aceptable,0.9961698717948718,83.04,Índice Riesgo TI
2023-05-14,Operacional,Aceptable,Aceptable,0.9900032051282053,83.01,Índice Riesgo TI
2023-05-14,Tecnológico,Aceptable,Aceptable,0.9651534990793529,80.64,Índice Riesgo TI
2023-05-21,Seguridad,Aceptable,Aceptable,0.9747372845083173,81.68,Índice Riesgo TI
2023-05-21,Disponibilidad,Excelente,Excelente,0.962591093117409,91.14,Índice Riesgo TI
2023-05-21,Cumplimiento,Aceptable,Aceptable,0.979662835582874,83.65,Índice Riesgo TI
2023-05-21,Operacional,Aceptable,Aceptable,0.9933566106832755,78.76,Índice Riesgo TI
2023-05-21,Tecnológico,Aceptable,Aceptable,0.981824449118698,83.13,Índice Riesgo TI
2023-05-28,Seguridad,Aceptable,Aceptable,0.97138370281701,78.22,Índice Riesgo TI
2023-05-28,Disponibilidad,Excelente,Excelente,0.962591093117409,93.71,Índice Riesgo TI
2023-05-28,Cumplimiento,Excelente,Excelente,0.9690376290376289,90.58,Índice Riesgo TI
2023-05-28,Operacional,Aceptable,Aceptable,0.99,88.37,Índice Riesgo TI
2023-05-28,Tecnológico,Aceptable,Aceptable,0.9684010372592396,81.98,Índice Riesgo TI
2023-06-04,Seguridad,Aceptable,Aceptable,1.0,78.28,Índice Riesgo TI
2023-06-04,Disponibilidad,Aceptable,Aceptable,0.9877759258368627,87.95,Índice Riesgo TI
2023-06-04,Cumplimiento,Aceptable,Aceptable,0.9890217941307858,79.26,Índice Riesgo TI
2023-06-04,Operacional,Excelente,Excelente,0.99,94.02,Índice Riesgo TI
2023-06-04,Tecnológico,Aceptable,Aceptable,0.984941024322008,81.61,Índice Riesgo TI
2023-06-11,Seguridad,Aceptable,Aceptable,0.9903489791861884,89.35,Índice Riesgo TI
2023-06-11,Disponibilidad,Excelente,Excelente,1.0,91.85,Índice Riesgo TI
2023-06-11,Cumplimiento,Aceptable,Aceptable,0.9890217941307858,83.31,Índice Riesgo TI
2023-06-11,Operacional,Aceptable,Aceptable,0.9914761111936747,80.49,Índice Riesgo TI
2023-06-11,Tecnológico,Aceptable,Aceptable,0.9744486563068587,80.26,Índice Riesgo TI
2023-06-18,Seguridad,Aceptable,Aceptable,0.9924420024420024,81.66,Índice Riesgo TI
2023-06-18,Disponibilidad,Aceptable,Aceptable,0.9902529518619438,88.39,Índice Riesgo TI
2023-06-18,Cumplimiento,Aceptable,Aceptable,0.9867995719085637,80.48,Índice Riesgo TI
2023-06-18,Operacional,Aceptable,Aceptable,0.9922800602956786,82.81,Índice Riesgo TI
2023-06-18,Tecnológico,Aceptable,Aceptable,0.984941024322008,85.05,Índice Riesgo TI
2023-06-25,Seguridad,Aceptable,Aceptable,0.9723225556308627,78.71,Índice Riesgo TI
2023-06-25,Disponibilidad,Aceptable,Aceptable,0.9966666666666666,84.46,Índice Riesgo TI
2023-06-25,Cumplimiento,Excelente,Excelente,0.9866666666666666,94.21,Índice Riesgo TI
2023-06-25,Operacional,Aceptable,Aceptable,0.9814761111936747,85.28,Índice Riesgo TI
2023-06-25,Tecnológico,Aceptable,Aceptable,0.9892378680750773,82.46,Índice Riesgo TI
2023-07-02,Seguridad,Aceptable,Aceptable,1.0,84.45,Índice Riesgo TI
2023-07-02,Disponibilidad,Aceptable,Aceptable,0.9976282051282052,85.62,Índice Riesgo TI
2023-07-02,Cumplimiento,Excelente,Excelente,0.99,92.44,Índice Riesgo TI
2023-07-02,Operacional,Aceptable,Aceptable,1.0,78.91,Índice Riesgo TI
2023-07-02,Tecnológico,Aceptable,Aceptable,0.97,89.7,Índice Riesgo TI
2023-07-09,Seguridad,Aceptable,Aceptable,0.9922063269900439,79.8,Índice Riesgo TI
2023-07-09,Disponibilidad,Excelente,Excelente,0.9387914653784218,94.71,Índice Riesgo TI
2023-07-09,Cumplimiento,Aceptable,Aceptable,0.99,85.37,Índice Riesgo TI
2023-07-09,Operacional,Aceptable,Aceptable,0.9984615384615384,81.64,Índice Riesgo TI
2023-07-09,Tecnológico,Excelente,Excelente,0.9776240802675585,91.09,Índice Riesgo TI
2023-07-16,Seguridad,Excelente,Excelente,0.9846153846153846,91.93,Índice Riesgo TI
2023-07-16,Disponibilidad,Excelente,Excelente,0.9871328671328672,92.0,Índice Riesgo TI
2023-07-16,Cumplimiento,Excelente,Excelente,0.9815384615384616,90.58,Índice Riesgo TI
2023-07-16,Operacional,Excelente,Excelente,0.9815384615384616,92.57,Índice Riesgo TI
2023-07-16,Tecnológico,Aceptable,Aceptable,0.9888850038850039,82.55,Índice Riesgo TI
2023-07-23,Seguridad,Aceptable,Aceptable,1.0,88.17,Índice Riesgo TI
2023-07-23,Disponibilidad,Excelente,Excelente,0.99,93.71,Índice Riesgo TI
2023-07-23,Cumplimiento,Aceptable,Aceptable,0.9673002842977296,85.41,Índice Riesgo TI
2023-07-23,Operacional,Aceptable,Aceptable,0.99,88.16,Índice Riesgo TI
2023-07-23,Tecnológico,Aceptable,Aceptable,0.986961926961927,79.1,Índice Riesgo TI
2023-07-30,Seguridad,Aceptable,Aceptable,1.0,87.48,Índice Riesgo TI
2023-07-30,Disponibilidad,Excelente,Excelente,0.99,93.41,Índice Riesgo TI
2023-07-30,Cumplimiento,Aceptable,Aceptable,0.9884512814487266,89.29,Índice Riesgo TI
2023-07-30,Operacional,Aceptable,Aceptable,0.9921514668055385,86.3,Índice Riesgo TI
2023-07-30,Tecnológico,Aceptable,Aceptable,0.9745850119452624,86.37,Índice Riesgo TI
2023-08-06,Seguridad,Aceptable,Aceptable,1.0,84.27,Índice Riesgo TI
2023-08-06,Disponibilidad,Aceptable,Aceptable,0.9946010089354107,81.3,Índice Riesgo TI
2023-08-06,Cumplimiento,Aceptable,Aceptable,0.9988235294117647,84.47,Índice Riesgo TI
2023-08-06,Operacional,Aceptable,Aceptable,0.9973688581098863,86.44,Índice Riesgo TI
2023-08-06,Tecnológico,Aceptable,Aceptable,0.980042735042735,81.44,Índice Riesgo TI
2023-08-13,Seguridad,Aceptable,Aceptable,0.9886281173691455,86.7,Índice Riesgo TI
2023-08-13,Disponibilidad,Excelente,Excelente,1.0,90.74,Índice Riesgo TI
2023-08-13,Cumplimiento,Aceptable,Aceptable,0.9869965416055334,89.36,Índice Riesgo TI
2023-08-13,Operacional,Excelente,Excelente,0.99,92.35,Índice Riesgo TI
2023-08-13,Tecnológico,Aceptable,Aceptable,0.99,89.48,Índice Riesgo TI
2023-08-20,Seguridad,Aceptable,Aceptable,0.9949773755656107,80.16,Índice Riesgo TI
2023-08-20,Disponibilidad,Excelente,Excelente,1.0,91.78,Índice Riesgo TI
2023-08-20,Cumplimiento,Aceptable,Aceptable,0.9946010089354107,86.87,Índice Riesgo TI
2023-08-20,Operacional,Aceptable,Aceptable,0.9988235294117647,80.09,Índice Riesgo TI
2023-08-20,Tecnológico,Aceptable,Aceptable,1.0,80.91,Índice Riesgo TI
2023-08-27,Seguridad,Aceptable,Aceptable,1.0,86.62,Índice Riesgo TI
2023-08-27,Disponibilidad,Aceptable,Aceptable,0.9860139108483126,83.9,Índice Riesgo TI
2023-08-27,Cumplimiento,Excelente,Excelente,0.9832692307692308,90.73,Índice Riesgo TI
2023-08-27,Operacional,Aceptable,Aceptable,0.9950474295384578,83.18,Índice Riesgo TI
2023-08-27,Tecnológico,Aceptable,Aceptable,0.99,89.02,Índice Riesgo TI
2023-09-03,Seguridad,Excelente,Excelente,0.95,93.81,Índice Riesgo TI
2023-09-03,Disponibilidad,Excelente,Excelente,0.95,90.45,Índice Riesgo TI
2023-09-03,Cumplimiento,Excelente,Excelente,1.0,94.35,Índice Riesgo TI
2023-09-03,Operacional,Excelente,Excelente,0.9861764705882353,93.67,Índice Riesgo TI
2023-09-03,Tecnológico,Excelente,Excelente,1.0,91.66,Índice Riesgo TI
2023-09-10,Seguridad,Aceptable,Aceptable,0.9994736842105263,81.1,Índice Riesgo TI
2023-09-10,Disponibilidad,Aceptable,Aceptable,0.9723926112396913,89.84,Índice Riesgo TI
2023-09-10,Cumplimiento,Aceptable,Aceptable,0.9803926112396912,84.02,Índice Riesgo TI
2023-09-10,Operacional,Excelente,Excelente,0.9730434782608696,94.29,Índice Riesgo TI
2023-09-10,Tecnológico,Aceptable,Aceptable,0.9943821916280255,86.06,Índice Riesgo TI
2023-09-17,Seguridad,Aceptable,Aceptable,0.9744736842105263,89.78,Índice Riesgo TI
2023-09-17,Disponibilidad,Aceptable,Aceptable,0.9623926112396913,88.13,Índice Riesgo TI
2023-09-17,Cumplimiento,Excelente,Excelente,1.0,91.79,Índice Riesgo TI
2023-09-17,Operacional,Excelente,Excelente,1.0,93.75,Índice Riesgo TI
2023-09-17,Tecnológico,Aceptable,Aceptable,0.9837821916280255,85.47,Índice Riesgo TI
2023-09-24,Seguridad,Aceptable,Aceptable,0.991140350877193,87.56,Índice Riesgo TI
2023-09-24,Disponibilidad,Excelente,Excelente,1.0,95.03,Índice Riesgo TI
2023-09-24,Cumplimiento,Excelente,Excelente,0.9680769230769231,96.11,Índice Riesgo TI
2023-09-24,Operacional,Excelente,Excelente,0.995,91.74,Índice Riesgo TI
2023-09-24,Tecnológico,Aceptable,Aceptable,0.96,86.66,Índice Riesgo TI
2023-10-01,Seguridad,Excelente,Excelente,0.99,95.86,Índice Riesgo TI
2023-10-01,Disponibilidad,Aceptable,Aceptable,0.9834360895005608,81.72,Índice Riesgo TI
2023-10-01,Cumplimiento,Excelente,Excelente,0.9880434782608696,94.32,Índice Riesgo TI
2023-10-01,Operacional,Aceptable,Aceptable,0.9887694228338941,88.88,Índice Riesgo TI
2023-10-01,Tecnológico,Excelente,Excelente,0.97,95.97,Índice Riesgo TI
2023-10-08,Seguridad,Excelente,Excelente,0.9540000000000001,92.4,Índice Riesgo TI
2023-10-08,Disponibilidad,Aceptable,Aceptable,0.9946,81.01,Índice Riesgo TI
2023-10-08,Cumplimiento,Aceptable,Aceptable,0.9884360895005608,81.93,Índice Riesgo TI
2023-10-08,Operacional,Excelente,Excelente,0.99,91.6,Índice Riesgo TI
2023-10-08,Tecnológico,Aceptable,Aceptable,0.9921155249613589,81.25,Índice Riesgo TI
2023-10-15,Seguridad,Aceptable,Aceptable,0.9907940963899303,87.91,Índice Riesgo TI
2023-10-15,Disponibilidad,Excelente,Excelente,1.0,95.35,Índice Riesgo TI
2023-10-15,Cumplimiento,Aceptable,Aceptable,0.9857259445730245,84.89,Índice Riesgo TI
2023-10-15,Operacional,Aceptable,Aceptable,0.995,88.9,Índice Riesgo TI
2023-10-15,Tecnológico,Aceptable,Aceptable,0.9727821916280255,85.9,Índice Riesgo TI
2023-10-22,Seguridad,Excelente,Excelente,0.9506666666666667,96.31,Índice Riesgo TI
2023-10-22,Disponibilidad,Aceptable,Aceptable,0.9896,86.3,Índice Riesgo TI
2023-10-22,Cumplimiento,Excelente,Excelente,0.99,92.6,Índice Riesgo TI
2023-10-22,Operacional,Excelente,Excelente,0.9830434782608696,92.06,Índice Riesgo TI
2023-10-22,Tecnológico,Aceptable,Aceptable,0.9894736842105263,81.52,Índice Riesgo TI
2023-10-29,Seguridad,Aceptable,Aceptable,0.9994736842105263,82.73,Índice Riesgo TI
2023-10-29,Disponibilidad,Aceptable,Aceptable,0.9887694228338941,82.37,Índice Riesgo TI
2023-10-29,Cumplimiento,Aceptable,Aceptable,0.9996,82.96,Índice Riesgo TI
2023-10-29,Operacional,Aceptable,Aceptable,0.99,87.91,Índice Riesgo TI
2023-10-29,Tecnológico,Aceptable,Aceptable,0.9927155249613588,81.96,Índice Riesgo TI
2023-11-05,Seguridad,Excelente,Excelente,0.96,92.64,Índice Riesgo TI
2023-11-05,Disponibilidad,Aceptable,Aceptable,0.9900473731444532,84.76,Índice Riesgo TI
2023-11-05,Cumplimiento,Aceptable,Aceptable,0.9960908514053227,83.04,Índice Riesgo TI
2023-11-05,Operacional,Excelente,Excelente,0.9830769230769231,94.88,Índice Riesgo TI
2023-11-05,Tecnológico,Aceptable,Aceptable,0.9873085074174992,89.66,Índice Riesgo TI
2023-11-12,Seguridad,Aceptable,Aceptable,0.99,82.6,Índice Riesgo TI
2023-11-12,Disponibilidad,Excelente,Excelente,0.985,91.06,Índice Riesgo TI
2023-11-12,Cumplimiento,Excelente,Excelente,1.0,93.13,Índice Riesgo TI
2023-11-12,Operacional,Aceptable,Aceptable,0.9766666666666667,89.19,Índice Riesgo TI
2023-11-12,Tecnológico,Aceptable,Aceptable,0.95,87.98,Índice Riesgo TI
2023-11-19,Seguridad,Aceptable,Aceptable,0.9873085074174992,89.52,Índice Riesgo TI
2023-11-19,Disponibilidad,Aceptable,Aceptable,0.9930139283283996,82.55,Índice Riesgo TI
2023-11-19,Cumplimiento,Excelente,Excelente,0.9930434782608696,93.14,Índice Riesgo TI
2023-11-19,Operacional,Aceptable,Aceptable,1.0,84.07,Índice Riesgo TI
2023-11-19,Tecnológico,Aceptable,Aceptable,0.9761904761904762,84.12,Índice Riesgo TI
2023-11-26,Seguridad,Aceptable,Aceptable,0.9861904761904762,82.12,Índice Riesgo TI
2023-11-26,Disponibilidad,Excelente,Excelente,0.9830769230769231,94.65,Índice Riesgo TI
2023-11-26,Cumplimiento,Aceptable,Aceptable,0.98,81.99,Índice Riesgo TI
2023-11-26,Operacional,Aceptable,Aceptable,0.99,84.45,Índice Riesgo TI
2023-11-26,Tecnológico,Aceptable,Aceptable,0.98,86.43,Índice Riesgo TI
2023-12-03,Seguridad,Aceptable,Aceptable,0.9688888888888889,85.87,Índice Riesgo TI
2023-12-03,Disponibilidad,Aceptable,Aceptable,0.9478322973024826,85.71,Índice Riesgo TI
2023-12-03,Cumplimiento,Aceptable,Aceptable,0.9747888190416131,88.38,Índice Riesgo TI
2023-12-03,Operacional,Excelente,Excelente,0.9730769230769231,91.33,Índice Riesgo TI
2023-12-03,Tecnológico,Excelente,Excelente,0.97,92.77,Índice Riesgo TI
2023-12-10,Seguridad,Excelente,Excelente,1.0,92.25,Índice Riesgo TI
2023-12-10,Disponibilidad,Aceptable,Aceptable,0.970598342851137,87.08,Índice Riesgo TI
2023-12-10,Cumplimiento,Excelente,Excelente,0.9735294117647058,92.55,Índice Riesgo TI
2023-12-10,Operacional,Excelente,Excelente,0.9670157004830916,92.26,Índice Riesgo TI
2023-12-10,Tecnológico,Excelente,Excelente,0.98,91.36,Índice Riesgo TI
2023-12-17,Seguridad,Aceptable,Aceptable,0.9150277777777778,89.77,Índice Riesgo TI
2023-12-17,Disponibilidad,Aceptable,Aceptable,0.9936852188906984,83.25,Índice Riesgo TI
2023-12-17,Cumplimiento,Excelente,Excelente,0.9535294117647058,91.2,Índice Riesgo TI
2023-12-17,Operacional,Excelente,Excelente,0.9670157004830916,91.45,Índice Riesgo TI
2023-12-17,Tecnológico,Aceptable,Aceptable,0.9444444444444444,82.69,Índice Riesgo TI
2023-12-24,Seguridad,Excelente,Excelente,0.960111111111111,95.03,Índice Riesgo TI
2023-12-24,Disponibilidad,Excelente,Excelente,0.9660294117647058,92.45,Índice Riesgo TI
2023-12-24,Cumplimiento,Excelente,Excelente,0.9660294117647058,95.29,Índice Riesgo TI
2023-12-24,Operacional,Excelente,Excelente,0.9825,91.93,Índice Riesgo TI
2023-12-24,Tecnológico,Aceptable,Aceptable,0.987979797979798,88.59,Índice Riesgo TI
2023-12-31,Seguridad,Aceptable,Aceptable,0.93,82.33,Índice Riesgo TI
2023-12-31,Disponibilidad,Aceptable,Aceptable,0.99,85.16,Índice Riesgo TI
2023-12-31,Cumplimiento,Excelente,Excelente,0.95,93.2,Índice Riesgo TI
2023-12-31,Operacional,Aceptable,Aceptable,0.9066666666666667,85.28,Índice Riesgo TI
2023-12-31,Tecnológico,Aceptable,Aceptable,0.85,82.57,Índice Riesgo TI
2024-01-07,Seguridad,Aceptable,Aceptable,1.0,85.31,Índice Riesgo TI
2024-01-07,Disponibilidad,Excelente,Excelente,0.9309820261437909,94.06,Índice Riesgo TI
2024-01-07,Cumplimiento,Aceptable,Aceptable,0.9976470588235294,85.48,Índice Riesgo TI
2024-01-07,Operacional,Excelente,Excelente,0.9137598039215686,92.25,Índice Riesgo TI
2024-01-07,Tecnológico,Excelente,Excelente,0.93,96.24,Índice Riesgo TI
2024-01-14,Seguridad,Aceptable,Aceptable,0.961,87.65,Índice Riesgo TI
2024-01-14,Disponibilidad,Excelente,Excelente,0.9176666666666666,94.12,Índice Riesgo TI
2024-01-14,Cumplimiento,Excelente,Excelente,0.9228431372549021,96.62,Índice Riesgo TI
2024-01-14,Operacional,Aceptable,Aceptable,1.0,88.53,Índice Riesgo TI
2024-01-14,Tecnológico,Aceptable,Aceptable,0.9952500000000001,82.07,Índice Riesgo TI
2024-01-21,Seguridad,Aceptable,Aceptable,0.979765906567084,86.87,Índice Riesgo TI
2024-01-21,Disponibilidad,Aceptable,Aceptable,0.9598724514681494,83.04,Índice Riesgo TI
2024-01-21,Cumplimiento,Aceptable,Aceptable,0.987928007023705,89.48,Índice Riesgo TI
2024-01-21,Operacional,Aceptable,Aceptable,0.9627303921568626,86.41,Índice Riesgo TI
2024-01-21,Tecnológico,Aceptable,Aceptable,0.9801923771553193,85.3,Índice Riesgo TI
2024-01-28,Seguridad,Excelente,Excelente,0.8638162852137379,96.79,Índice Riesgo TI
2024-01-28,Disponibilidad,Excelente,Excelente,0.9165196078431372,91.01,Índice Riesgo TI
2024-01-28,Cumplimiento,Excelente,Excelente,0.84,97.41,Índice Riesgo TI
2024-01-28,Operacional,Excelente,Excelente,0.8815196078431373,90.61,Índice Riesgo TI
2024-01-28,Tecnológico,Aceptable,Aceptable,0.9833568627450979,85.29,Índice Riesgo TI
2024-02-04,Seguridad,Aceptable,Aceptable,0.986,83.88,Índice Riesgo TI
2024-02-04,Disponibilidad,Excelente,Excelente,0.883952380952381,91.59,Índice Riesgo TI
2024-02-04,Cumplimiento,Excelente,Excelente,0.9456177446102819,90.61,Índice Riesgo TI
2024-02-04,Operacional,Aceptable,Aceptable,1.0,84.66,Índice Riesgo TI
2024-02-04,Tecnológico,Aceptable,Aceptable,0.91,89.63,Índice Riesgo TI
2024-02-11,Seguridad,Aceptable,Aceptable,0.996,85.67,Índice Riesgo TI
2024-02-11,Disponibilidad,Excelente,Excelente,0.96,91.23,Índice Riesgo TI
2024-02-11,Cumplimiento,Excelente,Excelente,0.9406666666666668,97.29,Índice Riesgo TI
2024-02-11,Operacional,Aceptable,Aceptable,0.98,85.15,Índice Riesgo TI
2024-02-11,Tecnológico,Aceptable,Aceptable,0.9814678355323068,88.37,Índice Riesgo TI
2024-02-18,Seguridad,Excelente,Excelente,0.9263898146255026,93.47,Índice Riesgo TI
2024-02-18,Disponibilidad,Excelente,Excelente,0.9213333333333332,92.69,Índice Riesgo TI
2024-02-18,Cumplimiento,Aceptable,Aceptable,0.996,83.26,Índice Riesgo TI
2024-02-18,Operacional,Aceptable,Aceptable,0.96,89.53,Índice Riesgo TI
2024-02-18,Tecnológico,Excelente,Excelente,0.9561333333333334,91.74,Índice Riesgo TI
2024-02-25,Seguridad,Aceptable,Aceptable,0.9909678355323069,89.55,Índice Riesgo TI
2024-02-25,Disponibilidad,Aceptable,Aceptable,0.9849632693222613,85.37,Índice Riesgo TI
2024-02-25,Cumplimiento,Aceptable,Aceptable,0.9953333333333333,82.86,Índice Riesgo TI
2024-02-25,Operacional,Excelente,Excelente,0.98,98.0,Índice Riesgo TI
2024-02-25,Tecnológico,Aceptable,Aceptable,0.9829237298401844,86.37,Índice Riesgo TI
2024-03-03,Seguridad,Aceptable,Aceptable,0.9907220435308196,86.77,Índice Riesgo TI
2024-03-03,Disponibilidad,Aceptable,Aceptable,0.9951666666666666,87.27,Índice Riesgo TI
2024-03-03,Cumplimiento,Excelente,Excelente,0.906577380952381,95.36,Índice Riesgo TI
2024-03-03,Operacional,Excelente,Excelente,0.99,95.94,Índice Riesgo TI
2024-03-03,Tecnológico,Excelente,Excelente,0.9541431372549022,92.96,Índice Riesgo TI
2024-03-10,Seguridad,Aceptable,Aceptable,0.86,89.99,Índice Riesgo TI
2024-03-10,Disponibilidad,Excelente,Excelente,0.9616455223880598,92.16,Índice Riesgo TI
2024-03-10,Cumplimiento,Excelente,Excelente,0.9618046132971506,97.97,Índice Riesgo TI
2024-03-10,Operacional,Excelente,Excelente,0.943137946630484,98.0,Índice Riesgo TI
2024-03-10,Tecnológico,Excelente,Excelente,1.0,96.98,Índice Riesgo TI
2024-03-17,Seguridad,Excelente,Excelente,0.9260300065231571,93.09,Índice Riesgo TI
2024-03-17,Disponibilidad,Aceptable,Aceptable,0.9951666666666666,84.18,Índice Riesgo TI
2024-03-17,Cumplimiento,Aceptable,Aceptable,0.9870466026555945,87.45,Índice Riesgo TI
2024-03-17,Operacional,Excelente,Excelente,1.0,93.24,Índice Riesgo TI
2024-03-17,Tecnológico,Aceptable,Aceptable,0.98,88.7,Índice Riesgo TI
2024-03-24,Seguridad,Excelente,Excelente,0.99,94.74,Índice Riesgo TI
2024-03-24,Disponibilidad,Excelente,Excelente,1.0,94.12,Índice Riesgo TI
2024-03-24,Cumplimiento,Excelente,Excelente,0.9423333333333334,93.25,Índice Riesgo TI
2024-03-24,Operacional,Aceptable,Aceptable,0.9912132693222613,84.76,Índice Riesgo TI
2024-03-24,Tecnológico,Excelente,Excelente,0.9540673172598546,93.66,Índice Riesgo TI
2024-03-31,Seguridad,Excelente,Excelente,0.9516839839265212,97.24,Índice Riesgo TI
2024-03-31,Disponibilidad,Aceptable,Aceptable,0.9880508106541072,85.06,Índice Riesgo TI
2024-03-31,Cumplimiento,Excelente,Excelente,1.0,92.62,Índice Riesgo TI
2024-03-31,Operacional,Aceptable,Aceptable,0.9843008106541071,87.66,Índice Riesgo TI
2024-03-31,Tecnológico,Aceptable,Aceptable,0.9908392684112023,83.46,Índice Riesgo TI
2024-04-07,Seguridad,Aceptable,Aceptable,0.9674559307704022,86.85,Índice Riesgo TI
2024-04-07,Disponibilidad,Excelente,Excelente,0.7473717948717947,90.08,Índice Riesgo TI
2024-04-07,Cumplimiento,Excelente,Excelente,0.9436309523809524,98.0,Índice Riesgo TI
2024-04-07,Operacional,Aceptable,Aceptable,0.99,84.81,Índice Riesgo TI
2024-04-07,Tecnológico,Excelente,Excelente,0.910727476963165,96.19,Índice Riesgo TI
2024-04-14,Seguridad,Excelente,Excelente,0.99,98.0,Índice Riesgo TI
2024-04-14,Disponibilidad,Excelente,Excelente,0.97,98.0,Índice Riesgo TI
2024-04-14,Cumplimiento,Aceptable,Aceptable,0.9808314863765248,88.37,Índice Riesgo TI
2024-04-14,Operacional,Aceptable,Aceptable,0.98,86.99,Índice Riesgo TI
2024-04-14,Tecnológico,Excelente,Excelente,0.98,96.64,Índice Riesgo TI
2024-04-21,Seguridad,Aceptable,Aceptable,0.9614193859199038,87.87,Índice Riesgo TI
2024-04-21,Disponibilidad,Aceptable,Aceptable,0.9837481530431914,89.18,Índice Riesgo TI
2024-04-21,Cumplimiento,Excelente,Excelente,0.93,90.41,Índice Riesgo TI
2024-04-21,Operacional,Excelente,Excelente,0.9402051282051282,90.36,Índice Riesgo TI
2024-04-21,Tecnológico,Excelente,Excelente,0.97,98.0,Índice Riesgo TI
