fecha,equipo,estado,estado_predicho,probabilidad,cumplimiento_porcentaje,kpi
2022-10-16,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-16,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-16,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-16,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-16,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-23,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-23,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-23,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-23,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-23,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-30,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-30,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-30,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-30,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-10-30,Equipo Integración,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2022-11-06,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-06,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-06,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-06,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-06,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-13,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-13,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-13,Equipo Seguridad,Requiere acciones,Requiere acciones,0.99,0.0,Cumplimiento Retrospectivas
2022-11-13,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-13,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-20,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-20,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-20,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-20,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-20,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-27,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-27,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-27,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-27,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-11-27,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-04,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-04,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-04,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-04,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-04,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-11,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-11,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-11,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-11,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-11,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-18,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-18,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-18,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-18,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-18,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-25,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-25,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-25,Equipo Seguridad,Requiere acciones,Requiere acciones,0.99,0.0,Cumplimiento Retrospectivas
2022-12-25,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2022-12-25,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-01,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-01,Equipo Infraestructura,Requiere acciones,Requiere acciones,0.99,0.0,Cumplimiento Retrospectivas
2023-01-01,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-01,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-01,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-08,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-08,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-08,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-08,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-08,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-15,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-15,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-15,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-15,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-15,Equipo Integración,Requiere acciones,Requiere acciones,0.99,0.0,Cumplimiento Retrospectivas
2023-01-22,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-22,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-22,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-22,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-22,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-29,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-29,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-29,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-29,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-01-29,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-05,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-05,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-05,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-05,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-05,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-12,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-12,Equipo Infraestructura,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-02-12,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-12,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-12,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-19,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-19,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-19,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-19,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-19,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-26,Equipo Desarrollo,Requiere acciones,Requiere acciones,0.99,0.0,Cumplimiento Retrospectivas
2023-02-26,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-26,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-26,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-02-26,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-05,Equipo Desarrollo,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-03-05,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-05,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-05,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-05,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-12,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-12,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-12,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-12,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-12,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-19,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-19,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-19,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-19,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-19,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-26,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-26,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-26,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-26,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-03-26,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-02,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-02,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-02,Equipo Seguridad,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-04-02,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-02,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-09,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-09,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-09,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-09,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-09,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-16,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-16,Equipo Infraestructura,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-04-16,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-16,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-16,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-23,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-23,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-23,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-23,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-23,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-30,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-30,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-30,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-30,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-04-30,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-07,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-07,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-07,Equipo Seguridad,Requiere acciones,Requiere acciones,0.99,0.0,Cumplimiento Retrospectivas
2023-05-07,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-07,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-14,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-14,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-14,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-14,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-14,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-21,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-21,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-21,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-21,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-21,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-28,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-28,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-28,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-28,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-05-28,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-04,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-04,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-04,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-04,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-04,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-11,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-11,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-11,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-11,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-11,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-18,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-18,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-18,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-18,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-18,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-25,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-25,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-25,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-25,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-06-25,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-02,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-02,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-02,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-02,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-02,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-09,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-09,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-09,Equipo Seguridad,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-07-09,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-09,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-16,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-16,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-16,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-16,Equipo Datos,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-07-16,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-23,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-23,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-23,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-23,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-23,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-30,Equipo Desarrollo,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-07-30,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-30,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-30,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-07-30,Equipo Integración,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-08-06,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-06,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-06,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-06,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-06,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-13,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-13,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-13,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-13,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-13,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-20,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-20,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-20,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-20,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-20,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-27,Equipo Desarrollo,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-08-27,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-27,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-27,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-08-27,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-03,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-03,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-03,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-03,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-03,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-10,Equipo Desarrollo,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-10,Equipo Infraestructura,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-09-10,Equipo Seguridad,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-10,Equipo Datos,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-10,Equipo Integración,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
2023-09-17,Equipo Desarrollo,Requiere acciones,Requiere acciones,1.0,0.0,Cumplimiento Retrospectivas
2023-09-17,Equipo Infraestructura,Cumplimiento total,Cumplimiento total,1.0,100.0,Cumplimiento Retrospectivas
