fecha,tipo_proyecto,estado,estado_predicho,probabilidad,cobertura_porcentaje,kpi
2023-05-28,Clasificación,Alta representatividad,Alta representatividad,0.98,93.45059625862736,Cobertura Datos
2023-05-29,Análisis Predictivo,Alta representatividad,Alta representatividad,1.0,90.83309272562614,Cobertura Datos
2023-06-08,NLP,Alta representatividad,Alta representatividad,1.0,92.68284944618628,Cobertura Datos
2023-06-06,Análisis Predictivo,Aceptable,Aceptable,1.0,85.84852306710627,Cobertura Datos
2023-06-04,Optimización,Alta representatividad,Alta representatividad,1.0,92.9774469906668,Cobertura Datos
2023-06-05,Clustering,Aceptable,Aceptable,1.0,87.67928466922943,Cobertura Datos
2023-06-06,Visión,Aceptable,Aceptable,1.0,83.30058339442975,Cobertura Datos
2023-06-16,Detección de Anomalías,Alta representatividad,Alta representatividad,1.0,94.2265609036026,Cobertura Datos
2023-06-12,Regresión,Aceptable,Aceptable,0.99,81.43271398935903,Cobertura Datos
2023-06-15,Clustering,Aceptable,Aceptable,1.0,83.01481624278871,Cobertura Datos
2023-06-14,Detección de Anomalías,Aceptable,Aceptable,1.0,74.40813700149549,Cobertura Datos
2023-06-15,Optimización,Alta representatividad,Alta representatividad,1.0,94.63913425633297,Cobertura Datos
2023-06-21,Optimización,Aceptable,Aceptable,1.0,75.74737302001995,Cobertura Datos
2023-06-20,NLP,Aceptable,Aceptable,1.0,75.23681402898332,Cobertura Datos
2023-06-19,Optimización,Aceptable,Aceptable,1.0,72.63105971001043,Cobertura Datos
2023-06-19,NLP,Aceptable,Aceptable,0.99,81.78734572995118,Cobertura Datos
2023-06-22,Clasificación,Aceptable,Aceptable,1.0,77.11397829683015,Cobertura Datos
2023-06-25,NLP,Aceptable,Aceptable,0.97,89.26030601381751,Cobertura Datos
2023-06-27,Clustering,Aceptable,Aceptable,1.0,77.99556212530538,Cobertura Datos
2023-06-30,Optimización,Aceptable,Aceptable,1.0,88.74002680483424,Cobertura Datos
2023-06-28,Análisis Predictivo,Aceptable,Aceptable,1.0,75.09498815218353,Cobertura Datos
2023-06-27,Clasificación,Aceptable,Aceptable,1.0,75.97911192840215,Cobertura Datos
2023-07-07,Optimización,Alta representatividad,Alta representatividad,1.0,90.96052817147914,Cobertura Datos
2023-07-06,Clasificación,Aceptable,Aceptable,1.0,79.64843235004385,Cobertura Datos
2023-07-07,Análisis Predictivo,Aceptable,Aceptable,1.0,72.90612336572201,Cobertura Datos
2023-07-03,Visión,Alta representatividad,Alta representatividad,0.98,94.9964989322986,Cobertura Datos
2023-07-05,NLP,Aceptable,Aceptable,1.0,74.61219606753389,Cobertura Datos
2023-07-12,Visión,Aceptable,Aceptable,1.0,73.90512508521088,Cobertura Datos
2023-07-14,Optimización,Aceptable,Aceptable,1.0,79.31793364714211,Cobertura Datos
2023-07-12,Clustering,Aceptable,Aceptable,1.0,72.48647800001442,Cobertura Datos
2023-07-12,NLP,Aceptable,Aceptable,1.0,74.04602577473038,Cobertura Datos
2023-07-11,Optimización,Alta representatividad,Alta representatividad,0.99,92.00755953590868,Cobertura Datos
2023-07-18,Análisis Predictivo,Aceptable,Aceptable,0.99,74.45917824845138,Cobertura Datos
2023-07-21,Optimización,Aceptable,Aceptable,1.0,72.89709715522599,Cobertura Datos
2023-07-20,Análisis Predictivo,Alta representatividad,Alta representatividad,0.98,92.8788959589128,Cobertura Datos
2023-07-21,Visión,Aceptable,Aceptable,1.0,81.53870921092332,Cobertura Datos
2023-07-21,Visión,Aceptable,Aceptable,1.0,74.08623647672312,Cobertura Datos
2023-07-24,Optimización,Aceptable,Aceptable,1.0,85.1194531931175,Cobertura Datos
2023-07-28,Optimización,Aceptable,Aceptable,1.0,71.07915183677389,Cobertura Datos
2023-07-28,Detección de Anomalías,Aceptable,Aceptable,1.0,81.11194642036843,Cobertura Datos
2023-07-24,Clasificación,Aceptable,Aceptable,1.0,85.34815948575893,Cobertura Datos
2023-07-25,Regresión,Alta representatividad,Alta representatividad,0.99,94.88512078679402,Cobertura Datos
2023-08-03,Detección de Anomalías,Aceptable,Aceptable,1.0,78.48808385840323,Cobertura Datos
2023-07-30,Detección de Anomalías,Aceptable,Aceptable,0.99,89.89132850994754,Cobertura Datos
2023-08-04,Clasificación,Aceptable,Aceptable,1.0,73.45019516153336,Cobertura Datos
2023-08-04,Detección de Anomalías,Aceptable,Aceptable,1.0,81.27314110088399,Cobertura Datos
2023-08-04,Análisis Predictivo,Aceptable,Aceptable,1.0,75.80150297689218,Cobertura Datos
2023-08-09,Detección de Anomalías,Aceptable,Aceptable,1.0,82.80416373278572,Cobertura Datos
2023-08-11,Regresión,Aceptable,Aceptable,0.98,80.84802833051283,Cobertura Datos
2023-08-07,Análisis Predictivo,Alta representatividad,Alta representatividad,1.0,95.47441129895772,Cobertura Datos
2023-08-09,Clustering,Alta representatividad,Alta representatividad,1.0,93.85494794593676,Cobertura Datos
2023-08-07,Clasificación,Aceptable,Aceptable,1.0,85.13735339131698,Cobertura Datos
2023-08-18,Clasificación,Aceptable,Aceptable,1.0,74.58925422579311,Cobertura Datos
2023-08-13,Clasificación,Aceptable,Aceptable,1.0,84.48088177696903,Cobertura Datos
2023-08-18,Visión,Alta representatividad,Alta representatividad,1.0,90.59413923641809,Cobertura Datos
2023-08-14,Análisis Predictivo,Aceptable,Aceptable,1.0,70.98870491140997,Cobertura Datos
2023-08-18,Clasificación,Aceptable,Aceptable,1.0,81.2847630650254,Cobertura Datos
2023-08-20,Clasificación,Aceptable,Aceptable,1.0,71.10881978556581,Cobertura Datos
2023-08-21,Regresión,Aceptable,Aceptable,1.0,76.342906376246,Cobertura Datos
2023-08-22,Optimización,Aceptable,Aceptable,0.99,72.39498114962414,Cobertura Datos
2023-08-23,Visión,Alta representatividad,Alta representatividad,0.98,94.97503533785216,Cobertura Datos
2023-08-24,NLP,Aceptable,Aceptable,1.0,74.38954497228923,Cobertura Datos
2023-08-31,Clustering,Aceptable,Aceptable,0.99,73.90270094074255,Cobertura Datos
2023-08-28,Optimización,Alta representatividad,Alta representatividad,1.0,95.27342912824494,Cobertura Datos
2023-08-31,Optimización,Aceptable,Aceptable,1.0,83.4151495478799,Cobertura Datos
2023-09-01,Clasificación,Aceptable,Aceptable,1.0,89.70761081651823,Cobertura Datos
2023-08-30,Análisis Predictivo,Aceptable,Aceptable,1.0,78.5101809304079,Cobertura Datos
2023-09-05,Visión,Aceptable,Aceptable,1.0,83.85437835430623,Cobertura Datos
2023-09-05,Clasificación,Aceptable,Aceptable,1.0,70.1781965140208,Cobertura Datos
2023-09-03,Optimización,Aceptable,Aceptable,1.0,80.6292802558128,Cobertura Datos
2023-09-07,Regresión,Aceptable,Aceptable,1.0,84.4323344475428,Cobertura Datos
2023-09-08,Clasificación,Aceptable,Aceptable,1.0,83.37466425097722,Cobertura Datos
2023-09-13,Clasificación,Aceptable,Aceptable,1.0,80.55131186763565,Cobertura Datos
2023-09-14,Clasificación,Alta representatividad,Alta representatividad,0.99,90.4855992573556,Cobertura Datos
2023-09-13,Visión,Aceptable,Aceptable,1.0,83.0426614929964,Cobertura Datos
2023-09-10,Análisis Predictivo,Aceptable,Aceptable,1.0,86.53913361479442,Cobertura Datos
2023-09-15,Regresión,Aceptable,Aceptable,1.0,74.8001494224847,Cobertura Datos
2023-09-21,Regresión,Alta representatividad,Alta representatividad,0.99,92.3990025066892,Cobertura Datos
2023-09-19,NLP,Aceptable,Aceptable,1.0,79.4337407291304,Cobertura Datos
2023-09-17,Regresión,Aceptable,Aceptable,1.0,82.53469446648802,Cobertura Datos
2023-09-22,Regresión,Aceptable,Aceptable,1.0,79.1570642754408,Cobertura Datos
2023-09-21,Optimización,Alta representatividad,Alta representatividad,0.99,93.18958657618602,Cobertura Datos
2023-09-26,Clasificación,Alta representatividad,Alta representatividad,1.0,93.41924382101806,Cobertura Datos
2023-09-26,Visión,Aceptable,Aceptable,1.0,75.83139295986632,Cobertura Datos
2023-09-27,Clustering,Aceptable,Aceptable,1.0,89.57057844982067,Cobertura Datos
2023-09-26,Regresión,Aceptable,Aceptable,1.0,72.67497218841318,Cobertura Datos
2023-09-25,Visión,Aceptable,Aceptable,1.0,70.77610918600276,Cobertura Datos
2023-10-05,Detección de Anomalías,Alta representatividad,Alta representatividad,1.0,91.75118695100552,Cobertura Datos
2023-10-05,Detección de Anomalías,Aceptable,Aceptable,1.0,73.41063178351857,Cobertura Datos
2023-10-04,Clustering,Aceptable,Aceptable,1.0,74.02435066438578,Cobertura Datos
2023-10-03,NLP,Aceptable,Aceptable,1.0,85.77129474164408,Cobertura Datos
2023-10-04,Optimización,Alta representatividad,Alta representatividad,0.99,91.23598143014333,Cobertura Datos
2023-10-09,Detección de Anomalías,Aceptable,Aceptable,1.0,74.92962392106709,Cobertura Datos
2023-10-11,Detección de Anomalías,Aceptable,Aceptable,1.0,72.96899810251979,Cobertura Datos
2023-10-12,Detección de Anomalías,Aceptable,Aceptable,1.0,72.01038098302217,Cobertura Datos
2023-10-13,Optimización,Aceptable,Aceptable,0.99,70.64600670122178,Cobertura Datos
2023-10-13,Clasificación,Aceptable,Aceptable,1.0,73.02845789630986,Cobertura Datos
2023-10-18,Optimización,Alta representatividad,Alta representatividad,0.99,94.50998964878534,Cobertura Datos
2023-10-19,Análisis Predictivo,Aceptable,Aceptable,1.0,72.477345327196,Cobertura Datos
2023-10-15,Análisis Predictivo,Aceptable,Aceptable,1.0,85.53653332595313,Cobertura Datos
2023-10-16,Detección de Anomalías,Alta representatividad,Alta representatividad,0.99,93.94512611181676,Cobertura Datos
2023-10-16,Detección de Anomalías,Aceptable,Aceptable,1.0,86.32332366018048,Cobertura Datos
2023-10-26,Visión,Aceptable,Aceptable,1.0,70.85138961760703,Cobertura Datos
2023-10-27,Visión,Aceptable,Aceptable,0.99,85.50675898761502,Cobertura Datos
2023-10-22,Clasificación,Alta representatividad,Alta representatividad,1.0,93.47969797785495,Cobertura Datos
2023-10-24,NLP,Aceptable,Aceptable,1.0,78.38653491208328,Cobertura Datos
2023-10-25,Clustering,Aceptable,Aceptable,1.0,78.15432616884195,Cobertura Datos
2023-10-31,Detección de Anomalías,Aceptable,Aceptable,1.0,76.47045330622097,Cobertura Datos
2023-10-29,Análisis Predictivo,Aceptable,Aceptable,1.0,83.14415926060327,Cobertura Datos
2023-10-30,Detección de Anomalías,Aceptable,Aceptable,1.0,76.18651399884297,Cobertura Datos
2023-10-31,Clasificación,Aceptable,Aceptable,0.92,88.81850805637477,Cobertura Datos
2023-10-29,Análisis Predictivo,Aceptable,Aceptable,1.0,86.7664054329099,Cobertura Datos
2023-11-06,Detección de Anomalías,Aceptable,Aceptable,1.0,80.42011399960936,Cobertura Datos
2023-11-10,Clasificación,Aceptable,Aceptable,1.0,88.78643150265106,Cobertura Datos
2023-11-07,NLP,Aceptable,Aceptable,1.0,72.5609039674326,Cobertura Datos
2023-11-10,NLP,Aceptable,Aceptable,1.0,89.48773848798658,Cobertura Datos
2023-11-06,Clasificación,Aceptable,Aceptable,1.0,85.67561272117626,Cobertura Datos
2023-11-16,Análisis Predictivo,Aceptable,Aceptable,1.0,86.38215476785258,Cobertura Datos
2023-11-13,Análisis Predictivo,Aceptable,Aceptable,0.98,71.68125620578459,Cobertura Datos
2023-11-13,Clustering,Aceptable,Aceptable,0.98,86.07151030493522,Cobertura Datos
2023-11-12,Análisis Predictivo,Aceptable,Aceptable,1.0,82.84717261946281,Cobertura Datos
2023-11-12,NLP,Aceptable,Aceptable,0.99,82.63242506024054,Cobertura Datos
2023-11-22,Clasificación,Aceptable,Aceptable,1.0,78.36818839457027,Cobertura Datos
2023-11-19,Análisis Predictivo,Aceptable,Aceptable,1.0,70.19796096684698,Cobertura Datos
2023-11-23,NLP,Aceptable,Aceptable,1.0,80.98857240120012,Cobertura Datos
2023-11-23,NLP,Aceptable,Aceptable,1.0,80.4238218298692,Cobertura Datos
2023-11-24,Análisis Predictivo,Aceptable,Aceptable,1.0,80.99294059028455,Cobertura Datos
2023-11-27,Clasificación,Aceptable,Aceptable,1.0,85.91184417108111,Cobertura Datos
2023-11-26,Visión,Aceptable,Aceptable,0.99,77.79756157076396,Cobertura Datos
2023-11-29,Clustering,Aceptable,Aceptable,1.0,77.0039696800901,Cobertura Datos
2023-11-26,Clasificación,Aceptable,Aceptable,1.0,82.94231326630528,Cobertura Datos
2023-11-29,Visión,Aceptable,Aceptable,0.99,85.40025957561623,Cobertura Datos
2023-12-04,Análisis Predictivo,Aceptable,Aceptable,1.0,84.75053909307422,Cobertura Datos
2023-12-08,Análisis Predictivo,Alta representatividad,Alta representatividad,0.99,92.92268508742126,Cobertura Datos
2023-12-08,NLP,Aceptable,Alta representatividad,0.75,89.99774551696534,Cobertura Datos
2023-12-07,Análisis Predictivo,Aceptable,Aceptable,1.0,71.35693730575025,Cobertura Datos
2023-12-03,Clustering,Aceptable,Aceptable,1.0,84.65036079385057,Cobertura Datos
2023-12-10,NLP,Aceptable,Aceptable,1.0,80.86316944673679,Cobertura Datos
2023-12-14,Clasificación,Aceptable,Aceptable,1.0,79.38733362885128,Cobertura Datos
2023-12-14,Regresión,Alta representatividad,Alta representatividad,1.0,94.90529355923476,Cobertura Datos
2023-12-15,Optimización,Aceptable,Aceptable,1.0,81.87669034572936,Cobertura Datos
2023-12-15,Detección de Anomalías,Aceptable,Aceptable,1.0,88.70530726918977,Cobertura Datos
2023-12-22,Optimización,Alta representatividad,Alta representatividad,0.99,95.14426121887742,Cobertura Datos
2023-12-19,Clustering,Aceptable,Aceptable,1.0,73.92600353346268,Cobertura Datos
2023-12-19,Clasificación,Aceptable,Aceptable,1.0,71.42002281587277,Cobertura Datos
2023-12-19,NLP,Aceptable,Aceptable,1.0,78.15412596562258,Cobertura Datos
2023-12-21,Regresión,Aceptable,Aceptable,1.0,71.15555089902993,Cobertura Datos
2023-12-26,Visión,Aceptable,Aceptable,1.0,73.03587989259064,Cobertura Datos
2023-12-24,Clustering,Alta representatividad,Alta representatividad,1.0,95.7844553855418,Cobertura Datos
2023-12-28,NLP,Alta representatividad,Alta representatividad,0.99,94.96465152396192,Cobertura Datos
2023-12-24,Clasificación,Aceptable,Aceptable,1.0,87.9736091329313,Cobertura Datos
2023-12-28,Análisis Predictivo,Aceptable,Aceptable,1.0,89.57766198971194,Cobertura Datos
2024-01-01,Clustering,Aceptable,Aceptable,1.0,73.65279401871867,Cobertura Datos
2023-12-31,Detección de Anomalías,Aceptable,Aceptable,1.0,85.47612497481289,Cobertura Datos
2024-01-04,Visión,Aceptable,Aceptable,0.99,74.01473135461222,Cobertura Datos
2024-01-03,Visión,Aceptable,Aceptable,1.0,79.83804005865726,Cobertura Datos
2024-01-04,Optimización,Aceptable,Aceptable,1.0,78.97897066013513,Cobertura Datos
2024-01-08,Clasificación,Aceptable,Aceptable,1.0,85.96297199089855,Cobertura Datos
2024-01-11,Regresión,Aceptable,Aceptable,1.0,72.07202082818014,Cobertura Datos
2024-01-08,Análisis Predictivo,Aceptable,Aceptable,1.0,72.69001381796426,Cobertura Datos
2024-01-09,Regresión,Aceptable,Aceptable,1.0,85.8582300295129,Cobertura Datos
2024-01-07,Detección de Anomalías,Aceptable,Aceptable,1.0,86.53905908043028,Cobertura Datos
2024-01-15,Visión,Aceptable,Aceptable,1.0,78.83694305632217,Cobertura Datos
2024-01-17,Regresión,Aceptable,Aceptable,1.0,73.81864932252662,Cobertura Datos
2024-01-14,Regresión,Alta representatividad,Alta representatividad,1.0,93.03807781058192,Cobertura Datos
2024-01-18,NLP,Aceptable,Aceptable,1.0,71.37666874395265,Cobertura Datos
2024-01-18,Visión,Aceptable,Aceptable,0.98,88.65176345772252,Cobertura Datos
2024-01-22,Análisis Predictivo,Aceptable,Aceptable,1.0,73.641162671338,Cobertura Datos
2024-01-24,Regresión,Aceptable,Aceptable,1.0,86.5717216191006,Cobertura Datos
2024-01-22,Análisis Predictivo,Aceptable,Aceptable,0.99,87.25505202015138,Cobertura Datos
2024-01-24,Detección de Anomalías,Alta representatividad,Alta representatividad,0.98,90.91075056291965,Cobertura Datos
2024-01-26,Clasificación,Aceptable,Aceptable,1.0,80.27065213903137,Cobertura Datos
2024-01-29,Análisis Predictivo,Aceptable,Aceptable,1.0,70.56670817405228,Cobertura Datos
2024-01-30,Clustering,Alta representatividad,Alta representatividad,0.99,91.0872840351938,Cobertura Datos
2024-01-30,NLP,Aceptable,Aceptable,1.0,81.54576850384187,Cobertura Datos
2024-01-30,Clustering,Alta representatividad,Alta representatividad,1.0,92.0243353095371,Cobertura Datos
2024-01-29,Clasificación,Alta representatividad,Alta representatividad,0.96,90.17560869118462,Cobertura Datos
2024-02-04,NLP,Aceptable,Aceptable,1.0,82.95597735204929,Cobertura Datos
2024-02-08,NLP,Alta representatividad,Alta representatividad,1.0,95.98438463380828,Cobertura Datos
2024-02-04,NLP,Aceptable,Aceptable,1.0,82.01395200293103,Cobertura Datos
2024-02-08,Visión,Aceptable,Aceptable,1.0,88.10912012122094,Cobertura Datos
2024-02-07,Optimización,Aceptable,Aceptable,1.0,87.41489931799407,Cobertura Datos
2024-02-13,Regresión,Aceptable,Aceptable,1.0,83.469734590873,Cobertura Datos
2024-02-13,Clasificación,Aceptable,Aceptable,1.0,85.21910751411016,Cobertura Datos
2024-02-15,Regresión,Alta representatividad,Alta representatividad,0.99,90.76382780622886,Cobertura Datos
2024-02-13,Análisis Predictivo,Aceptable,Aceptable,1.0,84.86194496265435,Cobertura Datos
2024-02-11,Regresión,Aceptable,Aceptable,1.0,81.703855937393,Cobertura Datos
2024-02-19,NLP,Aceptable,Aceptable,1.0,87.21414434021297,Cobertura Datos
2024-02-20,Detección de Anomalías,Aceptable,Aceptable,1.0,70.92323491966471,Cobertura Datos
2024-02-23,Clustering,Aceptable,Aceptable,1.0,72.83904075011381,Cobertura Datos
2024-02-20,Clasificación,Aceptable,Aceptable,1.0,73.26108588054039,Cobertura Datos
2024-02-23,Regresión,Aceptable,Aceptable,1.0,81.06995925224922,Cobertura Datos
2024-02-28,Visión,Alta representatividad,Alta representatividad,1.0,92.66615623612752,Cobertura Datos
2024-02-26,Clasificación,Aceptable,Aceptable,1.0,86.72565954193738,Cobertura Datos
2024-02-29,Clasificación,Alta representatividad,Alta representatividad,1.0,95.28808044872224,Cobertura Datos
2024-02-26,Detección de Anomalías,Aceptable,Aceptable,1.0,71.03846520407636,Cobertura Datos
2024-02-26,Análisis Predictivo,Aceptable,Aceptable,1.0,88.77218316632155,Cobertura Datos
2024-03-07,Regresión,Aceptable,Aceptable,0.99,78.16924049214646,Cobertura Datos
2024-03-04,Visión,Aceptable,Aceptable,1.0,70.6054213466868,Cobertura Datos
2024-03-06,Optimización,Alta representatividad,Alta representatividad,1.0,91.47409393829214,Cobertura Datos
2024-03-08,NLP,Aceptable,Aceptable,1.0,74.23003212916325,Cobertura Datos
2024-03-03,Clasificación,Aceptable,Aceptable,1.0,75.5659476538224,Cobertura Datos
2024-03-11,Visión,Aceptable,Aceptable,1.0,78.85211232491365,Cobertura Datos
2024-03-10,Análisis Predictivo,Alta representatividad,Alta representatividad,1.0,90.4972850383826,Cobertura Datos
2024-03-13,Optimización,Aceptable,Aceptable,0.97,86.23935505845492,Cobertura Datos
2024-03-13,Clasificación,Aceptable,Aceptable,1.0,76.88638953202171,Cobertura Datos
2024-03-11,Optimización,Aceptable,Aceptable,1.0,74.38072279646013,Cobertura Datos
2024-03-19,Regresión,Aceptable,Aceptable,1.0,72.84825416204849,Cobertura Datos
2024-03-18,Regresión,Aceptable,Aceptable,1.0,73.89523089721376,Cobertura Datos
2024-03-17,Visión,Alta representatividad,Alta representatividad,1.0,92.57177398002511,Cobertura Datos
2024-03-20,Clustering,Alta representatividad,Alta representatividad,1.0,93.98976770188315,Cobertura Datos
2024-03-17,Clasificación,Alta representatividad,Alta representatividad,1.0,95.16690299774486,Cobertura Datos
2024-03-24,Visión,Alta representatividad,Alta representatividad,1.0,91.70302899643367,Cobertura Datos
2024-03-28,Visión,Alta representatividad,Alta representatividad,1.0,93.0721484506071,Cobertura Datos
2024-03-27,Clasificación,Alta representatividad,Alta representatividad,0.98,91.21869101204906,Cobertura Datos
2024-03-27,Clustering,Alta representatividad,Alta representatividad,0.99,94.90944999519678,Cobertura Datos
2024-03-24,Visión,Alta representatividad,Alta representatividad,0.99,91.98692448015336,Cobertura Datos
2024-04-05,Regresión,Aceptable,Aceptable,1.0,82.01206972206633,Cobertura Datos
2024-04-03,Análisis Predictivo,Aceptable,Aceptable,1.0,78.40461217330676,Cobertura Datos
2024-04-05,Optimización,Aceptable,Aceptable,1.0,85.18950911014072,Cobertura Datos
2024-04-05,Clasificación,Aceptable,Aceptable,1.0,85.81276652299906,Cobertura Datos
2024-04-01,Clasificación,Aceptable,Aceptable,1.0,84.94777801174095,Cobertura Datos
2024-04-11,Detección de Anomalías,Aceptable,Aceptable,0.97,88.37488491074511,Cobertura Datos
2024-04-08,Visión,Aceptable,Aceptable,0.99,88.17339105140621,Cobertura Datos
2024-04-09,Optimización,Aceptable,Aceptable,1.0,72.26705138204682,Cobertura Datos
2024-04-09,Clustering,Aceptable,Aceptable,1.0,77.42358374543313,Cobertura Datos
2024-04-12,NLP,Alta representatividad,Alta representatividad,1.0,93.13636487279666,Cobertura Datos
2024-04-14,Regresión,Aceptable,Aceptable,1.0,85.34091140496153,Cobertura Datos
2024-04-19,Clustering,Aceptable,Aceptable,1.0,78.54164215297646,Cobertura Datos
2024-04-16,Clasificación,Alta representatividad,Alta representatividad,0.95,92.11192488915998,Cobertura Datos
2024-04-15,Clasificación,Aceptable,Aceptable,1.0,76.47509942678411,Cobertura Datos
2024-04-16,Regresión,Aceptable,Aceptable,1.0,80.639196473782,Cobertura Datos
2024-04-21,NLP,Aceptable,Aceptable,1.0,77.18262406347375,Cobertura Datos
2024-04-24,Optimización,Alta representatividad,Alta representatividad,1.0,92.6550980184256,Cobertura Datos
2024-04-25,Visión,Aceptable,Aceptable,1.0,88.9355058568112,Cobertura Datos
2024-04-21,Análisis Predictivo,Aceptable,Aceptable,1.0,81.9658667608966,Cobertura Datos
2024-04-21,Regresión,Alta representatividad,Alta representatividad,1.0,94.23982164427622,Cobertura Datos
2024-04-28,Análisis Predictivo,Alta representatividad,Alta representatividad,0.99,94.11356429412622,Cobertura Datos
2024-04-29,Clasificación,Aceptable,Aceptable,1.0,88.49965068022357,Cobertura Datos
2024-05-01,Análisis Predictivo,Alta representatividad,Alta representatividad,1.0,93.19183446448324,Cobertura Datos
2024-04-28,Análisis Predictivo,Aceptable,Aceptable,0.99,88.70422115689594,Cobertura Datos
2024-05-01,Regresión,Aceptable,Aceptable,1.0,86.33350855610286,Cobertura Datos
2024-05-10,Clustering,Aceptable,Aceptable,1.0,80.9403584660892,Cobertura Datos
2024-05-05,Clasificación,Aceptable,Aceptable,1.0,77.11021381472509,Cobertura Datos
2024-05-06,Optimización,Aceptable,Aceptable,1.0,71.5666913257779,Cobertura Datos
2024-05-05,Detección de Anomalías,Alta representatividad,Alta representatividad,0.99,90.82261925917682,Cobertura Datos
2024-05-10,Análisis Predictivo,Aceptable,Aceptable,1.0,73.17624010169207,Cobertura Datos
2024-05-14,Clasificación,Aceptable,Aceptable,1.0,80.66908025715497,Cobertura Datos
2024-05-13,Detección de Anomalías,Aceptable,Aceptable,1.0,76.10048957037851,Cobertura Datos
2024-05-12,Optimización,Aceptable,Aceptable,1.0,81.82028377582627,Cobertura Datos
2024-05-12,Detección de Anomalías,Aceptable,Aceptable,1.0,78.1895794621529,Cobertura Datos
2024-05-12,Optimización,Alta representatividad,Alta representatividad,0.99,91.57204000262796,Cobertura Datos
2024-05-21,Visión,Alta representatividad,Alta representatividad,1.0,95.43264259223535,Cobertura Datos
2024-05-21,Clustering,Alta representatividad,Alta representatividad,1.0,94.48042416993908,Cobertura Datos
2024-05-19,Detección de Anomalías,Aceptable,Aceptable,1.0,86.18161788812154,Cobertura Datos
2024-05-21,Optimización,Alta representatividad,Alta representatividad,1.0,95.46119023506972,Cobertura Datos
2024-05-19,Clustering,Aceptable,Aceptable,1.0,80.41878911439396,Cobertura Datos
2024-05-28,NLP,Aceptable,Aceptable,1.0,83.58467354266753,Cobertura Datos
2024-05-29,NLP,Aceptable,Aceptable,1.0,76.67809563484049,Cobertura Datos
2024-05-31,Análisis Predictivo,Alta representatividad,Alta representatividad,1.0,93.34754583589026,Cobertura Datos
2024-05-26,Detección de Anomalías,Aceptable,Aceptable,1.0,74.67243714953497,Cobertura Datos
2024-05-31,Optimización,Aceptable,Aceptable,1.0,85.87267430639693,Cobertura Datos
2024-06-02,Visión,Alta representatividad,Alta representatividad,0.96,90.78580708586637,Cobertura Datos
2024-06-06,Clasificación,Aceptable,Aceptable,1.0,85.48036741749505,Cobertura Datos
2024-06-06,Regresión,Aceptable,Aceptable,1.0,72.0481556646122,Cobertura Datos
2024-06-03,Clustering,Aceptable,Aceptable,0.98,85.89761884747776,Cobertura Datos
2024-06-05,Detección de Anomalías,Aceptable,Aceptable,0.96,89.94406237489878,Cobertura Datos
2024-06-12,Clustering,Aceptable,Aceptable,1.0,74.8835321301767,Cobertura Datos
2024-06-10,Detección de Anomalías,Aceptable,Aceptable,1.0,89.16077425483383,Cobertura Datos
2024-06-13,Detección de Anomalías,Alta representatividad,Alta representatividad,0.99,92.84302040991687,Cobertura Datos
2024-06-10,Detección de Anomalías,Alta representatividad,Alta representatividad,1.0,95.64792086277048,Cobertura Datos
2024-06-13,Regresión,Aceptable,Aceptable,1.0,80.66154085839129,Cobertura Datos
2024-06-16,Detección de Anomalías,Aceptable,Aceptable,1.0,70.65422194693525,Cobertura Datos
2024-06-21,Clustering,Aceptable,Aceptable,1.0,80.89605401097322,Cobertura Datos
2024-06-17,Análisis Predictivo,Aceptable,Aceptable,1.0,87.16592384421362,Cobertura Datos
2024-06-18,Análisis Predictivo,Alta representatividad,Alta representatividad,1.0,93.17549098539358,Cobertura Datos
2024-06-21,Clasificación,Alta representatividad,Alta representatividad,1.0,94.39075060040528,Cobertura Datos
2024-06-27,Regresión,Alta representatividad,Alta representatividad,1.0,93.64897046283384,Cobertura Datos
2024-06-23,Clustering,Aceptable,Aceptable,1.0,87.10695408549631,Cobertura Datos
2024-06-25,Visión,Aceptable,Aceptable,0.79,87.74559910708444,Cobertura Datos
2024-06-25,NLP,Aceptable,Aceptable,1.0,70.06197898621353,Cobertura Datos
2024-06-26,Clasificación,Aceptable,Aceptable,1.0,79.4570123286333,Cobertura Datos
2024-07-04,Análisis Predictivo,Alta representatividad,Alta representatividad,1.0,93.57826213902702,Cobertura Datos
2024-06-30,Detección de Anomalías,Aceptable,Aceptable,1.0,87.93005926957022,Cobertura Datos
2024-07-04,Detección de Anomalías,Aceptable,Aceptable,1.0,82.16593952794138,Cobertura Datos
2024-06-30,Optimización,Aceptable,Aceptable,1.0,72.71056278696916,Cobertura Datos
2024-07-05,Regresión,Aceptable,Aceptable,1.0,76.40423331429143,Cobertura Datos
2024-07-11,Optimización,Aceptable,Aceptable,1.0,84.42798546325486,Cobertura Datos
2024-07-12,Regresión,Alta representatividad,Alta representatividad,0.99,93.33503935364516,Cobertura Datos
2024-07-09,Regresión,Aceptable,Aceptable,1.0,72.49112103878677,Cobertura Datos
2024-07-10,Detección de Anomalías,Aceptable,Aceptable,1.0,73.99764155376263,Cobertura Datos
2024-07-12,Detección de Anomalías,Aceptable,Aceptable,1.0,87.03013198559752,Cobertura Datos
2024-07-15,Clasificación,Aceptable,Aceptable,1.0,77.64789301892372,Cobertura Datos
2024-07-18,Análisis Predictivo,Aceptable,Aceptable,1.0,74.41229857930185,Cobertura Datos
2024-07-16,Análisis Predictivo,Aceptable,Aceptable,1.0,74.63933509226683,Cobertura Datos
