fecha,kpi,tipo,valor
2024-02-12,Disponibilidad Servicios,Historico,99.7852
2024-02-13,Disponibilidad Servicios,Historico,99.7829
2024-02-14,Disponibilidad Servicios,Historico,98.5466
2024-02-15,Disponibilidad Servicios,Historico,99.4422
2024-02-16,Disponibilidad Servicios,Historico,99.2615
2024-02-17,Disponibilidad Servicios,Historico,98.6051
2024-02-18,Disponibilidad Servicios,Historico,97.4898
2024-02-19,Disponibilidad Servicios,Historico,98.7441
2024-02-20,Disponibilidad Servicios,Historico,98.915
2024-02-21,Disponibilidad Servicios,Historico,99.9174
2024-02-22,Disponibilidad Servicios,Historico,98.6166
2024-02-23,Disponibilidad Servicios,Historico,98.5557
2024-02-24,Disponibilidad Servicios,Historico,98.7893
2024-02-25,Disponibilidad Servicios,Historico,98.5555
2024-02-26,Disponibilidad Servicios,Historico,99.909
2024-02-27,Disponibilidad Servicios,Historico,99.78
2024-02-28,Disponibilidad Servicios,Historico,99.1455
2024-02-29,Disponibilidad Servicios,Historico,98.8256
2024-03-01,Disponibilidad Servicios,Historico,99.588
2024-03-02,Disponibilidad Servicios,Historico,99.8195
2024-03-03,Disponibilidad Servicios,Historico,95.4351
2024-03-04,Disponibilidad Servicios,Historico,98.6136
2024-03-05,Disponibilidad Servicios,Historico,99.2512
2024-03-06,Disponibilidad Servicios,Historico,98.7886
2024-03-07,Disponibilidad Servicios,Historico,99.3065
2024-03-08,Disponibilidad Servicios,Historico,98.5594
2024-03-09,Disponibilidad Servicios,Historico,98.8566
2024-03-10,Disponibilidad Servicios,Historico,98.5707
2024-03-11,Disponibilidad Servicios,Historico,99.4981
2024-03-12,Disponibilidad Servicios,Historico,99.4576
2024-03-13,Disponibilidad Servicios,Historico,98.5482
2024-03-14,Disponibilidad Servicios,Historico,98.5772
2024-03-15,Disponibilidad Servicios,Historico,99.0604
2024-03-16,Disponibilidad Servicios,Historico,99.9467
2024-03-17,Disponibilidad Servicios,Historico,99.3701
2024-03-18,Disponibilidad Servicios,Historico,99.874
2024-03-19,Disponibilidad Servicios,Historico,99.7178
2024-03-20,Disponibilidad Servicios,Historico,99.4237
2024-03-21,Disponibilidad Servicios,Historico,99.177
2024-03-22,Disponibilidad Servicios,Historico,98.5674
2024-03-23,Disponibilidad Servicios,Historico,99.8488
2024-03-24,Disponibilidad Servicios,Historico,98.6882
2024-03-25,Disponibilidad Servicios,Historico,99.8961
2024-03-26,Disponibilidad Servicios,Historico,98.8536
2024-03-27,Disponibilidad Servicios,Historico,99.5923
2024-03-28,Disponibilidad Servicios,Historico,99.8815
2024-03-29,Disponibilidad Servicios,Historico,98.5239
2024-03-30,Disponibilidad Servicios,Historico,99.6343
2024-03-31,Disponibilidad Servicios,Historico,99.6843
2024-04-01,Disponibilidad Servicios,Historico,93.1582
2024-04-02,Disponibilidad Servicios,Historico,98.7289
2024-04-03,Disponibilidad Servicios,Historico,99.0392
2024-04-04,Disponibilidad Servicios,Historico,98.6735
2024-04-05,Disponibilidad Servicios,Historico,99.458
2024-04-06,Disponibilidad Servicios,Historico,98.7005
2024-04-07,Disponibilidad Servicios,Historico,99.2147
2024-04-08,Disponibilidad Servicios,Historico,97.4189
2024-04-09,Disponibilidad Servicios,Historico,99.303
2024-04-10,Disponibilidad Servicios,Historico,99.1983
2024-04-11,Disponibilidad Servicios,Historico,99.8021
2024-04-12,Disponibilidad Servicios,Historico,99.8907
2024-04-13,Disponibilidad Servicios,Historico,99.242
2024-04-14,Disponibilidad Servicios,Historico,99.4184
2024-04-15,Disponibilidad Servicios,Historico,99.5602
2024-04-16,Disponibilidad Servicios,Historico,98.7058
2024-04-17,Disponibilidad Servicios,Historico,99.225
2024-04-18,Disponibilidad Servicios,Historico,98.8602
2024-04-19,Disponibilidad Servicios,Historico,99.3291
2024-04-20,Disponibilidad Servicios,Historico,98.9665
2024-04-21,Disponibilidad Servicios,Historico,99.1739
2024-04-22,Disponibilidad Servicios,Historico,99.885
2024-04-23,Disponibilidad Servicios,Historico,99.1823
2024-04-24,Disponibilidad Servicios,Historico,99.5443
2024-04-25,Disponibilidad Servicios,Historico,98.7855
2024-04-26,Disponibilidad Servicios,Historico,99.0603
2024-04-27,Disponibilidad Servicios,Historico,98.8786
2024-04-28,Disponibilidad Servicios,Historico,99.7826
2024-04-29,Disponibilidad Servicios,Historico,99.3238
2024-04-30,Disponibilidad Servicios,Historico,99.0889
2024-05-01,Disponibilidad Servicios,Historico,98.9065
2024-05-02,Disponibilidad Servicios,Historico,99.4841
2024-05-03,Disponibilidad Servicios,Historico,99.2262
2024-05-04,Disponibilidad Servicios,Historico,98.5965
2024-05-05,Disponibilidad Servicios,Historico,99.4951
2024-05-06,Disponibilidad Servicios,Historico,99.6238
2024-05-07,Disponibilidad Servicios,Historico,99.7336
2024-05-08,Disponibilidad Servicios,Historico,99.4905
2024-05-09,Disponibilidad Servicios,Historico,99.1006
2024-05-10,Disponibilidad Servicios,Historico,98.7371
2024-05-11,Disponibilidad Servicios,Historico,98.7116
2024-05-12,Disponibilidad Servicios,Historico,99.493
2024-05-13,Disponibilidad Servicios,Historico,99.1843
2024-05-14,Disponibilidad Servicios,Historico,98.8678
2024-05-15,Disponibilidad Servicios,Historico,98.6956
2024-05-16,Disponibilidad Servicios,Historico,99.7645
2024-05-17,Disponibilidad Servicios,Historico,99.2406
2024-05-18,Disponibilidad Servicios,Historico,98.7953
2024-05-19,Disponibilidad Servicios,Historico,99.5421
2024-05-20,Disponibilidad Servicios,Historico,99.0868
2024-05-21,Disponibilidad Servicios,Historico,99.0374
2024-05-22,Disponibilidad Servicios,Historico,99.0086
2024-05-23,Disponibilidad Servicios,Historico,99.2475
2024-05-24,Disponibilidad Servicios,Historico,99.8381
2024-05-25,Disponibilidad Servicios,Historico,99.5325
2024-05-26,Disponibilidad Servicios,Historico,99.3919
2024-05-27,Disponibilidad Servicios,Historico,99.9281
2024-05-28,Disponibilidad Servicios,Historico,99.2219
2024-05-29,Disponibilidad Servicios,Historico,99.4859
2024-05-30,Disponibilidad Servicios,Historico,99.0974
2024-05-31,Disponibilidad Servicios,Historico,99.0807
2024-06-01,Disponibilidad Servicios,Historico,99.8497
2024-06-02,Disponibilidad Servicios,Historico,99.7078
2024-06-03,Disponibilidad Servicios,Historico,98.7389
2024-06-04,Disponibilidad Servicios,Historico,99.836
2024-06-05,Disponibilidad Servicios,Historico,94.3419
2024-06-06,Disponibilidad Servicios,Historico,98.7601
2024-06-07,Disponibilidad Servicios,Historico,99.7214
2024-06-08,Disponibilidad Servicios,Historico,98.922
2024-06-09,Disponibilidad Servicios,Historico,99.5408
2024-06-10,Disponibilidad Servicios,Historico,99.859
2024-06-11,Disponibilidad Servicios,Historico,99.8859
2024-06-12,Disponibilidad Servicios,Historico,99.7012
2024-06-13,Disponibilidad Servicios,Historico,99.1891
2024-06-14,Disponibilidad Servicios,Historico,98.931
2024-06-15,Disponibilidad Servicios,Historico,99.3916
2024-06-16,Disponibilidad Servicios,Historico,99.7042
2024-06-17,Disponibilidad Servicios,Historico,99.305
2024-06-18,Disponibilidad Servicios,Historico,99.0896
2024-06-19,Disponibilidad Servicios,Historico,99.1728
2024-06-20,Disponibilidad Servicios,Historico,99.1121
2024-06-21,Disponibilidad Servicios,Historico,98.5288
2024-06-22,Disponibilidad Servicios,Historico,99.0528
2024-06-23,Disponibilidad Servicios,Historico,99.2803
2024-06-24,Disponibilidad Servicios,Historico,98.5647
2024-06-25,Disponibilidad Servicios,Historico,98.5557
2024-06-26,Disponibilidad Servicios,Historico,98.5915
2024-06-27,Disponibilidad Servicios,Historico,99.1769
2024-06-28,Disponibilidad Servicios,Historico,98.9223
2024-06-29,Disponibilidad Servicios,Historico,99.2398
2024-06-30,Disponibilidad Servicios,Historico,99.2143
2024-07-01,Disponibilidad Servicios,Historico,99.8871
2024-07-02,Disponibilidad Servicios,Historico,98.8716
2024-07-03,Disponibilidad Servicios,Historico,99.2879
2024-07-04,Disponibilidad Servicios,Historico,98.9521
2024-07-05,Disponibilidad Servicios,Historico,98.5873
2024-07-06,Disponibilidad Servicios,Historico,99.3535
2024-07-07,Disponibilidad Servicios,Historico,99.3156
2024-07-08,Disponibilidad Servicios,Historico,99.832
2024-07-09,Disponibilidad Servicios,Historico,98.7094
2024-07-10,Disponibilidad Servicios,Historico,99.161
2024-07-11,Disponibilidad Servicios,Historico,98.8781
2024-07-12,Disponibilidad Servicios,Historico,98.9617
2024-07-13,Disponibilidad Servicios,Historico,92.6783
2024-07-14,Disponibilidad Servicios,Historico,99.6727
2024-07-15,Disponibilidad Servicios,Historico,99.6609
2024-07-16,Disponibilidad Servicios,Historico,98.8037
2024-07-17,Disponibilidad Servicios,Historico,98.9237
2024-07-18,Disponibilidad Servicios,Historico,99.4372
2024-07-19,Disponibilidad Servicios,Historico,99.8403
2024-07-20,Disponibilidad Servicios,Historico,99.5356
2024-07-21,Disponibilidad Servicios,Historico,99.2834
2024-07-22,Disponibilidad Servicios,Historico,99.5942
2024-07-23,Disponibilidad Servicios,Historico,99.6292
2024-07-24,Disponibilidad Servicios,Historico,99.5346
2024-07-25,Disponibilidad Servicios,Historico,98.7902
2024-07-26,Disponibilidad Servicios,Historico,98.5537
2024-07-27,Disponibilidad Servicios,Historico,99.2449
2024-07-28,Disponibilidad Servicios,Historico,99.6133
2024-07-29,Disponibilidad Servicios,Historico,98.9991
2024-07-30,Disponibilidad Servicios,Historico,99.2173
2024-07-31,Disponibilidad Servicios,Historico,99.9032
2024-08-01,Disponibilidad Servicios,Historico,99.0596
2024-08-02,Disponibilidad Servicios,Historico,99.1847
2024-08-03,Disponibilidad Servicios,Historico,99.3251
2024-08-04,Disponibilidad Servicios,Historico,98.9245
2024-08-05,Disponibilidad Servicios,Historico,99.1217
2024-08-06,Disponibilidad Servicios,Historico,99.54
2024-08-07,Disponibilidad Servicios,Historico,99.8315
2024-08-08,Disponibilidad Servicios,Historico,98.6713
2024-08-09,Disponibilidad Servicios,Historico,99.1077
2024-08-10,Disponibilidad Servicios,Historico,99.7174
2024-08-11,Disponibilidad Servicios,Historico,99.3583
2024-08-12,Disponibilidad Servicios,Historico,98.8331
2024-08-13,Disponibilidad Servicios,Historico,99.0862
2024-08-14,Disponibilidad Servicios,Historico,99.6128
2024-08-15,Disponibilidad Servicios,Historico,97.6563
2024-08-16,Disponibilidad Servicios,Historico,99.6025
2024-08-17,Disponibilidad Servicios,Historico,99.2491
2024-08-18,Disponibilidad Servicios,Historico,98.8194
2024-08-19,Disponibilidad Servicios,Historico,99.0046
2024-08-20,Disponibilidad Servicios,Historico,98.6459
2024-08-21,Disponibilidad Servicios,Historico,98.9949
2024-08-22,Disponibilidad Servicios,Historico,99.0051
2024-08-23,Disponibilidad Servicios,Historico,99.7947
2024-08-24,Disponibilidad Servicios,Historico,99.0415
2024-08-25,Disponibilidad Servicios,Historico,98.7301
2024-08-26,Disponibilidad Servicios,Historico,99.6344
2024-08-27,Disponibilidad Servicios,Historico,99.4872
2024-08-28,Disponibilidad Servicios,Historico,99.7299
2024-08-29,Disponibilidad Servicios,Historico,99.9184
2024-08-30,Disponibilidad Servicios,Historico,99.6135
2024-08-31,Disponibilidad Servicios,Historico,98.6735
2024-09-01,Disponibilidad Servicios,Historico,99.5583
2024-09-02,Disponibilidad Servicios,Historico,98.903
2024-09-03,Disponibilidad Servicios,Historico,99.3992
2024-09-04,Disponibilidad Servicios,Historico,98.7406
2024-09-05,Disponibilidad Servicios,Historico,99.2706
2024-09-06,Disponibilidad Servicios,Historico,99.472
2024-09-07,Disponibilidad Servicios,Historico,99.1313
2024-09-08,Disponibilidad Servicios,Historico,99.7276
2024-09-09,Disponibilidad Servicios,Historico,98.5014
2024-09-10,Disponibilidad Servicios,Historico,99.112
2024-09-11,Disponibilidad Servicios,Historico,99.4199
2024-09-12,Disponibilidad Servicios,Historico,99.844
2024-09-13,Disponibilidad Servicios,Historico,98.5162
2024-09-14,Disponibilidad Servicios,Historico,99.5467
2024-09-15,Disponibilidad Servicios,Historico,99.528
2024-09-16,Disponibilidad Servicios,Historico,99.3719
2024-09-17,Disponibilidad Servicios,Historico,99.097
2024-09-18,Disponibilidad Servicios,Historico,98.7929
2024-09-19,Disponibilidad Servicios,Historico,99.4309
2024-09-20,Disponibilidad Servicios,Historico,99.1179
2024-09-21,Disponibilidad Servicios,Historico,99.6406
2024-09-22,Disponibilidad Servicios,Historico,98.6245
2024-09-23,Disponibilidad Servicios,Historico,98.5212
2024-09-24,Disponibilidad Servicios,Historico,94.3785
2024-09-25,Disponibilidad Servicios,Historico,99.4388
2024-09-26,Disponibilidad Servicios,Historico,99.3076
2024-09-27,Disponibilidad Servicios,Historico,99.2992
2024-09-28,Disponibilidad Servicios,Historico,98.6037
2024-09-29,Disponibilidad Servicios,Historico,92.9136
2024-09-30,Disponibilidad Servicios,Historico,99.3662
2024-10-01,Disponibilidad Servicios,Historico,98.8919
2024-10-02,Disponibilidad Servicios,Historico,99.0591
2024-10-03,Disponibilidad Servicios,Historico,98.5865
2024-10-04,Disponibilidad Servicios,Historico,98.9378
2024-10-05,Disponibilidad Servicios,Historico,99.4074
2024-10-06,Disponibilidad Servicios,Historico,99.4299
2024-10-07,Disponibilidad Servicios,Historico,99.0648
2024-10-08,Disponibilidad Servicios,Historico,98.9416
2024-10-09,Disponibilidad Servicios,Historico,98.5762
2024-10-10,Disponibilidad Servicios,Historico,98.7274
2024-10-11,Disponibilidad Servicios,Historico,98.9487
2024-10-12,Disponibilidad Servicios,Historico,99.33
2024-10-13,Disponibilidad Servicios,Historico,99.9479
2024-10-14,Disponibilidad Servicios,Historico,98.546
2024-10-15,Disponibilidad Servicios,Historico,99.6264
2024-10-16,Disponibilidad Servicios,Historico,98.847
2024-10-17,Disponibilidad Servicios,Historico,99.8254
2024-10-18,Disponibilidad Servicios,Historico,98.6392
2024-10-19,Disponibilidad Servicios,Historico,98.6923
2024-10-20,Disponibilidad Servicios,Historico,98.507
2024-10-21,Disponibilidad Servicios,Historico,99.2786
2024-10-22,Disponibilidad Servicios,Historico,99.61
2024-10-23,Disponibilidad Servicios,Historico,99.6815
2024-10-24,Disponibilidad Servicios,Historico,99.01
2024-10-25,Disponibilidad Servicios,Historico,98.6214
2024-10-26,Disponibilidad Servicios,Historico,98.9459
2024-10-27,Disponibilidad Servicios,Historico,99.871
2024-10-28,Disponibilidad Servicios,Historico,98.8099
2024-10-29,Disponibilidad Servicios,Historico,99.1679
2024-10-30,Disponibilidad Servicios,Historico,99.4378
2024-10-31,Disponibilidad Servicios,Historico,98.5856
2024-11-01,Disponibilidad Servicios,Historico,98.5223
2024-11-02,Disponibilidad Servicios,Historico,98.8612
2024-11-03,Disponibilidad Servicios,Historico,99.3272
2024-11-04,Disponibilidad Servicios,Historico,98.982
2024-11-05,Disponibilidad Servicios,Historico,99.8997
2024-11-06,Disponibilidad Servicios,Historico,99.3787
2024-11-07,Disponibilidad Servicios,Historico,96.9345
2024-11-08,Disponibilidad Servicios,Historico,99.5331
2024-11-09,Disponibilidad Servicios,Historico,99.8881
2024-11-10,Disponibilidad Servicios,Historico,99.3633
2024-11-11,Disponibilidad Servicios,Historico,98.8839
2024-11-12,Disponibilidad Servicios,Historico,99.7565
2024-11-13,Disponibilidad Servicios,Historico,99.4837
2024-11-14,Disponibilidad Servicios,Historico,99.4279
2024-11-15,Disponibilidad Servicios,Historico,98.5991
2024-11-16,Disponibilidad Servicios,Historico,98.891
2024-11-17,Disponibilidad Servicios,Historico,98.7413
2024-11-18,Disponibilidad Servicios,Historico,99.1115
2024-11-19,Disponibilidad Servicios,Historico,99.4313
2024-11-20,Disponibilidad Servicios,Historico,98.9202
2024-11-21,Disponibilidad Servicios,Historico,99.0545
2024-11-22,Disponibilidad Servicios,Historico,99.6267
2024-11-23,Disponibilidad Servicios,Historico,99.8524
2024-11-24,Disponibilidad Servicios,Historico,98.5179
2024-11-25,Disponibilidad Servicios,Historico,99.7157
2024-11-26,Disponibilidad Servicios,Historico,99.6085
2024-11-27,Disponibilidad Servicios,Historico,99.193
2024-11-28,Disponibilidad Servicios,Historico,98.9829
2024-11-29,Disponibilidad Servicios,Historico,99.0759
2024-11-30,Disponibilidad Servicios,Historico,99.086
2024-12-01,Disponibilidad Servicios,Historico,99.2288
2024-12-02,Disponibilidad Servicios,Historico,99.5035
2024-12-03,Disponibilidad Servicios,Historico,99.8048
2024-12-04,Disponibilidad Servicios,Historico,99.8401
2024-12-05,Disponibilidad Servicios,Historico,99.4451
2024-12-06,Disponibilidad Servicios,Historico,98.8723
2024-12-07,Disponibilidad Servicios,Historico,98.6476
2024-12-08,Disponibilidad Servicios,Historico,99.5447
2024-12-09,Disponibilidad Servicios,Historico,99.8391
2024-12-10,Disponibilidad Servicios,Historico,99.0989
2024-12-11,Disponibilidad Servicios,Historico,99.0879
2024-12-12,Disponibilidad Servicios,Historico,98.8363
2024-12-13,Disponibilidad Servicios,Historico,99.2396
2024-12-14,Disponibilidad Servicios,Historico,99.7454
2024-12-15,Disponibilidad Servicios,Historico,99.9296
2024-12-16,Disponibilidad Servicios,Historico,99.832
2024-12-17,Disponibilidad Servicios,Historico,99.6443
2024-12-18,Disponibilidad Servicios,Historico,99.8248
2024-12-19,Disponibilidad Servicios,Historico,98.5114
2024-12-20,Disponibilidad Servicios,Historico,99.0109
2024-12-21,Disponibilidad Servicios,Historico,99.8668
2024-12-22,Disponibilidad Servicios,Historico,99.3711
2024-12-23,Disponibilidad Servicios,Historico,98.9172
2024-12-24,Disponibilidad Servicios,Historico,99.1727
2024-12-25,Disponibilidad Servicios,Historico,99.4088
2024-12-26,Disponibilidad Servicios,Historico,99.0413
2024-12-27,Disponibilidad Servicios,Historico,98.5099
2024-12-28,Disponibilidad Servicios,Historico,99.807
2024-12-29,Disponibilidad Servicios,Historico,98.9782
2024-12-30,Disponibilidad Servicios,Historico,99.5183
2024-12-31,Disponibilidad Servicios,Historico,98.9897
2025-01-01,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-02,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-03,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-04,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-05,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-06,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-07,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-08,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-09,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-10,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-11,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-12,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-13,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-14,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-15,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-16,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-17,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-18,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-19,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-20,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-21,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-22,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-23,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-24,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-25,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-26,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-27,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-28,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-29,Disponibilidad Servicios,Prediccion,99.01931798767485
2025-01-30,Disponibilidad Servicios,Prediccion,99.01931798767485
