sprint,fecha_sprint,año,semana,equipo,retrospectivas_planificadas,retrospectivas_realizadas,cumplimiento_porcentaje,estado
Sprint_184,2023-07-09,2023,27,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_184,2023-07-09,2023,27,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_184,2023-07-09,2023,27,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_184,2023-07-09,2023,27,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_185,2023-07-16,2023,28,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_185,2023-07-16,2023,28,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_185,2023-07-16,2023,28,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_185,2023-07-16,2023,28,Equipo Datos,1,0,0.0,Requiere acciones
Sprint_185,2023-07-16,2023,28,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_186,2023-07-23,2023,29,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_186,2023-07-23,2023,29,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_186,2023-07-23,2023,29,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_186,2023-07-23,2023,29,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_186,2023-07-23,2023,29,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_187,2023-07-30,2023,30,Equipo Desarrollo,1,0,0.0,Requiere acciones
Sprint_187,2023-07-30,2023,30,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_187,2023-07-30,2023,30,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_187,2023-07-30,2023,30,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_187,2023-07-30,2023,30,Equipo Integración,1,0,0.0,Requiere acciones
Sprint_188,2023-08-06,2023,31,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_188,2023-08-06,2023,31,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_188,2023-08-06,2023,31,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_188,2023-08-06,2023,31,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_188,2023-08-06,2023,31,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_189,2023-08-13,2023,32,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_189,2023-08-13,2023,32,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_189,2023-08-13,2023,32,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_189,2023-08-13,2023,32,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_189,2023-08-13,2023,32,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_190,2023-08-20,2023,33,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_190,2023-08-20,2023,33,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_190,2023-08-20,2023,33,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_190,2023-08-20,2023,33,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_190,2023-08-20,2023,33,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_191,2023-08-27,2023,34,Equipo Desarrollo,1,0,0.0,Requiere acciones
Sprint_191,2023-08-27,2023,34,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_191,2023-08-27,2023,34,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_191,2023-08-27,2023,34,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_191,2023-08-27,2023,34,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_192,2023-09-03,2023,35,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_192,2023-09-03,2023,35,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_192,2023-09-03,2023,35,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_192,2023-09-03,2023,35,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_192,2023-09-03,2023,35,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_193,2023-09-10,2023,36,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_193,2023-09-10,2023,36,Equipo Infraestructura,1,0,0.0,Requiere acciones
Sprint_193,2023-09-10,2023,36,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_193,2023-09-10,2023,36,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_193,2023-09-10,2023,36,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_194,2023-09-17,2023,37,Equipo Desarrollo,1,0,0.0,Requiere acciones
Sprint_194,2023-09-17,2023,37,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_194,2023-09-17,2023,37,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_194,2023-09-17,2023,37,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_194,2023-09-17,2023,37,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_195,2023-09-24,2023,38,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_195,2023-09-24,2023,38,Equipo Infraestructura,1,0,0.0,Requiere acciones
Sprint_195,2023-09-24,2023,38,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_195,2023-09-24,2023,38,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_195,2023-09-24,2023,38,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_196,2023-10-01,2023,39,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_196,2023-10-01,2023,39,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_196,2023-10-01,2023,39,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_196,2023-10-01,2023,39,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_196,2023-10-01,2023,39,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_197,2023-10-08,2023,40,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_197,2023-10-08,2023,40,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_197,2023-10-08,2023,40,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_197,2023-10-08,2023,40,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_197,2023-10-08,2023,40,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_198,2023-10-15,2023,41,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_198,2023-10-15,2023,41,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_198,2023-10-15,2023,41,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_198,2023-10-15,2023,41,Equipo Datos,1,0,0.0,Requiere acciones
Sprint_198,2023-10-15,2023,41,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_199,2023-10-22,2023,42,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_199,2023-10-22,2023,42,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_199,2023-10-22,2023,42,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_199,2023-10-22,2023,42,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_199,2023-10-22,2023,42,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_200,2023-10-29,2023,43,Equipo Desarrollo,1,0,0.0,Requiere acciones
Sprint_200,2023-10-29,2023,43,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_200,2023-10-29,2023,43,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_200,2023-10-29,2023,43,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_200,2023-10-29,2023,43,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_201,2023-11-05,2023,44,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_201,2023-11-05,2023,44,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_201,2023-11-05,2023,44,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_201,2023-11-05,2023,44,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_201,2023-11-05,2023,44,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_202,2023-11-12,2023,45,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_202,2023-11-12,2023,45,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_202,2023-11-12,2023,45,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_202,2023-11-12,2023,45,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_202,2023-11-12,2023,45,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_203,2023-11-19,2023,46,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_203,2023-11-19,2023,46,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_203,2023-11-19,2023,46,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_203,2023-11-19,2023,46,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_203,2023-11-19,2023,46,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_204,2023-11-26,2023,47,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_204,2023-11-26,2023,47,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_204,2023-11-26,2023,47,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_204,2023-11-26,2023,47,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_204,2023-11-26,2023,47,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_205,2023-12-03,2023,48,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_205,2023-12-03,2023,48,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_205,2023-12-03,2023,48,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_205,2023-12-03,2023,48,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_205,2023-12-03,2023,48,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_206,2023-12-10,2023,49,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_206,2023-12-10,2023,49,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_206,2023-12-10,2023,49,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_206,2023-12-10,2023,49,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_206,2023-12-10,2023,49,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_207,2023-12-17,2023,50,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_207,2023-12-17,2023,50,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_207,2023-12-17,2023,50,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_207,2023-12-17,2023,50,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_207,2023-12-17,2023,50,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_208,2023-12-24,2023,51,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_208,2023-12-24,2023,51,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_208,2023-12-24,2023,51,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_208,2023-12-24,2023,51,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_208,2023-12-24,2023,51,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_209,2023-12-31,2023,52,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_209,2023-12-31,2023,52,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_209,2023-12-31,2023,52,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_209,2023-12-31,2023,52,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_209,2023-12-31,2023,52,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_210,2024-01-07,2024,1,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_210,2024-01-07,2024,1,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_210,2024-01-07,2024,1,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_210,2024-01-07,2024,1,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_210,2024-01-07,2024,1,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_211,2024-01-14,2024,2,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_211,2024-01-14,2024,2,Equipo Infraestructura,1,0,0.0,Requiere acciones
Sprint_211,2024-01-14,2024,2,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_211,2024-01-14,2024,2,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_211,2024-01-14,2024,2,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_212,2024-01-21,2024,3,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_212,2024-01-21,2024,3,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_212,2024-01-21,2024,3,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_212,2024-01-21,2024,3,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_212,2024-01-21,2024,3,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_213,2024-01-28,2024,4,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_213,2024-01-28,2024,4,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_213,2024-01-28,2024,4,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_213,2024-01-28,2024,4,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_213,2024-01-28,2024,4,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_214,2024-02-04,2024,5,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_214,2024-02-04,2024,5,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_214,2024-02-04,2024,5,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_214,2024-02-04,2024,5,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_214,2024-02-04,2024,5,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_215,2024-02-11,2024,6,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_215,2024-02-11,2024,6,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_215,2024-02-11,2024,6,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_215,2024-02-11,2024,6,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_215,2024-02-11,2024,6,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_216,2024-02-18,2024,7,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_216,2024-02-18,2024,7,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_216,2024-02-18,2024,7,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_216,2024-02-18,2024,7,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_216,2024-02-18,2024,7,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_217,2024-02-25,2024,8,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_217,2024-02-25,2024,8,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_217,2024-02-25,2024,8,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_217,2024-02-25,2024,8,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_217,2024-02-25,2024,8,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_218,2024-03-03,2024,9,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_218,2024-03-03,2024,9,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_218,2024-03-03,2024,9,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_218,2024-03-03,2024,9,Equipo Datos,1,0,0.0,Requiere acciones
Sprint_218,2024-03-03,2024,9,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_219,2024-03-10,2024,10,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_219,2024-03-10,2024,10,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_219,2024-03-10,2024,10,Equipo Seguridad,1,0,0.0,Requiere acciones
Sprint_219,2024-03-10,2024,10,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_219,2024-03-10,2024,10,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_220,2024-03-17,2024,11,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_220,2024-03-17,2024,11,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_220,2024-03-17,2024,11,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_220,2024-03-17,2024,11,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_220,2024-03-17,2024,11,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_221,2024-03-24,2024,12,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_221,2024-03-24,2024,12,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_221,2024-03-24,2024,12,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_221,2024-03-24,2024,12,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_221,2024-03-24,2024,12,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_222,2024-03-31,2024,13,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_222,2024-03-31,2024,13,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_222,2024-03-31,2024,13,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_222,2024-03-31,2024,13,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_222,2024-03-31,2024,13,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_223,2024-04-07,2024,14,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_223,2024-04-07,2024,14,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_223,2024-04-07,2024,14,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_223,2024-04-07,2024,14,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_223,2024-04-07,2024,14,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_224,2024-04-14,2024,15,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_224,2024-04-14,2024,15,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_224,2024-04-14,2024,15,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_224,2024-04-14,2024,15,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_224,2024-04-14,2024,15,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_225,2024-04-21,2024,16,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_225,2024-04-21,2024,16,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_225,2024-04-21,2024,16,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_225,2024-04-21,2024,16,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_225,2024-04-21,2024,16,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_226,2024-04-28,2024,17,Equipo Desarrollo,1,0,0.0,Requiere acciones
Sprint_226,2024-04-28,2024,17,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_226,2024-04-28,2024,17,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_226,2024-04-28,2024,17,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_226,2024-04-28,2024,17,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_227,2024-05-05,2024,18,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_227,2024-05-05,2024,18,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_227,2024-05-05,2024,18,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_227,2024-05-05,2024,18,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_227,2024-05-05,2024,18,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_228,2024-05-12,2024,19,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_228,2024-05-12,2024,19,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_228,2024-05-12,2024,19,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_228,2024-05-12,2024,19,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_228,2024-05-12,2024,19,Equipo Integración,1,0,0.0,Requiere acciones
Sprint_229,2024-05-19,2024,20,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_229,2024-05-19,2024,20,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_229,2024-05-19,2024,20,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_229,2024-05-19,2024,20,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_229,2024-05-19,2024,20,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_230,2024-05-26,2024,21,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_230,2024-05-26,2024,21,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_230,2024-05-26,2024,21,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_230,2024-05-26,2024,21,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_230,2024-05-26,2024,21,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_231,2024-06-02,2024,22,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_231,2024-06-02,2024,22,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_231,2024-06-02,2024,22,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_231,2024-06-02,2024,22,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_231,2024-06-02,2024,22,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_232,2024-06-09,2024,23,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_232,2024-06-09,2024,23,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_232,2024-06-09,2024,23,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_232,2024-06-09,2024,23,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_232,2024-06-09,2024,23,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_233,2024-06-16,2024,24,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_233,2024-06-16,2024,24,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_233,2024-06-16,2024,24,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_233,2024-06-16,2024,24,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_233,2024-06-16,2024,24,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_234,2024-06-23,2024,25,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_234,2024-06-23,2024,25,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_234,2024-06-23,2024,25,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_234,2024-06-23,2024,25,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_234,2024-06-23,2024,25,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_235,2024-06-30,2024,26,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_235,2024-06-30,2024,26,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_235,2024-06-30,2024,26,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_235,2024-06-30,2024,26,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_235,2024-06-30,2024,26,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_236,2024-07-07,2024,27,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_236,2024-07-07,2024,27,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_236,2024-07-07,2024,27,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_236,2024-07-07,2024,27,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_236,2024-07-07,2024,27,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_237,2024-07-14,2024,28,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_237,2024-07-14,2024,28,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_237,2024-07-14,2024,28,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_237,2024-07-14,2024,28,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_237,2024-07-14,2024,28,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_238,2024-07-21,2024,29,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_238,2024-07-21,2024,29,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_238,2024-07-21,2024,29,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_238,2024-07-21,2024,29,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_238,2024-07-21,2024,29,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_239,2024-07-28,2024,30,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_239,2024-07-28,2024,30,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_239,2024-07-28,2024,30,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_239,2024-07-28,2024,30,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_239,2024-07-28,2024,30,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_240,2024-08-04,2024,31,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_240,2024-08-04,2024,31,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_240,2024-08-04,2024,31,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_240,2024-08-04,2024,31,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_240,2024-08-04,2024,31,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_241,2024-08-11,2024,32,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_241,2024-08-11,2024,32,Equipo Infraestructura,1,0,0.0,Requiere acciones
Sprint_241,2024-08-11,2024,32,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_241,2024-08-11,2024,32,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_241,2024-08-11,2024,32,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_242,2024-08-18,2024,33,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_242,2024-08-18,2024,33,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_242,2024-08-18,2024,33,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_242,2024-08-18,2024,33,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_242,2024-08-18,2024,33,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_243,2024-08-25,2024,34,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_243,2024-08-25,2024,34,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_243,2024-08-25,2024,34,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_243,2024-08-25,2024,34,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_243,2024-08-25,2024,34,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_244,2024-09-01,2024,35,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_244,2024-09-01,2024,35,Equipo Infraestructura,1,1,100.0,Cumplimiento total
Sprint_244,2024-09-01,2024,35,Equipo Seguridad,1,1,100.0,Cumplimiento total
Sprint_244,2024-09-01,2024,35,Equipo Datos,1,1,100.0,Cumplimiento total
Sprint_244,2024-09-01,2024,35,Equipo Integración,1,1,100.0,Cumplimiento total
Sprint_245,2024-09-08,2024,36,Equipo Desarrollo,1,1,100.0,Cumplimiento total
Sprint_245,2024-09-08,2024,36,Equipo Infraestructura,1,1,100.0,Cumplimiento total
