fecha,mes,año,semana,trimestre,area_proceso,procesos_totales,procesos_documentados,porcentaje_documentacion,estado
2023-10-15,2023-10,2023,41,Q4,Gestión de Requisitos,5,4,91.28,Alto nivel
2023-10-15,2023-10,2023,41,Q4,Desarrollo de Software,8,7,90.55,Alto nivel
2023-10-15,2023-10,2023,41,Q4,Gestión de Configuración,9,7,86.38,Aceptable
2023-10-15,2023-10,2023,41,Q4,Aseguramiento de Calidad,8,7,88.96,Aceptable
2023-10-15,2023-10,2023,41,Q4,Gestión de Riesgos,12,10,88.88,Aceptable
2023-10-15,2023-10,2023,41,Q4,Gestión de Proveedores,14,12,87.87,Aceptable
2023-10-15,2023-10,2023,41,Q4,Medición y Análisis,5,4,90.1,Alto nivel
2023-10-15,2023-10,2023,41,Q4,Mejora de Procesos,8,6,85.51,Aceptable
2023-10-15,2023-10,2023,41,Q4,Gestión de Recursos Humanos,9,8,92.07,Alto nivel
2023-10-22,2023-10,2023,42,Q4,Gestión de Proyectos,14,12,86.16,Aceptable
2023-10-22,2023-10,2023,42,Q4,Gestión de Requisitos,12,11,93.85,Alto nivel
2023-10-22,2023-10,2023,42,Q4,Desarrollo de Software,6,5,94.02,Alto nivel
2023-10-22,2023-10,2023,42,Q4,Gestión de Configuración,12,11,94.59,Alto nivel
2023-10-22,2023-10,2023,42,Q4,Aseguramiento de Calidad,12,11,94.35,Alto nivel
2023-10-22,2023-10,2023,42,Q4,Gestión de Riesgos,13,11,88.69,Aceptable
2023-10-22,2023-10,2023,42,Q4,Gestión de Proveedores,9,8,90.27,Alto nivel
2023-10-22,2023-10,2023,42,Q4,Medición y Análisis,10,8,88.87,Aceptable
2023-10-22,2023-10,2023,42,Q4,Mejora de Procesos,5,4,93.59,Alto nivel
2023-10-22,2023-10,2023,42,Q4,Gestión de Recursos Humanos,12,10,89.06,Aceptable
2023-10-29,2023-10,2023,43,Q4,Gestión de Proyectos,5,4,88.93,Aceptable
2023-10-29,2023-10,2023,43,Q4,Gestión de Requisitos,9,7,86.19,Aceptable
2023-10-29,2023-10,2023,43,Q4,Desarrollo de Software,10,9,90.77,Alto nivel
2023-10-29,2023-10,2023,43,Q4,Gestión de Configuración,12,10,91.03,Alto nivel
2023-10-29,2023-10,2023,43,Q4,Aseguramiento de Calidad,14,11,85.7,Aceptable
2023-10-29,2023-10,2023,43,Q4,Gestión de Riesgos,7,6,87.13,Aceptable
2023-10-29,2023-10,2023,43,Q4,Gestión de Proveedores,9,8,89.49,Aceptable
2023-10-29,2023-10,2023,43,Q4,Medición y Análisis,13,11,91.83,Alto nivel
2023-10-29,2023-10,2023,43,Q4,Mejora de Procesos,13,11,85.21,Aceptable
2023-10-29,2023-10,2023,43,Q4,Gestión de Recursos Humanos,13,11,86.81,Aceptable
2023-11-05,2023-11,2023,44,Q4,Gestión de Proyectos,10,9,92.05,Alto nivel
2023-11-05,2023-11,2023,44,Q4,Gestión de Requisitos,10,9,92.05,Alto nivel
2023-11-05,2023-11,2023,44,Q4,Desarrollo de Software,7,6,87.45,Aceptable
2023-11-05,2023-11,2023,44,Q4,Gestión de Configuración,10,8,89.79,Aceptable
2023-11-05,2023-11,2023,44,Q4,Aseguramiento de Calidad,9,8,93.85,Alto nivel
2023-11-05,2023-11,2023,44,Q4,Gestión de Riesgos,12,10,87.0,Aceptable
2023-11-05,2023-11,2023,44,Q4,Gestión de Proveedores,6,5,91.37,Alto nivel
2023-11-05,2023-11,2023,44,Q4,Medición y Análisis,11,9,89.15,Aceptable
2023-11-05,2023-11,2023,44,Q4,Mejora de Procesos,8,6,85.11,Aceptable
2023-11-05,2023-11,2023,44,Q4,Gestión de Recursos Humanos,13,12,92.88,Alto nivel
2023-11-12,2023-11,2023,45,Q4,Gestión de Proyectos,9,8,89.39,Aceptable
2023-11-12,2023-11,2023,45,Q4,Gestión de Requisitos,6,5,90.28,Alto nivel
2023-11-12,2023-11,2023,45,Q4,Desarrollo de Software,10,9,94.09,Alto nivel
2023-11-12,2023-11,2023,45,Q4,Gestión de Configuración,9,8,91.13,Alto nivel
2023-11-12,2023-11,2023,45,Q4,Aseguramiento de Calidad,8,7,88.99,Aceptable
2023-11-12,2023-11,2023,45,Q4,Gestión de Riesgos,10,9,92.36,Alto nivel
2023-11-12,2023-11,2023,45,Q4,Gestión de Proveedores,5,4,93.37,Alto nivel
2023-11-12,2023-11,2023,45,Q4,Medición y Análisis,7,6,86.41,Aceptable
2023-11-12,2023-11,2023,45,Q4,Mejora de Procesos,6,5,86.14,Aceptable
2023-11-12,2023-11,2023,45,Q4,Gestión de Recursos Humanos,6,5,88.26,Aceptable
2023-11-19,2023-11,2023,46,Q4,Gestión de Proyectos,10,8,86.27,Aceptable
2023-11-19,2023-11,2023,46,Q4,Gestión de Requisitos,9,8,91.6,Alto nivel
2023-11-19,2023-11,2023,46,Q4,Desarrollo de Software,5,4,89.93,Aceptable
2023-11-19,2023-11,2023,46,Q4,Gestión de Configuración,7,6,85.8,Aceptable
2023-11-19,2023-11,2023,46,Q4,Aseguramiento de Calidad,14,11,85.36,Aceptable
2023-11-19,2023-11,2023,46,Q4,Gestión de Riesgos,9,7,85.64,Aceptable
2023-11-19,2023-11,2023,46,Q4,Gestión de Proveedores,14,12,88.76,Aceptable
2023-11-19,2023-11,2023,46,Q4,Medición y Análisis,10,9,94.95,Alto nivel
2023-11-19,2023-11,2023,46,Q4,Mejora de Procesos,6,5,87.7,Aceptable
2023-11-19,2023-11,2023,46,Q4,Gestión de Recursos Humanos,10,9,90.48,Alto nivel
2023-11-26,2023-11,2023,47,Q4,Gestión de Proyectos,13,11,90.51,Alto nivel
2023-11-26,2023-11,2023,47,Q4,Gestión de Requisitos,5,4,87.72,Aceptable
2023-11-26,2023-11,2023,47,Q4,Desarrollo de Software,8,6,86.8,Aceptable
2023-11-26,2023-11,2023,47,Q4,Gestión de Configuración,8,7,92.54,Alto nivel
2023-11-26,2023-11,2023,47,Q4,Aseguramiento de Calidad,13,12,93.87,Alto nivel
2023-11-26,2023-11,2023,47,Q4,Gestión de Riesgos,10,8,87.69,Aceptable
2023-11-26,2023-11,2023,47,Q4,Gestión de Proveedores,6,5,92.83,Alto nivel
2023-11-26,2023-11,2023,47,Q4,Medición y Análisis,12,10,85.84,Aceptable
2023-11-26,2023-11,2023,47,Q4,Mejora de Procesos,13,12,93.96,Alto nivel
2023-11-26,2023-11,2023,47,Q4,Gestión de Recursos Humanos,7,6,86.57,Aceptable
2023-12-03,2023-12,2023,48,Q4,Gestión de Proyectos,5,4,85.68,Aceptable
2023-12-03,2023-12,2023,48,Q4,Gestión de Requisitos,11,9,89.76,Aceptable
2023-12-03,2023-12,2023,48,Q4,Desarrollo de Software,14,12,90.26,Alto nivel
2023-12-03,2023-12,2023,48,Q4,Gestión de Configuración,13,12,93.08,Alto nivel
2023-12-03,2023-12,2023,48,Q4,Aseguramiento de Calidad,8,6,87.25,Aceptable
2023-12-03,2023-12,2023,48,Q4,Gestión de Riesgos,12,11,93.99,Alto nivel
2023-12-03,2023-12,2023,48,Q4,Gestión de Proveedores,14,12,92.84,Alto nivel
2023-12-03,2023-12,2023,48,Q4,Medición y Análisis,12,10,90.01,Alto nivel
2023-12-03,2023-12,2023,48,Q4,Mejora de Procesos,7,6,87.08,Aceptable
2023-12-03,2023-12,2023,48,Q4,Gestión de Recursos Humanos,8,7,92.71,Alto nivel
2023-12-10,2023-12,2023,49,Q4,Gestión de Proyectos,8,7,91.35,Alto nivel
2023-12-10,2023-12,2023,49,Q4,Gestión de Requisitos,11,9,90.49,Alto nivel
2023-12-10,2023-12,2023,49,Q4,Desarrollo de Software,14,13,92.98,Alto nivel
2023-12-10,2023-12,2023,49,Q4,Gestión de Configuración,12,10,89.13,Aceptable
2023-12-10,2023-12,2023,49,Q4,Aseguramiento de Calidad,12,10,89.16,Aceptable
2023-12-10,2023-12,2023,49,Q4,Gestión de Riesgos,11,9,86.11,Aceptable
2023-12-10,2023-12,2023,49,Q4,Gestión de Proveedores,8,6,86.86,Aceptable
2023-12-10,2023-12,2023,49,Q4,Medición y Análisis,13,11,88.21,Aceptable
2023-12-10,2023-12,2023,49,Q4,Mejora de Procesos,12,10,89.92,Aceptable
2023-12-10,2023-12,2023,49,Q4,Gestión de Recursos Humanos,9,8,92.1,Alto nivel
2023-12-17,2023-12,2023,50,Q4,Gestión de Proyectos,9,7,87.86,Aceptable
2023-12-17,2023-12,2023,50,Q4,Gestión de Requisitos,11,10,93.61,Alto nivel
2023-12-17,2023-12,2023,50,Q4,Desarrollo de Software,12,10,87.82,Aceptable
2023-12-17,2023-12,2023,50,Q4,Gestión de Configuración,11,9,86.86,Aceptable
2023-12-17,2023-12,2023,50,Q4,Aseguramiento de Calidad,9,7,88.1,Aceptable
2023-12-17,2023-12,2023,50,Q4,Gestión de Riesgos,5,4,93.32,Alto nivel
2023-12-17,2023-12,2023,50,Q4,Gestión de Proveedores,11,9,85.66,Aceptable
2023-12-17,2023-12,2023,50,Q4,Medición y Análisis,6,5,89.89,Aceptable
2023-12-17,2023-12,2023,50,Q4,Mejora de Procesos,6,5,93.99,Alto nivel
2023-12-17,2023-12,2023,50,Q4,Gestión de Recursos Humanos,6,5,88.13,Aceptable
2023-12-24,2023-12,2023,51,Q4,Gestión de Proyectos,14,12,90.14,Alto nivel
2023-12-24,2023-12,2023,51,Q4,Gestión de Requisitos,9,8,90.75,Alto nivel
2023-12-24,2023-12,2023,51,Q4,Desarrollo de Software,13,11,87.36,Aceptable
2023-12-24,2023-12,2023,51,Q4,Gestión de Configuración,8,7,94.51,Alto nivel
2023-12-24,2023-12,2023,51,Q4,Aseguramiento de Calidad,11,9,86.2,Aceptable
2023-12-24,2023-12,2023,51,Q4,Gestión de Riesgos,5,4,95.19,Alto nivel
2023-12-24,2023-12,2023,51,Q4,Gestión de Proveedores,9,8,91.7,Alto nivel
2023-12-24,2023-12,2023,51,Q4,Medición y Análisis,14,13,95.4,Alto nivel
2023-12-24,2023-12,2023,51,Q4,Mejora de Procesos,10,9,90.8,Alto nivel
2023-12-24,2023-12,2023,51,Q4,Gestión de Recursos Humanos,7,6,93.72,Alto nivel
2023-12-31,2023-12,2023,52,Q4,Gestión de Proyectos,9,8,89.92,Aceptable
2023-12-31,2023-12,2023,52,Q4,Gestión de Requisitos,10,9,93.23,Alto nivel
2023-12-31,2023-12,2023,52,Q4,Desarrollo de Software,10,9,94.55,Alto nivel
2023-12-31,2023-12,2023,52,Q4,Gestión de Configuración,12,11,92.35,Alto nivel
2023-12-31,2023-12,2023,52,Q4,Aseguramiento de Calidad,7,6,93.84,Alto nivel
2023-12-31,2023-12,2023,52,Q4,Gestión de Riesgos,8,7,93.29,Alto nivel
2023-12-31,2023-12,2023,52,Q4,Gestión de Proveedores,9,8,92.44,Alto nivel
2023-12-31,2023-12,2023,52,Q4,Medición y Análisis,11,10,94.07,Alto nivel
2023-12-31,2023-12,2023,52,Q4,Mejora de Procesos,5,4,87.5,Aceptable
2023-12-31,2023-12,2023,52,Q4,Gestión de Recursos Humanos,8,7,92.76,Alto nivel
2024-01-07,2024-01,2024,1,Q1,Gestión de Proyectos,8,7,87.68,Aceptable
2024-01-07,2024-01,2024,1,Q1,Gestión de Requisitos,5,4,95.84,Alto nivel
2024-01-07,2024-01,2024,1,Q1,Desarrollo de Software,6,5,90.8,Alto nivel
2024-01-07,2024-01,2024,1,Q1,Gestión de Configuración,6,5,90.7,Alto nivel
2024-01-07,2024-01,2024,1,Q1,Aseguramiento de Calidad,14,13,95.35,Alto nivel
2024-01-07,2024-01,2024,1,Q1,Gestión de Riesgos,10,9,93.34,Alto nivel
2024-01-07,2024-01,2024,1,Q1,Gestión de Proveedores,7,6,95.12,Alto nivel
2024-01-07,2024-01,2024,1,Q1,Medición y Análisis,14,12,91.82,Alto nivel
2024-01-07,2024-01,2024,1,Q1,Mejora de Procesos,14,13,95.72,Alto nivel
2024-01-07,2024-01,2024,1,Q1,Gestión de Recursos Humanos,6,5,93.05,Alto nivel
2024-01-14,2024-01,2024,2,Q1,Gestión de Proyectos,14,12,92.56,Alto nivel
2024-01-14,2024-01,2024,2,Q1,Gestión de Requisitos,13,12,94.89,Alto nivel
2024-01-14,2024-01,2024,2,Q1,Desarrollo de Software,6,5,86.74,Aceptable
2024-01-14,2024-01,2024,2,Q1,Gestión de Configuración,7,6,87.91,Aceptable
2024-01-14,2024-01,2024,2,Q1,Aseguramiento de Calidad,14,12,87.38,Aceptable
2024-01-14,2024-01,2024,2,Q1,Gestión de Riesgos,12,11,95.25,Alto nivel
2024-01-14,2024-01,2024,2,Q1,Gestión de Proveedores,10,9,95.58,Alto nivel
2024-01-14,2024-01,2024,2,Q1,Medición y Análisis,6,5,94.86,Alto nivel
2024-01-14,2024-01,2024,2,Q1,Mejora de Procesos,6,5,87.24,Aceptable
2024-01-14,2024-01,2024,2,Q1,Gestión de Recursos Humanos,11,10,91.18,Alto nivel
2024-01-21,2024-01,2024,3,Q1,Gestión de Proyectos,6,5,87.58,Aceptable
2024-01-21,2024-01,2024,3,Q1,Gestión de Requisitos,6,5,86.57,Aceptable
2024-01-21,2024-01,2024,3,Q1,Desarrollo de Software,14,13,93.33,Alto nivel
2024-01-21,2024-01,2024,3,Q1,Gestión de Configuración,6,5,94.58,Alto nivel
2024-01-21,2024-01,2024,3,Q1,Aseguramiento de Calidad,13,12,95.15,Alto nivel
2024-01-21,2024-01,2024,3,Q1,Gestión de Riesgos,9,8,91.13,Alto nivel
2024-01-21,2024-01,2024,3,Q1,Gestión de Proveedores,6,5,95.52,Alto nivel
2024-01-21,2024-01,2024,3,Q1,Medición y Análisis,9,7,87.71,Aceptable
2024-01-21,2024-01,2024,3,Q1,Mejora de Procesos,8,7,91.62,Alto nivel
2024-01-21,2024-01,2024,3,Q1,Gestión de Recursos Humanos,6,5,93.74,Alto nivel
2024-01-28,2024-01,2024,4,Q1,Gestión de Proyectos,10,9,92.64,Alto nivel
2024-01-28,2024-01,2024,4,Q1,Gestión de Requisitos,10,8,89.62,Aceptable
2024-01-28,2024-01,2024,4,Q1,Desarrollo de Software,5,4,92.97,Alto nivel
2024-01-28,2024-01,2024,4,Q1,Gestión de Configuración,5,4,93.09,Alto nivel
2024-01-28,2024-01,2024,4,Q1,Aseguramiento de Calidad,12,11,91.98,Alto nivel
2024-01-28,2024-01,2024,4,Q1,Gestión de Riesgos,5,4,86.4,Aceptable
2024-01-28,2024-01,2024,4,Q1,Gestión de Proveedores,13,12,92.58,Alto nivel
2024-01-28,2024-01,2024,4,Q1,Medición y Análisis,12,10,90.01,Alto nivel
2024-01-28,2024-01,2024,4,Q1,Mejora de Procesos,12,10,91.3,Alto nivel
2024-01-28,2024-01,2024,4,Q1,Gestión de Recursos Humanos,7,6,93.89,Alto nivel
2024-02-04,2024-02,2024,5,Q1,Gestión de Proyectos,11,9,86.63,Aceptable
2024-02-04,2024-02,2024,5,Q1,Gestión de Requisitos,5,4,95.67,Alto nivel
2024-02-04,2024-02,2024,5,Q1,Desarrollo de Software,8,6,86.32,Aceptable
2024-02-04,2024-02,2024,5,Q1,Gestión de Configuración,9,8,91.48,Alto nivel
2024-02-04,2024-02,2024,5,Q1,Aseguramiento de Calidad,11,9,89.62,Aceptable
2024-02-04,2024-02,2024,5,Q1,Gestión de Riesgos,10,9,91.11,Alto nivel
2024-02-04,2024-02,2024,5,Q1,Gestión de Proveedores,11,9,89.71,Aceptable
2024-02-04,2024-02,2024,5,Q1,Medición y Análisis,6,5,93.23,Alto nivel
2024-02-04,2024-02,2024,5,Q1,Mejora de Procesos,8,7,89.62,Aceptable
2024-02-04,2024-02,2024,5,Q1,Gestión de Recursos Humanos,10,9,92.5,Alto nivel
2024-02-11,2024-02,2024,6,Q1,Gestión de Proyectos,8,7,90.61,Alto nivel
2024-02-11,2024-02,2024,6,Q1,Gestión de Requisitos,10,9,95.94,Alto nivel
2024-02-11,2024-02,2024,6,Q1,Desarrollo de Software,6,5,90.09,Alto nivel
2024-02-11,2024-02,2024,6,Q1,Gestión de Configuración,7,6,94.21,Alto nivel
2024-02-11,2024-02,2024,6,Q1,Aseguramiento de Calidad,10,8,86.82,Aceptable
2024-02-11,2024-02,2024,6,Q1,Gestión de Riesgos,5,4,89.86,Aceptable
2024-02-11,2024-02,2024,6,Q1,Gestión de Proveedores,11,10,95.74,Alto nivel
2024-02-11,2024-02,2024,6,Q1,Medición y Análisis,11,9,89.22,Aceptable
2024-02-11,2024-02,2024,6,Q1,Mejora de Procesos,10,8,87.24,Aceptable
2024-02-11,2024-02,2024,6,Q1,Gestión de Recursos Humanos,5,4,87.32,Aceptable
2024-02-18,2024-02,2024,7,Q1,Gestión de Proyectos,10,9,96.1,Alto nivel
2024-02-18,2024-02,2024,7,Q1,Gestión de Requisitos,14,13,92.91,Alto nivel
2024-02-18,2024-02,2024,7,Q1,Desarrollo de Software,5,4,95.8,Alto nivel
2024-02-18,2024-02,2024,7,Q1,Gestión de Configuración,14,12,91.37,Alto nivel
2024-02-18,2024-02,2024,7,Q1,Aseguramiento de Calidad,9,7,87.09,Aceptable
2024-02-18,2024-02,2024,7,Q1,Gestión de Riesgos,10,9,93.55,Alto nivel
2024-02-18,2024-02,2024,7,Q1,Gestión de Proveedores,14,12,90.62,Alto nivel
2024-02-18,2024-02,2024,7,Q1,Medición y Análisis,10,9,94.31,Alto nivel
2024-02-18,2024-02,2024,7,Q1,Mejora de Procesos,5,4,91.0,Alto nivel
2024-02-18,2024-02,2024,7,Q1,Gestión de Recursos Humanos,13,12,94.1,Alto nivel
2024-02-25,2024-02,2024,8,Q1,Gestión de Proyectos,12,11,91.91,Alto nivel
2024-02-25,2024-02,2024,8,Q1,Gestión de Requisitos,14,12,86.97,Aceptable
2024-02-25,2024-02,2024,8,Q1,Desarrollo de Software,8,7,87.84,Aceptable
2024-02-25,2024-02,2024,8,Q1,Gestión de Configuración,13,11,90.43,Alto nivel
2024-02-25,2024-02,2024,8,Q1,Aseguramiento de Calidad,13,11,90.71,Alto nivel
2024-02-25,2024-02,2024,8,Q1,Gestión de Riesgos,8,7,90.88,Alto nivel
2024-02-25,2024-02,2024,8,Q1,Gestión de Proveedores,9,8,91.77,Alto nivel
2024-02-25,2024-02,2024,8,Q1,Medición y Análisis,9,8,92.19,Alto nivel
2024-02-25,2024-02,2024,8,Q1,Mejora de Procesos,14,13,95.86,Alto nivel
2024-02-25,2024-02,2024,8,Q1,Gestión de Recursos Humanos,9,8,90.77,Alto nivel
2024-03-03,2024-03,2024,9,Q1,Gestión de Proyectos,9,8,96.08,Alto nivel
2024-03-03,2024-03,2024,9,Q1,Gestión de Requisitos,13,11,91.5,Alto nivel
2024-03-03,2024-03,2024,9,Q1,Desarrollo de Software,6,5,94.55,Alto nivel
2024-03-03,2024-03,2024,9,Q1,Gestión de Configuración,12,11,94.58,Alto nivel
2024-03-03,2024-03,2024,9,Q1,Aseguramiento de Calidad,11,10,91.23,Alto nivel
2024-03-03,2024-03,2024,9,Q1,Gestión de Riesgos,5,4,87.09,Aceptable
2024-03-03,2024-03,2024,9,Q1,Gestión de Proveedores,7,6,88.08,Aceptable
2024-03-03,2024-03,2024,9,Q1,Medición y Análisis,13,12,96.32,Alto nivel
2024-03-03,2024-03,2024,9,Q1,Mejora de Procesos,6,5,95.62,Alto nivel
2024-03-03,2024-03,2024,9,Q1,Gestión de Recursos Humanos,6,5,90.45,Alto nivel
2024-03-10,2024-03,2024,10,Q1,Gestión de Proyectos,9,8,95.31,Alto nivel
2024-03-10,2024-03,2024,10,Q1,Gestión de Requisitos,11,10,96.46,Alto nivel
2024-03-10,2024-03,2024,10,Q1,Desarrollo de Software,10,8,89.2,Aceptable
2024-03-10,2024-03,2024,10,Q1,Gestión de Configuración,7,6,92.48,Alto nivel
2024-03-10,2024-03,2024,10,Q1,Aseguramiento de Calidad,9,8,92.43,Alto nivel
2024-03-10,2024-03,2024,10,Q1,Gestión de Riesgos,12,10,87.42,Aceptable
2024-03-10,2024-03,2024,10,Q1,Gestión de Proveedores,10,9,96.63,Alto nivel
2024-03-10,2024-03,2024,10,Q1,Medición y Análisis,7,6,96.28,Alto nivel
2024-03-10,2024-03,2024,10,Q1,Mejora de Procesos,9,8,89.27,Aceptable
2024-03-10,2024-03,2024,10,Q1,Gestión de Recursos Humanos,8,6,86.86,Aceptable
2024-03-17,2024-03,2024,11,Q1,Gestión de Proyectos,6,5,95.07,Alto nivel
2024-03-17,2024-03,2024,11,Q1,Gestión de Requisitos,13,11,89.64,Aceptable
2024-03-17,2024-03,2024,11,Q1,Desarrollo de Software,9,8,95.38,Alto nivel
2024-03-17,2024-03,2024,11,Q1,Gestión de Configuración,14,12,88.09,Aceptable
2024-03-17,2024-03,2024,11,Q1,Aseguramiento de Calidad,7,6,87.53,Aceptable
2024-03-17,2024-03,2024,11,Q1,Gestión de Riesgos,13,12,96.19,Alto nivel
2024-03-17,2024-03,2024,11,Q1,Gestión de Proveedores,12,10,88.05,Aceptable
2024-03-17,2024-03,2024,11,Q1,Medición y Análisis,5,4,93.58,Alto nivel
2024-03-17,2024-03,2024,11,Q1,Mejora de Procesos,8,7,89.96,Aceptable
2024-03-17,2024-03,2024,11,Q1,Gestión de Recursos Humanos,8,7,89.05,Aceptable
2024-03-24,2024-03,2024,12,Q1,Gestión de Proyectos,14,12,91.62,Alto nivel
2024-03-24,2024-03,2024,12,Q1,Gestión de Requisitos,11,9,88.78,Aceptable
2024-03-24,2024-03,2024,12,Q1,Desarrollo de Software,8,7,91.79,Alto nivel
2024-03-24,2024-03,2024,12,Q1,Gestión de Configuración,9,8,94.06,Alto nivel
2024-03-24,2024-03,2024,12,Q1,Aseguramiento de Calidad,10,8,87.29,Aceptable
2024-03-24,2024-03,2024,12,Q1,Gestión de Riesgos,6,5,95.9,Alto nivel
2024-03-24,2024-03,2024,12,Q1,Gestión de Proveedores,11,9,90.34,Alto nivel
2024-03-24,2024-03,2024,12,Q1,Medición y Análisis,11,10,93.25,Alto nivel
2024-03-24,2024-03,2024,12,Q1,Mejora de Procesos,8,7,88.69,Aceptable
2024-03-24,2024-03,2024,12,Q1,Gestión de Recursos Humanos,13,11,88.32,Aceptable
2024-03-31,2024-03,2024,13,Q1,Gestión de Proyectos,8,7,88.36,Aceptable
2024-03-31,2024-03,2024,13,Q1,Gestión de Requisitos,12,10,90.14,Alto nivel
2024-03-31,2024-03,2024,13,Q1,Desarrollo de Software,9,7,87.9,Aceptable
2024-03-31,2024-03,2024,13,Q1,Gestión de Configuración,11,10,91.26,Alto nivel
2024-03-31,2024-03,2024,13,Q1,Aseguramiento de Calidad,12,11,94.22,Alto nivel
2024-03-31,2024-03,2024,13,Q1,Gestión de Riesgos,12,10,87.37,Aceptable
2024-03-31,2024-03,2024,13,Q1,Gestión de Proveedores,10,9,92.46,Alto nivel
2024-03-31,2024-03,2024,13,Q1,Medición y Análisis,6,5,87.28,Aceptable
2024-03-31,2024-03,2024,13,Q1,Mejora de Procesos,9,8,94.65,Alto nivel
2024-03-31,2024-03,2024,13,Q1,Gestión de Recursos Humanos,13,11,88.89,Aceptable
2024-04-07,2024-04,2024,14,Q2,Gestión de Proyectos,5,4,88.76,Aceptable
2024-04-07,2024-04,2024,14,Q2,Gestión de Requisitos,7,6,90.22,Alto nivel
2024-04-07,2024-04,2024,14,Q2,Desarrollo de Software,13,11,88.05,Aceptable
2024-04-07,2024-04,2024,14,Q2,Gestión de Configuración,13,11,91.51,Alto nivel
2024-04-07,2024-04,2024,14,Q2,Aseguramiento de Calidad,12,10,90.45,Alto nivel
2024-04-07,2024-04,2024,14,Q2,Gestión de Riesgos,5,4,96.49,Alto nivel
2024-04-07,2024-04,2024,14,Q2,Gestión de Proveedores,13,11,87.46,Aceptable
2024-04-07,2024-04,2024,14,Q2,Medición y Análisis,7,6,95.74,Alto nivel
2024-04-07,2024-04,2024,14,Q2,Mejora de Procesos,7,6,88.69,Aceptable
2024-04-07,2024-04,2024,14,Q2,Gestión de Recursos Humanos,5,4,94.87,Alto nivel
2024-04-14,2024-04,2024,15,Q2,Gestión de Proyectos,14,12,89.11,Aceptable
2024-04-14,2024-04,2024,15,Q2,Gestión de Requisitos,14,12,87.34,Aceptable
2024-04-14,2024-04,2024,15,Q2,Desarrollo de Software,12,11,97.27,Alto nivel
2024-04-14,2024-04,2024,15,Q2,Gestión de Configuración,12,10,88.56,Aceptable
2024-04-14,2024-04,2024,15,Q2,Aseguramiento de Calidad,14,12,87.78,Aceptable
2024-04-14,2024-04,2024,15,Q2,Gestión de Riesgos,10,9,95.29,Alto nivel
2024-04-14,2024-04,2024,15,Q2,Gestión de Proveedores,10,9,94.55,Alto nivel
2024-04-14,2024-04,2024,15,Q2,Medición y Análisis,13,12,93.66,Alto nivel
2024-04-14,2024-04,2024,15,Q2,Mejora de Procesos,13,12,94.8,Alto nivel
2024-04-14,2024-04,2024,15,Q2,Gestión de Recursos Humanos,5,4,91.28,Alto nivel
2024-04-21,2024-04,2024,16,Q2,Gestión de Proyectos,10,9,90.35,Alto nivel
2024-04-21,2024-04,2024,16,Q2,Gestión de Requisitos,14,13,95.23,Alto nivel
2024-04-21,2024-04,2024,16,Q2,Desarrollo de Software,13,11,91.43,Alto nivel
2024-04-21,2024-04,2024,16,Q2,Gestión de Configuración,11,10,91.22,Alto nivel
2024-04-21,2024-04,2024,16,Q2,Aseguramiento de Calidad,10,9,91.41,Alto nivel
2024-04-21,2024-04,2024,16,Q2,Gestión de Riesgos,7,6,89.34,Aceptable
2024-04-21,2024-04,2024,16,Q2,Gestión de Proveedores,13,12,95.75,Alto nivel
2024-04-21,2024-04,2024,16,Q2,Medición y Análisis,7,6,88.03,Aceptable
2024-04-21,2024-04,2024,16,Q2,Mejora de Procesos,13,12,95.52,Alto nivel
2024-04-21,2024-04,2024,16,Q2,Gestión de Recursos Humanos,7,6,90.54,Alto nivel
2024-04-28,2024-04,2024,17,Q2,Gestión de Proyectos,5,4,91.34,Alto nivel
2024-04-28,2024-04,2024,17,Q2,Gestión de Requisitos,13,11,89.63,Aceptable
2024-04-28,2024-04,2024,17,Q2,Desarrollo de Software,10,9,94.9,Alto nivel
2024-04-28,2024-04,2024,17,Q2,Gestión de Configuración,7,6,92.18,Alto nivel
2024-04-28,2024-04,2024,17,Q2,Aseguramiento de Calidad,12,11,94.94,Alto nivel
2024-04-28,2024-04,2024,17,Q2,Gestión de Riesgos,5,4,89.47,Aceptable
2024-04-28,2024-04,2024,17,Q2,Gestión de Proveedores,12,10,88.39,Aceptable
2024-04-28,2024-04,2024,17,Q2,Medición y Análisis,12,11,94.87,Alto nivel
2024-04-28,2024-04,2024,17,Q2,Mejora de Procesos,12,11,96.65,Alto nivel
2024-04-28,2024-04,2024,17,Q2,Gestión de Recursos Humanos,10,9,92.44,Alto nivel
2024-05-05,2024-05,2024,18,Q2,Gestión de Proyectos,13,12,94.37,Alto nivel
2024-05-05,2024-05,2024,18,Q2,Gestión de Requisitos,9,8,93.91,Alto nivel
2024-05-05,2024-05,2024,18,Q2,Desarrollo de Software,6,5,90.39,Alto nivel
2024-05-05,2024-05,2024,18,Q2,Gestión de Configuración,5,4,91.25,Alto nivel
2024-05-05,2024-05,2024,18,Q2,Aseguramiento de Calidad,5,4,97.51,Alto nivel
2024-05-05,2024-05,2024,18,Q2,Gestión de Riesgos,7,6,94.83,Alto nivel
2024-05-05,2024-05,2024,18,Q2,Gestión de Proveedores,5,4,93.09,Alto nivel
2024-05-05,2024-05,2024,18,Q2,Medición y Análisis,13,11,89.73,Aceptable
2024-05-05,2024-05,2024,18,Q2,Mejora de Procesos,11,10,94.35,Alto nivel
2024-05-05,2024-05,2024,18,Q2,Gestión de Recursos Humanos,11,9,89.25,Aceptable
