proyecto,tipo_proyecto,fecha_inicio,año,registros_totales_disponibles,registros_analizados,cobertura_porcentaje,estado
Proyecto_0919,NLP,2023-07-12,2023,312529,231415,74.04602577473038,Aceptable
Proyecto_0920,Optimización,2023-07-11,2023,18287,16825,92.00755953590868,Alta representatividad
Proyecto_0921,Análisis Predictivo,2023-07-18,2023,480960,358118,74.45917824845138,Aceptable
Proyecto_0922,Optimización,2023-07-21,2023,201216,146680,72.89709715522599,Aceptable
Proyecto_0923,Análisis Predictivo,2023-07-20,2023,385059,357638,92.8788959589128,Alta representatividad
Proyecto_0924,Visión,2023-07-21,2023,467492,381186,81.53870921092332,Aceptable
Proyecto_0925,Visión,2023-07-21,2023,172595,127869,74.08623647672312,Aceptable
Proyecto_0926,Optimización,2023-07-24,2023,347445,295743,85.1194531931175,Aceptable
Proyecto_0927,Optimización,2023-07-28,2023,301127,214038,71.07915183677389,Aceptable
Proyecto_0928,Detección de Anomalías,2023-07-28,2023,490602,397936,81.11194642036843,Aceptable
Proyecto_0929,Clasificación,2023-07-24,2023,261886,223514,85.34815948575893,Aceptable
Proyecto_0930,Regresión,2023-07-25,2023,493594,468347,94.88512078679402,Alta representatividad
Proyecto_0931,Detección de Anomalías,2023-08-03,2023,136544,107170,78.48808385840323,Aceptable
Proyecto_0932,Detección de Anomalías,2023-07-30,2023,240497,216185,89.89132850994754,Aceptable
Proyecto_0933,Clasificación,2023-08-04,2023,94524,69428,73.45019516153336,Aceptable
Proyecto_0934,Detección de Anomalías,2023-08-04,2023,115113,93555,81.27314110088399,Aceptable
Proyecto_0935,Análisis Predictivo,2023-08-04,2023,352909,267510,75.80150297689218,Aceptable
Proyecto_0936,Detección de Anomalías,2023-08-09,2023,89162,73829,82.80416373278572,Aceptable
Proyecto_0937,Regresión,2023-08-11,2023,13205,10675,80.84802833051283,Aceptable
Proyecto_0938,Análisis Predictivo,2023-08-07,2023,457018,436335,95.47441129895773,Alta representatividad
Proyecto_0939,Clustering,2023-08-09,2023,215917,202648,93.85494794593676,Alta representatividad
Proyecto_0940,Clasificación,2023-08-07,2023,168899,143796,85.13735339131698,Aceptable
Proyecto_0941,Clasificación,2023-08-18,2023,134774,100526,74.58925422579311,Aceptable
Proyecto_0942,Clasificación,2023-08-13,2023,217103,183410,84.48088177696903,Aceptable
Proyecto_0943,Visión,2023-08-18,2023,463565,419962,90.59413923641809,Alta representatividad
Proyecto_0944,Análisis Predictivo,2023-08-14,2023,53761,38164,70.98870491140997,Aceptable
Proyecto_0945,Clasificación,2023-08-18,2023,378351,307541,81.2847630650254,Aceptable
Proyecto_0946,Clasificación,2023-08-20,2023,195360,138918,71.10881978556581,Aceptable
Proyecto_0947,Regresión,2023-08-21,2023,415324,317070,76.342906376246,Aceptable
Proyecto_0948,Optimización,2023-08-22,2023,19844,14366,72.39498114962414,Aceptable
Proyecto_0949,Visión,2023-08-23,2023,432445,410714,94.97503533785215,Alta representatividad
Proyecto_0950,NLP,2023-08-24,2023,219576,163341,74.38954497228923,Aceptable
Proyecto_0951,Clustering,2023-08-31,2023,48028,35493,73.90270094074255,Aceptable
Proyecto_0952,Optimización,2023-08-28,2023,184469,175749,95.27342912824494,Alta representatividad
Proyecto_0953,Optimización,2023-08-31,2023,184805,154155,83.4151495478799,Aceptable
Proyecto_0954,Clasificación,2023-09-01,2023,399856,358701,89.70761081651823,Aceptable
Proyecto_0955,Análisis Predictivo,2023-08-30,2023,124592,97817,78.5101809304079,Aceptable
Proyecto_0956,Visión,2023-09-05,2023,90771,76115,83.85437835430623,Aceptable
Proyecto_0957,Clasificación,2023-09-05,2023,448221,314553,70.1781965140208,Aceptable
Proyecto_0958,Optimización,2023-09-03,2023,255425,205947,80.6292802558128,Aceptable
Proyecto_0959,Regresión,2023-09-07,2023,356159,300713,84.4323344475428,Aceptable
Proyecto_0960,Clasificación,2023-09-08,2023,381298,317905,83.37466425097722,Aceptable
Proyecto_0961,Clasificación,2023-09-13,2023,143914,115924,80.55131186763565,Aceptable
Proyecto_0962,Clasificación,2023-09-14,2023,431125,390106,90.4855992573556,Alta representatividad
Proyecto_0963,Visión,2023-09-13,2023,147785,122724,83.0426614929964,Aceptable
Proyecto_0964,Análisis Predictivo,2023-09-10,2023,192524,166608,86.53913361479442,Aceptable
Proyecto_0965,Regresión,2023-09-15,2023,224718,168089,74.8001494224847,Aceptable
Proyecto_0966,Regresión,2023-09-21,2023,354576,327624,92.39900250668921,Alta representatividad
Proyecto_0967,NLP,2023-09-19,2023,262650,208632,79.4337407291304,Aceptable
Proyecto_0968,Regresión,2023-09-17,2023,371243,306404,82.53469446648802,Aceptable
Proyecto_0969,Regresión,2023-09-22,2023,254508,201461,79.1570642754408,Aceptable
Proyecto_0970,Optimización,2023-09-21,2023,342639,319303,93.18958657618602,Alta representatividad
Proyecto_0971,Clasificación,2023-09-26,2023,464811,434222,93.41924382101806,Alta representatividad
Proyecto_0972,Visión,2023-09-26,2023,216426,164118,75.83139295986632,Aceptable
Proyecto_0973,Clustering,2023-09-27,2023,368345,329928,89.57057844982067,Aceptable
Proyecto_0974,Regresión,2023-09-26,2023,291809,212072,72.67497218841318,Aceptable
Proyecto_0975,Visión,2023-09-25,2023,284755,201538,70.77610918600276,Aceptable
Proyecto_0976,Detección de Anomalías,2023-10-05,2023,214517,196821,91.75118695100551,Alta representatividad
Proyecto_0977,Detección de Anomalías,2023-10-05,2023,376332,276267,73.41063178351857,Aceptable
Proyecto_0978,Clustering,2023-10-04,2023,138754,102711,74.02435066438578,Aceptable
Proyecto_0979,NLP,2023-10-03,2023,379704,325677,85.77129474164408,Aceptable
Proyecto_0980,Optimización,2023-10-04,2023,313465,285992,91.23598143014331,Alta representatividad
Proyecto_0981,Detección de Anomalías,2023-10-09,2023,479363,359184,74.92962392106709,Aceptable
Proyecto_0982,Detección de Anomalías,2023-10-11,2023,488134,356186,72.96899810251979,Aceptable
Proyecto_0983,Detección de Anomalías,2023-10-12,2023,433327,312040,72.01038098302217,Aceptable
Proyecto_0984,Optimización,2023-10-13,2023,70026,49470,70.64600670122178,Aceptable
Proyecto_0985,Clasificación,2023-10-13,2023,369108,269553,73.02845789630986,Aceptable
Proyecto_0986,Optimización,2023-10-18,2023,349605,330411,94.50998964878534,Alta representatividad
Proyecto_0987,Análisis Predictivo,2023-10-19,2023,337032,244271,72.477345327196,Aceptable
Proyecto_0988,Análisis Predictivo,2023-10-15,2023,256511,219410,85.53653332595313,Aceptable
Proyecto_0989,Detección de Anomalías,2023-10-16,2023,339016,318489,93.94512611181676,Alta representatividad
Proyecto_0990,Detección de Anomalías,2023-10-16,2023,445477,384550,86.32332366018048,Aceptable
Proyecto_0991,Visión,2023-10-26,2023,325713,230772,70.85138961760703,Aceptable
Proyecto_0992,Visión,2023-10-27,2023,470712,402490,85.50675898761502,Aceptable
Proyecto_0993,Clasificación,2023-10-22,2023,141073,131874,93.47969797785497,Alta representatividad
Proyecto_0994,NLP,2023-10-24,2023,190973,149697,78.38653491208328,Aceptable
Proyecto_0995,Clustering,2023-10-25,2023,451078,352536,78.15432616884195,Aceptable
Proyecto_0996,Detección de Anomalías,2023-10-31,2023,263498,201498,76.47045330622097,Aceptable
Proyecto_0997,Análisis Predictivo,2023-10-29,2023,303923,252694,83.14415926060327,Aceptable
Proyecto_0998,Detección de Anomalías,2023-10-30,2023,452087,344429,76.18651399884297,Aceptable
Proyecto_0999,Clasificación,2023-10-31,2023,496407,440901,88.81850805637477,Aceptable
Proyecto_1000,Análisis Predictivo,2023-10-29,2023,105807,91804,86.7664054329099,Aceptable
Proyecto_1001,Detección de Anomalías,2023-11-06,2023,121164,97440,80.42011399960936,Aceptable
Proyecto_1002,Clasificación,2023-11-10,2023,346905,308004,88.78643150265106,Aceptable
Proyecto_1003,NLP,2023-11-07,2023,297153,215616,72.5609039674326,Aceptable
Proyecto_1004,NLP,2023-11-10,2023,43385,38824,89.48773848798658,Aceptable
Proyecto_1005,Clasificación,2023-11-06,2023,451576,386890,85.67561272117626,Aceptable
Proyecto_1006,Análisis Predictivo,2023-11-16,2023,130029,112321,86.38215476785258,Aceptable
Proyecto_1007,Análisis Predictivo,2023-11-13,2023,330277,236746,71.68125620578459,Aceptable
Proyecto_1008,Clustering,2023-11-13,2023,456784,393160,86.07151030493522,Aceptable
Proyecto_1009,Análisis Predictivo,2023-11-12,2023,379437,314352,82.84717261946281,Aceptable
Proyecto_1010,NLP,2023-11-12,2023,42388,35026,82.63242506024054,Aceptable
Proyecto_1011,Clasificación,2023-11-22,2023,396802,310966,78.36818839457027,Aceptable
Proyecto_1012,Análisis Predictivo,2023-11-19,2023,12926,9073,70.19796096684698,Aceptable
Proyecto_1013,NLP,2023-11-23,2023,171049,138530,80.98857240120012,Aceptable
Proyecto_1014,NLP,2023-11-23,2023,342919,275788,80.4238218298692,Aceptable
Proyecto_1015,Análisis Predictivo,2023-11-24,2023,401230,324967,80.99294059028455,Aceptable
Proyecto_1016,Clasificación,2023-11-27,2023,277806,238668,85.91184417108111,Aceptable
Proyecto_1017,Visión,2023-11-26,2023,48630,37832,77.79756157076396,Aceptable
Proyecto_1018,Clustering,2023-11-29,2023,86968,66968,77.0039696800901,Aceptable
Proyecto_1019,Clasificación,2023-11-26,2023,223643,185494,82.94231326630528,Aceptable
Proyecto_1020,Visión,2023-11-29,2023,85024,72610,85.40025957561623,Aceptable
Proyecto_1021,Análisis Predictivo,2023-12-04,2023,434593,368319,84.75053909307422,Aceptable
Proyecto_1022,Análisis Predictivo,2023-12-08,2023,20945,19462,92.92268508742126,Alta representatividad
Proyecto_1023,NLP,2023-12-08,2023,469223,422290,89.99774551696534,Aceptable
Proyecto_1024,Análisis Predictivo,2023-12-07,2023,67179,47936,71.35693730575025,Aceptable
Proyecto_1025,Clustering,2023-12-03,2023,309763,262215,84.65036079385057,Aceptable
Proyecto_1026,NLP,2023-12-10,2023,257078,207881,80.86316944673679,Aceptable
Proyecto_1027,Clasificación,2023-12-14,2023,170672,135491,79.38733362885128,Aceptable
Proyecto_1028,Regresión,2023-12-14,2023,255194,242192,94.90529355923475,Alta representatividad
Proyecto_1029,Optimización,2023-12-15,2023,489879,401096,81.87669034572936,Aceptable
Proyecto_1030,Detección de Anomalías,2023-12-15,2023,356714,316424,88.70530726918977,Aceptable
Proyecto_1031,Optimización,2023-12-22,2023,13609,12948,95.14426121887742,Alta representatividad
Proyecto_1032,Clustering,2023-12-19,2023,232795,172096,73.92600353346268,Aceptable
Proyecto_1033,Clasificación,2023-12-19,2023,151858,108457,71.42002281587277,Aceptable
Proyecto_1034,NLP,2023-12-19,2023,181832,142109,78.15412596562258,Aceptable
Proyecto_1035,Regresión,2023-12-21,2023,239582,170475,71.15555089902993,Aceptable
Proyecto_1036,Visión,2023-12-26,2023,439220,320788,73.03587989259064,Aceptable
Proyecto_1037,Clustering,2023-12-24,2023,452491,433416,95.7844553855418,Alta representatividad
Proyecto_1038,NLP,2023-12-28,2023,409236,388629,94.96465152396192,Alta representatividad
Proyecto_1039,Clasificación,2023-12-24,2023,292896,257671,87.9736091329313,Aceptable
Proyecto_1040,Análisis Predictivo,2023-12-28,2023,189581,169822,89.57766198971194,Aceptable
Proyecto_1041,Clustering,2024-01-01,2024,133353,98218,73.65279401871867,Aceptable
Proyecto_1042,Detección de Anomalías,2023-12-31,2023,92273,78871,85.47612497481289,Aceptable
Proyecto_1043,Visión,2024-01-04,2024,307056,227266,74.01473135461222,Aceptable
Proyecto_1044,Visión,2024-01-03,2024,450401,359591,79.83804005865726,Aceptable
Proyecto_1045,Optimización,2024-01-04,2024,320632,253231,78.97897066013513,Aceptable
Proyecto_1046,Clasificación,2024-01-08,2024,273228,234874,85.96297199089855,Aceptable
Proyecto_1047,Regresión,2024-01-11,2024,207725,149711,72.07202082818014,Aceptable
Proyecto_1048,Análisis Predictivo,2024-01-08,2024,42548,30928,72.69001381796426,Aceptable
Proyecto_1049,Regresión,2024-01-09,2024,119523,102620,85.8582300295129,Aceptable
Proyecto_1050,Detección de Anomalías,2024-01-07,2024,303228,262410,86.53905908043028,Aceptable
Proyecto_1051,Visión,2024-01-15,2024,486097,383224,78.83694305632217,Aceptable
Proyecto_1052,Regresión,2024-01-17,2024,354821,261924,73.81864932252662,Aceptable
Proyecto_1053,Regresión,2024-01-14,2024,34204,31822,93.03807781058192,Alta representatividad
Proyecto_1054,NLP,2024-01-18,2024,103048,73552,71.37666874395265,Aceptable
Proyecto_1055,Visión,2024-01-18,2024,437772,388092,88.65176345772252,Aceptable
Proyecto_1056,Análisis Predictivo,2024-01-22,2024,44087,32466,73.641162671338,Aceptable
Proyecto_1057,Regresión,2024-01-24,2024,330339,285980,86.5717216191006,Aceptable
Proyecto_1058,Análisis Predictivo,2024-01-22,2024,431701,376680,87.25505202015138,Aceptable
Proyecto_1059,Detección de Anomalías,2024-01-24,2024,48858,44417,90.91075056291963,Alta representatividad
Proyecto_1060,Clasificación,2024-01-26,2024,476840,382762,80.27065213903137,Aceptable
Proyecto_1061,Análisis Predictivo,2024-01-29,2024,317369,223956,70.56670817405228,Aceptable
Proyecto_1062,Clustering,2024-01-30,2024,189081,172228,91.0872840351938,Alta representatividad
Proyecto_1063,NLP,2024-01-30,2024,395886,322828,81.54576850384187,Aceptable
Proyecto_1064,Clustering,2024-01-30,2024,143418,131979,92.0243353095371,Alta representatividad
Proyecto_1065,Clasificación,2024-01-29,2024,387539,349465,90.17560869118462,Alta representatividad
Proyecto_1066,NLP,2024-02-04,2024,259727,215459,82.95597735204929,Aceptable
Proyecto_1067,NLP,2024-02-08,2024,367208,352462,95.98438463380829,Alta representatividad
Proyecto_1068,NLP,2024-02-04,2024,340395,279171,82.01395200293103,Aceptable
Proyecto_1069,Visión,2024-02-08,2024,101031,89017,88.10912012122094,Aceptable
Proyecto_1070,Optimización,2024-02-07,2024,449906,393284,87.41489931799407,Aceptable
Proyecto_1071,Regresión,2024-02-13,2024,381496,318433,83.469734590873,Aceptable
Proyecto_1072,Clasificación,2024-02-13,2024,429132,365702,85.21910751411016,Aceptable
Proyecto_1073,Regresión,2024-02-15,2024,148107,134427,90.76382780622886,Alta representatividad
Proyecto_1074,Análisis Predictivo,2024-02-13,2024,148884,126345,84.86194496265435,Aceptable
Proyecto_1075,Regresión,2024-02-11,2024,427632,349391,81.703855937393,Aceptable
Proyecto_1076,NLP,2024-02-19,2024,314778,274530,87.21414434021297,Aceptable
Proyecto_1077,Detección de Anomalías,2024-02-20,2024,477207,338450,70.92323491966471,Aceptable
Proyecto_1078,Clustering,2024-02-23,2024,267684,194978,72.83904075011381,Aceptable
Proyecto_1079,Clasificación,2024-02-20,2024,469231,343763,73.26108588054039,Aceptable
Proyecto_1080,Regresión,2024-02-23,2024,236239,191518,81.06995925224922,Aceptable
Proyecto_1081,Visión,2024-02-28,2024,334868,310309,92.66615623612753,Alta representatividad
Proyecto_1082,Clasificación,2024-02-26,2024,56625,49108,86.72565954193738,Aceptable
Proyecto_1083,Clasificación,2024-02-29,2024,180504,171998,95.28808044872224,Alta representatividad
Proyecto_1084,Detección de Anomalías,2024-02-26,2024,250421,177895,71.03846520407636,Aceptable
Proyecto_1085,Análisis Predictivo,2024-02-26,2024,197434,175266,88.77218316632155,Aceptable
Proyecto_1086,Regresión,2024-03-07,2024,60271,47113,78.16924049214646,Aceptable
Proyecto_1087,Visión,2024-03-04,2024,281753,198932,70.6054213466868,Aceptable
Proyecto_1088,Optimización,2024-03-06,2024,358683,328102,91.47409393829214,Alta representatividad
Proyecto_1089,NLP,2024-03-08,2024,365682,271445,74.23003212916325,Aceptable
Proyecto_1090,Clasificación,2024-03-03,2024,269046,203307,75.5659476538224,Aceptable
Proyecto_1091,Visión,2024-03-11,2024,460961,363477,78.85211232491365,Aceptable
Proyecto_1092,Análisis Predictivo,2024-03-10,2024,470246,425559,90.49728503838261,Alta representatividad
Proyecto_1093,Optimización,2024-03-13,2024,471451,406576,86.23935505845492,Aceptable
Proyecto_1094,Clasificación,2024-03-13,2024,255022,196077,76.88638953202171,Aceptable
Proyecto_1095,Optimización,2024-03-11,2024,275994,205286,74.38072279646013,Aceptable
Proyecto_1096,Regresión,2024-03-19,2024,439921,320474,72.84825416204849,Aceptable
Proyecto_1097,Regresión,2024-03-18,2024,262186,193742,73.89523089721376,Aceptable
Proyecto_1098,Visión,2024-03-17,2024,178468,165210,92.57177398002511,Alta representatividad
Proyecto_1099,Clustering,2024-03-20,2024,352911,331700,93.98976770188317,Alta representatividad
Proyecto_1100,Clasificación,2024-03-17,2024,172060,163744,95.16690299774486,Alta representatividad
Proyecto_1101,Visión,2024-03-24,2024,410121,376093,91.70302899643367,Alta representatividad
Proyecto_1102,Visión,2024-03-28,2024,42300,39369,93.0721484506071,Alta representatividad
Proyecto_1103,Clasificación,2024-03-27,2024,234942,214311,91.21869101204906,Alta representatividad
Proyecto_1104,Clustering,2024-03-27,2024,402472,381983,94.90944999519678,Alta representatividad
Proyecto_1105,Visión,2024-03-24,2024,471900,434086,91.98692448015335,Alta representatividad
Proyecto_1106,Regresión,2024-04-05,2024,237135,194479,82.01206972206633,Aceptable
Proyecto_1107,Análisis Predictivo,2024-04-03,2024,149973,117585,78.40461217330676,Aceptable
Proyecto_1108,Optimización,2024-04-05,2024,136306,116118,85.18950911014072,Aceptable
Proyecto_1109,Clasificación,2024-04-05,2024,56334,48341,85.81276652299906,Aceptable
Proyecto_1110,Clasificación,2024-04-01,2024,490923,417028,84.94777801174095,Aceptable
Proyecto_1111,Detección de Anomalías,2024-04-11,2024,437923,387013,88.37488491074511,Aceptable
Proyecto_1112,Visión,2024-04-08,2024,379619,334722,88.17339105140621,Aceptable
Proyecto_1113,Optimización,2024-04-09,2024,198840,143695,72.26705138204682,Aceptable
Proyecto_1114,Clustering,2024-04-09,2024,277267,214670,77.42358374543313,Aceptable
Proyecto_1115,NLP,2024-04-12,2024,489315,455730,93.13636487279666,Alta representatividad
Proyecto_1116,Regresión,2024-04-14,2024,221157,188737,85.34091140496153,Aceptable
Proyecto_1117,Clustering,2024-04-19,2024,338471,265840,78.54164215297646,Aceptable
Proyecto_1118,Clasificación,2024-04-16,2024,450299,414779,92.11192488915998,Alta representatividad
Proyecto_1119,Clasificación,2024-04-15,2024,161608,123589,76.47509942678411,Aceptable
Proyecto_1120,Regresión,2024-04-16,2024,334761,269948,80.639196473782,Aceptable
Proyecto_1121,NLP,2024-04-21,2024,93555,72208,77.18262406347375,Aceptable
Proyecto_1122,Optimización,2024-04-24,2024,497111,460598,92.65509801842559,Alta representatividad
Proyecto_1123,Visión,2024-04-25,2024,84696,75324,88.9355058568112,Aceptable
Proyecto_1124,Análisis Predictivo,2024-04-21,2024,243872,199891,81.9658667608966,Aceptable
Proyecto_1125,Regresión,2024-04-21,2024,43719,41200,94.23982164427622,Alta representatividad
Proyecto_1126,Análisis Predictivo,2024-04-28,2024,58647,55194,94.11356429412622,Alta representatividad
Proyecto_1127,Clasificación,2024-04-29,2024,212687,188227,88.49965068022357,Aceptable
Proyecto_1128,Análisis Predictivo,2024-05-01,2024,254676,237337,93.19183446448324,Alta representatividad
Proyecto_1129,Análisis Predictivo,2024-04-28,2024,65217,57850,88.70422115689594,Aceptable
Proyecto_1130,Regresión,2024-05-01,2024,318859,275282,86.33350855610286,Aceptable
Proyecto_1131,Clustering,2024-05-10,2024,159430,129043,80.9403584660892,Aceptable
Proyecto_1132,Clasificación,2024-05-05,2024,475165,366400,77.11021381472509,Aceptable
Proyecto_1133,Optimización,2024-05-06,2024,11882,8503,71.5666913257779,Aceptable
Proyecto_1134,Detección de Anomalías,2024-05-05,2024,400682,363909,90.82261925917682,Alta representatividad
Proyecto_1135,Análisis Predictivo,2024-05-10,2024,271631,198769,73.17624010169207,Aceptable
Proyecto_1136,Clasificación,2024-05-14,2024,317716,256298,80.66908025715497,Aceptable
Proyecto_1137,Detección de Anomalías,2024-05-13,2024,139870,106441,76.10048957037851,Aceptable
Proyecto_1138,Optimización,2024-05-12,2024,336043,274951,81.82028377582627,Aceptable
Proyecto_1139,Detección de Anomalías,2024-05-12,2024,173460,135627,78.1895794621529,Aceptable
Proyecto_1140,Optimización,2024-05-12,2024,31845,29161,91.57204000262797,Alta representatividad
Proyecto_1141,Visión,2024-05-21,2024,327579,312617,95.43264259223537,Alta representatividad
Proyecto_1142,Clustering,2024-05-21,2024,113401,107141,94.48042416993908,Alta representatividad
Proyecto_1143,Detección de Anomalías,2024-05-19,2024,344087,296539,86.18161788812154,Aceptable
Proyecto_1144,Optimización,2024-05-21,2024,181234,173008,95.46119023506972,Alta representatividad
Proyecto_1145,Clustering,2024-05-19,2024,275275,221372,80.41878911439396,Aceptable
Proyecto_1146,NLP,2024-05-28,2024,86879,72617,83.58467354266753,Aceptable
Proyecto_1147,NLP,2024-05-29,2024,162630,124701,76.67809563484049,Aceptable
Proyecto_1148,Análisis Predictivo,2024-05-31,2024,177935,166097,93.34754583589026,Alta representatividad
Proyecto_1149,Detección de Anomalías,2024-05-26,2024,119149,88971,74.67243714953497,Aceptable
Proyecto_1150,Optimización,2024-05-31,2024,315578,270995,85.87267430639693,Aceptable
Proyecto_1151,Visión,2024-06-02,2024,447800,406538,90.78580708586637,Alta representatividad
Proyecto_1152,Clasificación,2024-06-06,2024,264473,226072,85.48036741749505,Aceptable
Proyecto_1153,Regresión,2024-06-06,2024,292849,210992,72.0481556646122,Aceptable
Proyecto_1154,Clustering,2024-06-03,2024,475011,408023,85.89761884747776,Aceptable
Proyecto_1155,Detección de Anomalías,2024-06-05,2024,121562,109337,89.94406237489878,Aceptable
Proyecto_1156,Clustering,2024-06-12,2024,80995,60651,74.8835321301767,Aceptable
Proyecto_1157,Detección de Anomalías,2024-06-10,2024,310138,276521,89.16077425483383,Aceptable
Proyecto_1158,Detección de Anomalías,2024-06-13,2024,359702,333958,92.84302040991687,Alta representatividad
Proyecto_1159,Detección de Anomalías,2024-06-10,2024,65828,62963,95.64792086277049,Alta representatividad
Proyecto_1160,Regresión,2024-06-13,2024,443915,358068,80.66154085839129,Aceptable
Proyecto_1161,Detección de Anomalías,2024-06-16,2024,458842,324191,70.65422194693525,Aceptable
Proyecto_1162,Clustering,2024-06-21,2024,22388,18111,80.89605401097322,Aceptable
Proyecto_1163,Análisis Predictivo,2024-06-17,2024,318438,277569,87.16592384421362,Aceptable
Proyecto_1164,Análisis Predictivo,2024-06-18,2024,424251,395297,93.17549098539358,Alta representatividad
Proyecto_1165,Clasificación,2024-06-21,2024,231406,218425,94.39075060040527,Alta representatividad
Proyecto_1166,Regresión,2024-06-27,2024,228321,213820,93.64897046283383,Alta representatividad
Proyecto_1167,Clustering,2024-06-23,2024,418919,364907,87.10695408549631,Aceptable
Proyecto_1168,Visión,2024-06-25,2024,495077,434408,87.74559910708444,Aceptable
Proyecto_1169,NLP,2024-06-25,2024,476724,334002,70.06197898621353,Aceptable
Proyecto_1170,Clasificación,2024-06-26,2024,266750,211951,79.4570123286333,Aceptable
Proyecto_1171,Análisis Predictivo,2024-07-04,2024,95056,88951,93.57826213902702,Alta representatividad
Proyecto_1172,Detección de Anomalías,2024-06-30,2024,152589,134171,87.93005926957022,Aceptable
Proyecto_1173,Detección de Anomalías,2024-07-04,2024,232065,190678,82.16593952794138,Aceptable
Proyecto_1174,Optimización,2024-06-30,2024,491797,357588,72.71056278696916,Aceptable
Proyecto_1175,Regresión,2024-07-05,2024,372789,284826,76.40423331429143,Aceptable
Proyecto_1176,Optimización,2024-07-11,2024,206828,174620,84.42798546325486,Aceptable
Proyecto_1177,Regresión,2024-07-12,2024,65722,61341,93.33503935364517,Alta representatividad
Proyecto_1178,Regresión,2024-07-09,2024,192584,139606,72.49112103878677,Aceptable
Proyecto_1179,Detección de Anomalías,2024-07-10,2024,179674,132954,73.99764155376263,Aceptable
Proyecto_1180,Detección de Anomalías,2024-07-12,2024,441567,384296,87.03013198559752,Aceptable
Proyecto_1181,Clasificación,2024-07-15,2024,350549,272193,77.64789301892372,Aceptable
Proyecto_1182,Análisis Predictivo,2024-07-18,2024,439632,327140,74.41229857930185,Aceptable
Proyecto_1183,Análisis Predictivo,2024-07-16,2024,403467,301145,74.63933509226683,Aceptable
Proyecto_1184,Detección de Anomalías,2024-07-15,2024,115142,95346,82.80794387851093,Aceptable
Proyecto_1185,Análisis Predictivo,2024-07-19,2024,473983,403726,85.17735065709614,Aceptable
Proyecto_1186,Regresión,2024-07-22,2024,386098,361052,93.51308613507256,Alta representatividad
Proyecto_1187,Análisis Predictivo,2024-07-22,2024,10279,8611,83.77524691249421,Aceptable
Proyecto_1188,Clustering,2024-07-26,2024,391221,344169,87.97311311885527,Aceptable
Proyecto_1189,Visión,2024-07-23,2024,441618,329879,74.69783477015581,Aceptable
Proyecto_1190,Clasificación,2024-07-26,2024,120770,106941,88.54996745966908,Aceptable
Proyecto_1191,Análisis Predictivo,2024-07-28,2024,462796,402012,86.8660333123136,Aceptable
Proyecto_1192,Análisis Predictivo,2024-07-29,2024,81847,61893,75.62073362621032,Aceptable
Proyecto_1193,NLP,2024-07-31,2024,126789,110818,87.40381409144064,Aceptable
Proyecto_1194,Clasificación,2024-07-28,2024,144721,109262,75.4987931524378,Aceptable
Proyecto_1195,Clasificación,2024-07-30,2024,200066,170922,85.43302215311859,Aceptable
Proyecto_1196,Detección de Anomalías,2024-08-05,2024,335902,293545,87.39009231974042,Aceptable
Proyecto_1197,Clasificación,2024-08-06,2024,49637,43694,88.02711415823197,Aceptable
Proyecto_1198,Clustering,2024-08-06,2024,124093,116201,93.64093141117658,Alta representatividad
Proyecto_1199,Detección de Anomalías,2024-08-05,2024,376189,356039,94.64377122992728,Alta representatividad
Proyecto_1200,Regresión,2024-08-06,2024,37907,34520,91.0651467624354,Alta representatividad
