fecha,servicio,disponibilidad_porcentaje,tiempo_operativo_horas,tiempo_indisponible_horas,estado
2023-06-09,Sistema de Facturación,99.8071,23.9537,0.0463,Aceptable
2023-06-09,Plataforma de Pagos,96.3411,23.1219,0.8781,Riesgo Alto
2023-06-09,Sistema Aduanero,99.7366,23.9368,0.0632,Aceptable
2023-06-09,BI y Reportes,98.6173,23.6682,0.3318,Riesgo Alto
2023-06-09,Infraestructura,98.9305,23.7433,0.2567,Riesgo Alto
2023-06-10,Sistema Tributario,99.2401,23.8176,0.1824,Aceptable
2023-06-10,Portal Web,99.2493,23.8198,0.1802,Aceptable
2023-06-10,API de Servicios,99.2026,23.8086,0.1914,Aceptable
2023-06-10,Sistema de Facturación,99.7206,23.933,0.067,Aceptable
2023-06-10,Plataforma de Pagos,98.5824,23.6598,0.3402,Riesgo Alto
2023-06-10,Sistema Aduanero,99.8131,23.9551,0.0449,Aceptable
2023-06-10,BI y Reportes,99.2629,23.8231,0.1769,Aceptable
2023-06-10,Infraestructura,98.5213,23.6451,0.3549,Riesgo Alto
2023-06-11,Sistema Tributario,98.6876,23.685,0.315,Riesgo Alto
2023-06-11,Portal Web,99.197,23.8073,0.1927,Aceptable
2023-06-11,API de Servicios,99.7247,23.9339,0.0661,Aceptable
2023-06-11,Sistema de Facturación,99.1999,23.808,0.192,Aceptable
2023-06-11,Plataforma de Pagos,99.6921,23.9261,0.0739,Aceptable
2023-06-11,Sistema Aduanero,98.7651,23.7036,0.2964,Riesgo Alto
2023-06-11,BI y Reportes,99.8473,23.9633,0.0367,Aceptable
2023-06-11,Infraestructura,98.8036,23.7129,0.2871,Riesgo Alto
2023-06-12,Sistema Tributario,99.8628,23.9671,0.0329,Aceptable
2023-06-12,Portal Web,99.4758,23.8742,0.1258,Aceptable
2023-06-12,API de Servicios,99.2605,23.8225,0.1775,Aceptable
2023-06-12,Sistema de Facturación,98.5618,23.6548,0.3452,Riesgo Alto
2023-06-12,Plataforma de Pagos,99.6696,23.9207,0.0793,Aceptable
2023-06-12,Sistema Aduanero,98.6894,23.6855,0.3145,Riesgo Alto
2023-06-12,BI y Reportes,99.7967,23.9512,0.0488,Aceptable
2023-06-12,Infraestructura,99.0065,23.7616,0.2384,Aceptable
2023-06-13,Sistema Tributario,98.5477,23.6514,0.3486,Riesgo Alto
2023-06-13,Portal Web,99.3637,23.8473,0.1527,Aceptable
2023-06-13,API de Servicios,99.7623,23.9429,0.0571,Aceptable
2023-06-13,Sistema de Facturación,99.1402,23.7937,0.2063,Aceptable
2023-06-13,Plataforma de Pagos,99.4147,23.8595,0.1405,Aceptable
2023-06-13,Sistema Aduanero,98.5917,23.662,0.338,Riesgo Alto
2023-06-13,BI y Reportes,99.7551,23.9412,0.0588,Aceptable
2023-06-13,Infraestructura,99.347,23.8433,0.1567,Aceptable
2023-06-14,Sistema Tributario,98.7385,23.6972,0.3028,Riesgo Alto
2023-06-14,Portal Web,99.7556,23.9413,0.0587,Aceptable
2023-06-14,API de Servicios,99.7729,23.9455,0.0545,Aceptable
2023-06-14,Sistema de Facturación,99.6607,23.9186,0.0814,Aceptable
2023-06-14,Plataforma de Pagos,99.3455,23.8429,0.1571,Aceptable
2023-06-14,Sistema Aduanero,99.0247,23.7659,0.2341,Aceptable
2023-06-14,BI y Reportes,99.1753,23.8021,0.1979,Aceptable
2023-06-14,Infraestructura,99.857,23.9657,0.0343,Aceptable
2023-06-15,Sistema Tributario,99.063,23.7751,0.2249,Aceptable
2023-06-15,Portal Web,99.8208,23.957,0.043,Aceptable
2023-06-15,API de Servicios,99.3584,23.846,0.154,Aceptable
2023-06-15,Sistema de Facturación,95.0995,22.8239,1.1761,Riesgo Alto
2023-06-15,Plataforma de Pagos,98.9223,23.7414,0.2586,Riesgo Alto
2023-06-15,Sistema Aduanero,99.5502,23.8921,0.1079,Aceptable
2023-06-15,BI y Reportes,99.7794,23.9471,0.0529,Aceptable
2023-06-15,Infraestructura,99.053,23.7727,0.2273,Aceptable
2023-06-16,Sistema Tributario,99.7178,23.9323,0.0677,Aceptable
2023-06-16,Portal Web,98.5416,23.65,0.35,Riesgo Alto
2023-06-16,API de Servicios,99.9219,23.9813,0.0187,Alta
2023-06-16,Sistema de Facturación,98.5136,23.6433,0.3567,Riesgo Alto
2023-06-16,Plataforma de Pagos,99.4403,23.8657,0.1343,Aceptable
2023-06-16,Sistema Aduanero,98.9328,23.7439,0.2561,Riesgo Alto
2023-06-16,BI y Reportes,99.3938,23.8545,0.1455,Aceptable
2023-06-16,Infraestructura,99.5407,23.8898,0.1102,Aceptable
2023-06-17,Sistema Tributario,99.3116,23.8348,0.1652,Aceptable
2023-06-17,Portal Web,99.3673,23.8481,0.1519,Aceptable
2023-06-17,API de Servicios,99.1565,23.7976,0.2024,Aceptable
2023-06-17,Sistema de Facturación,99.3047,23.8331,0.1669,Aceptable
2023-06-17,Plataforma de Pagos,99.1426,23.7942,0.2058,Aceptable
2023-06-17,Sistema Aduanero,98.6964,23.6871,0.3129,Riesgo Alto
2023-06-17,BI y Reportes,99.4114,23.8587,0.1413,Aceptable
2023-06-17,Infraestructura,99.1137,23.7873,0.2127,Aceptable
2023-06-18,Sistema Tributario,98.6276,23.6706,0.3294,Riesgo Alto
2023-06-18,Portal Web,99.7157,23.9318,0.0682,Aceptable
2023-06-18,API de Servicios,99.9099,23.9784,0.0216,Alta
2023-06-18,Sistema de Facturación,99.3028,23.8327,0.1673,Aceptable
2023-06-18,Plataforma de Pagos,98.6114,23.6667,0.3333,Riesgo Alto
2023-06-18,Sistema Aduanero,99.2078,23.8099,0.1901,Aceptable
2023-06-18,BI y Reportes,99.0972,23.7833,0.2167,Aceptable
2023-06-18,Infraestructura,99.0765,23.7784,0.2216,Aceptable
2023-06-19,Sistema Tributario,99.7629,23.9431,0.0569,Aceptable
2023-06-19,Portal Web,96.1556,23.0773,0.9227,Riesgo Alto
2023-06-19,API de Servicios,98.6042,23.665,0.335,Riesgo Alto
2023-06-19,Sistema de Facturación,99.5151,23.8836,0.1164,Aceptable
2023-06-19,Plataforma de Pagos,98.8051,23.7132,0.2868,Riesgo Alto
2023-06-19,Sistema Aduanero,99.8721,23.9693,0.0307,Aceptable
2023-06-19,BI y Reportes,98.9599,23.7504,0.2496,Riesgo Alto
2023-06-19,Infraestructura,99.6822,23.9237,0.0763,Aceptable
2023-06-20,Sistema Tributario,98.8964,23.7351,0.2649,Riesgo Alto
2023-06-20,Portal Web,98.6943,23.6866,0.3134,Riesgo Alto
2023-06-20,API de Servicios,98.5652,23.6556,0.3444,Riesgo Alto
2023-06-20,Sistema de Facturación,99.2345,23.8163,0.1837,Aceptable
2023-06-20,Plataforma de Pagos,99.7896,23.9495,0.0505,Aceptable
2023-06-20,Sistema Aduanero,98.5402,23.6497,0.3503,Riesgo Alto
2023-06-20,BI y Reportes,99.9171,23.9801,0.0199,Alta
2023-06-20,Infraestructura,98.9562,23.7495,0.2505,Riesgo Alto
2023-06-21,Sistema Tributario,98.6268,23.6704,0.3296,Riesgo Alto
2023-06-21,Portal Web,98.5727,23.6574,0.3426,Riesgo Alto
2023-06-21,API de Servicios,98.8662,23.7279,0.2721,Riesgo Alto
2023-06-21,Sistema de Facturación,99.1067,23.7856,0.2144,Aceptable
2023-06-21,Plataforma de Pagos,99.1505,23.7961,0.2039,Aceptable
2023-06-21,Sistema Aduanero,99.7089,23.9301,0.0699,Aceptable
2023-06-21,BI y Reportes,99.1281,23.7907,0.2093,Aceptable
2023-06-21,Infraestructura,99.5958,23.903,0.097,Aceptable
2023-06-22,Sistema Tributario,98.7229,23.6935,0.3065,Riesgo Alto
2023-06-22,Portal Web,98.9624,23.751,0.249,Riesgo Alto
2023-06-22,API de Servicios,99.2312,23.8155,0.1845,Aceptable
2023-06-22,Sistema de Facturación,98.526,23.6462,0.3538,Riesgo Alto
2023-06-22,Plataforma de Pagos,99.0959,23.783,0.217,Aceptable
2023-06-22,Sistema Aduanero,98.8495,23.7239,0.2761,Riesgo Alto
2023-06-22,BI y Reportes,98.7063,23.6895,0.3105,Riesgo Alto
2023-06-22,Infraestructura,99.0668,23.776,0.224,Aceptable
2023-06-23,Sistema Tributario,98.9686,23.7525,0.2475,Riesgo Alto
2023-06-23,Portal Web,99.061,23.7746,0.2254,Aceptable
2023-06-23,API de Servicios,99.088,23.7811,0.2189,Aceptable
2023-06-23,Sistema de Facturación,99.0387,23.7693,0.2307,Aceptable
2023-06-23,Plataforma de Pagos,99.6236,23.9097,0.0903,Aceptable
2023-06-23,Sistema Aduanero,93.1271,22.3505,1.6495,Riesgo Alto
2023-06-23,BI y Reportes,99.0493,23.7718,0.2282,Aceptable
2023-06-23,Infraestructura,99.1099,23.7864,0.2136,Aceptable
2023-06-24,Sistema Tributario,99.3293,23.839,0.161,Aceptable
2023-06-24,Portal Web,99.3902,23.8537,0.1463,Aceptable
2023-06-24,API de Servicios,99.5643,23.8954,0.1046,Aceptable
2023-06-24,Sistema de Facturación,99.3037,23.8329,0.1671,Aceptable
2023-06-24,Plataforma de Pagos,98.9829,23.7559,0.2441,Riesgo Alto
2023-06-24,Sistema Aduanero,99.3452,23.8428,0.1572,Aceptable
2023-06-24,BI y Reportes,99.1442,23.7946,0.2054,Aceptable
2023-06-24,Infraestructura,98.9167,23.74,0.26,Riesgo Alto
2023-06-25,Sistema Tributario,98.5062,23.6415,0.3585,Riesgo Alto
2023-06-25,Portal Web,99.8758,23.9702,0.0298,Aceptable
2023-06-25,API de Servicios,99.1063,23.7855,0.2145,Aceptable
2023-06-25,Sistema de Facturación,98.5001,23.64,0.36,Riesgo Alto
2023-06-25,Plataforma de Pagos,98.5776,23.6586,0.3414,Riesgo Alto
2023-06-25,Sistema Aduanero,98.5422,23.6501,0.3499,Riesgo Alto
2023-06-25,BI y Reportes,99.8675,23.9682,0.0318,Aceptable
2023-06-25,Infraestructura,99.4276,23.8626,0.1374,Aceptable
2023-06-26,Sistema Tributario,99.7609,23.9426,0.0574,Aceptable
2023-06-26,Portal Web,98.8869,23.7329,0.2671,Riesgo Alto
2023-06-26,API de Servicios,99.7719,23.9452,0.0548,Aceptable
2023-06-26,Sistema de Facturación,98.6456,23.6749,0.3251,Riesgo Alto
2023-06-26,Plataforma de Pagos,98.6102,23.6664,0.3336,Riesgo Alto
2023-06-26,Sistema Aduanero,98.6603,23.6785,0.3215,Riesgo Alto
2023-06-26,BI y Reportes,99.0075,23.7618,0.2382,Aceptable
2023-06-26,Infraestructura,98.7592,23.7022,0.2978,Riesgo Alto
2023-06-27,Sistema Tributario,99.8613,23.9667,0.0333,Aceptable
2023-06-27,Portal Web,98.5926,23.6622,0.3378,Riesgo Alto
2023-06-27,API de Servicios,98.8878,23.7331,0.2669,Riesgo Alto
2023-06-27,Sistema de Facturación,99.7089,23.9301,0.0699,Aceptable
2023-06-27,Plataforma de Pagos,98.9988,23.7597,0.2403,Riesgo Alto
2023-06-27,Sistema Aduanero,99.4487,23.8677,0.1323,Aceptable
2023-06-27,BI y Reportes,98.649,23.6757,0.3243,Riesgo Alto
2023-06-27,Infraestructura,98.6798,23.6832,0.3168,Riesgo Alto
2023-06-28,Sistema Tributario,99.8595,23.9663,0.0337,Aceptable
2023-06-28,Portal Web,99.6866,23.9248,0.0752,Aceptable
2023-06-28,API de Servicios,99.4177,23.8603,0.1397,Aceptable
2023-06-28,Sistema de Facturación,98.7195,23.6927,0.3073,Riesgo Alto
2023-06-28,Plataforma de Pagos,99.4672,23.8721,0.1279,Aceptable
2023-06-28,Sistema Aduanero,99.8344,23.9602,0.0398,Aceptable
2023-06-28,BI y Reportes,99.1699,23.8008,0.1992,Aceptable
2023-06-28,Infraestructura,98.8914,23.7339,0.2661,Riesgo Alto
2023-06-29,Sistema Tributario,99.7279,23.9347,0.0653,Aceptable
2023-06-29,Portal Web,99.7602,23.9424,0.0576,Aceptable
2023-06-29,API de Servicios,98.9928,23.7583,0.2417,Riesgo Alto
2023-06-29,Sistema de Facturación,98.6495,23.6759,0.3241,Riesgo Alto
2023-06-29,Plataforma de Pagos,99.6896,23.9255,0.0745,Aceptable
2023-06-29,Sistema Aduanero,94.4664,22.6719,1.3281,Riesgo Alto
2023-06-29,BI y Reportes,99.7446,23.9387,0.0613,Aceptable
2023-06-29,Infraestructura,98.5076,23.6418,0.3582,Riesgo Alto
2023-06-30,Sistema Tributario,99.1294,23.7911,0.2089,Aceptable
2023-06-30,Portal Web,98.7358,23.6966,0.3034,Riesgo Alto
2023-06-30,API de Servicios,98.5185,23.6445,0.3555,Riesgo Alto
2023-06-30,Sistema de Facturación,99.7991,23.9518,0.0482,Aceptable
2023-06-30,Plataforma de Pagos,99.139,23.7933,0.2067,Aceptable
2023-06-30,Sistema Aduanero,98.7935,23.7104,0.2896,Riesgo Alto
2023-06-30,BI y Reportes,99.5765,23.8984,0.1016,Aceptable
2023-06-30,Infraestructura,99.0567,23.7736,0.2264,Aceptable
2023-07-01,Sistema Tributario,99.5336,23.8881,0.1119,Aceptable
2023-07-01,Portal Web,99.3284,23.8388,0.1612,Aceptable
2023-07-01,API de Servicios,98.7536,23.7009,0.2991,Riesgo Alto
2023-07-01,Sistema de Facturación,96.789,23.2294,0.7706,Riesgo Alto
2023-07-01,Plataforma de Pagos,99.448,23.8675,0.1325,Aceptable
2023-07-01,Sistema Aduanero,98.6424,23.6742,0.3258,Riesgo Alto
2023-07-01,BI y Reportes,99.0054,23.7613,0.2387,Aceptable
2023-07-01,Infraestructura,99.5461,23.8911,0.1089,Aceptable
2023-07-02,Sistema Tributario,98.6973,23.6873,0.3127,Riesgo Alto
2023-07-02,Portal Web,99.7013,23.9283,0.0717,Aceptable
2023-07-02,API de Servicios,99.7315,23.9356,0.0644,Aceptable
2023-07-02,Sistema de Facturación,99.6469,23.9152,0.0848,Aceptable
2023-07-02,Plataforma de Pagos,99.1663,23.7999,0.2001,Aceptable
2023-07-02,Sistema Aduanero,99.5178,23.8843,0.1157,Aceptable
2023-07-02,BI y Reportes,99.9096,23.9783,0.0217,Alta
2023-07-02,Infraestructura,99.8864,23.9727,0.0273,Aceptable
2023-07-03,Sistema Tributario,98.9438,23.7465,0.2535,Riesgo Alto
2023-07-03,Portal Web,99.7728,23.9455,0.0545,Aceptable
2023-07-03,API de Servicios,99.7977,23.9514,0.0486,Aceptable
2023-07-03,Sistema de Facturación,99.1386,23.7933,0.2067,Aceptable
2023-07-03,Plataforma de Pagos,99.8967,23.9752,0.0248,Aceptable
2023-07-03,Sistema Aduanero,99.0139,23.7633,0.2367,Aceptable
2023-07-03,BI y Reportes,99.6921,23.9261,0.0739,Aceptable
2023-07-03,Infraestructura,99.9255,23.9821,0.0179,Alta
2023-07-04,Sistema Tributario,99.5683,23.8964,0.1036,Aceptable
2023-07-04,Portal Web,98.8208,23.717,0.283,Riesgo Alto
2023-07-04,API de Servicios,99.2942,23.8306,0.1694,Aceptable
2023-07-04,Sistema de Facturación,99.5084,23.882,0.118,Aceptable
2023-07-04,Plataforma de Pagos,98.9512,23.7483,0.2517,Riesgo Alto
2023-07-04,Sistema Aduanero,99.6675,23.9202,0.0798,Aceptable
2023-07-04,BI y Reportes,98.917,23.7401,0.2599,Riesgo Alto
2023-07-04,Infraestructura,98.5962,23.6631,0.3369,Riesgo Alto
2023-07-05,Sistema Tributario,99.537,23.8889,0.1111,Aceptable
2023-07-05,Portal Web,99.5383,23.8892,0.1108,Aceptable
2023-07-05,API de Servicios,98.9283,23.7428,0.2572,Riesgo Alto
2023-07-05,Sistema de Facturación,99.1126,23.787,0.213,Aceptable
2023-07-05,Plataforma de Pagos,99.5861,23.9007,0.0993,Aceptable
2023-07-05,Sistema Aduanero,97.8236,23.4777,0.5223,Riesgo Alto
2023-07-05,BI y Reportes,99.1776,23.8026,0.1974,Aceptable
2023-07-05,Infraestructura,99.5988,23.9037,0.0963,Aceptable
2023-07-06,Sistema Tributario,94.1909,22.6058,1.3942,Riesgo Alto
2023-07-06,Portal Web,98.8525,23.7246,0.2754,Riesgo Alto
2023-07-06,API de Servicios,99.2523,23.8206,0.1794,Aceptable
2023-07-06,Sistema de Facturación,99.4403,23.8657,0.1343,Aceptable
2023-07-06,Plataforma de Pagos,99.8144,23.9555,0.0445,Aceptable
2023-07-06,Sistema Aduanero,99.2362,23.8167,0.1833,Aceptable
2023-07-06,BI y Reportes,98.7935,23.7104,0.2896,Riesgo Alto
2023-07-06,Infraestructura,99.6362,23.9127,0.0873,Aceptable
2023-07-07,Sistema Tributario,99.0934,23.7824,0.2176,Aceptable
2023-07-07,Portal Web,99.3847,23.8523,0.1477,Aceptable
2023-07-07,API de Servicios,99.6743,23.9218,0.0782,Aceptable
2023-07-07,Sistema de Facturación,99.4479,23.8675,0.1325,Aceptable
2023-07-07,Plataforma de Pagos,99.196,23.807,0.193,Aceptable
2023-07-07,Sistema Aduanero,99.3218,23.8372,0.1628,Aceptable
2023-07-07,BI y Reportes,98.783,23.7079,0.2921,Riesgo Alto
2023-07-07,Infraestructura,99.2003,23.8081,0.1919,Aceptable
2023-07-08,Sistema Tributario,99.8848,23.9723,0.0277,Aceptable
2023-07-08,Portal Web,99.0518,23.7724,0.2276,Aceptable
2023-07-08,API de Servicios,99.8965,23.9752,0.0248,Aceptable
2023-07-08,Sistema de Facturación,99.6241,23.9098,0.0902,Aceptable
2023-07-08,Plataforma de Pagos,99.3213,23.8371,0.1629,Aceptable
2023-07-08,Sistema Aduanero,98.8172,23.7161,0.2839,Riesgo Alto
2023-07-08,BI y Reportes,98.5561,23.6535,0.3465,Riesgo Alto
2023-07-08,Infraestructura,99.3852,23.8525,0.1475,Aceptable
2023-07-09,Sistema Tributario,98.7538,23.7009,0.2991,Riesgo Alto
2023-07-09,Portal Web,98.7454,23.6989,0.3011,Riesgo Alto
2023-07-09,API de Servicios,93.9524,22.5486,1.4514,Riesgo Alto
2023-07-09,Sistema de Facturación,98.5507,23.6522,0.3478,Riesgo Alto
2023-07-09,Plataforma de Pagos,95.6922,22.9661,1.0339,Riesgo Alto
2023-07-09,Sistema Aduanero,98.6785,23.6828,0.3172,Riesgo Alto
2023-07-09,BI y Reportes,99.4706,23.873,0.127,Aceptable
2023-07-09,Infraestructura,99.2207,23.813,0.187,Aceptable
2023-07-10,Sistema Tributario,99.8278,23.9587,0.0413,Aceptable
2023-07-10,Portal Web,99.449,23.8678,0.1322,Aceptable
2023-07-10,API de Servicios,99.438,23.8651,0.1349,Aceptable
2023-07-10,Sistema de Facturación,99.1282,23.7908,0.2092,Aceptable
2023-07-10,Plataforma de Pagos,99.7255,23.9341,0.0659,Aceptable
2023-07-10,Sistema Aduanero,98.5358,23.6486,0.3514,Riesgo Alto
2023-07-10,BI y Reportes,99.8502,23.964,0.036,Aceptable
2023-07-10,Infraestructura,99.9358,23.9846,0.0154,Alta
2023-07-11,Sistema Tributario,99.6863,23.9247,0.0753,Aceptable
2023-07-11,Portal Web,98.8734,23.7296,0.2704,Riesgo Alto
2023-07-11,API de Servicios,99.7746,23.9459,0.0541,Aceptable
2023-07-11,Sistema de Facturación,99.1847,23.8043,0.1957,Aceptable
2023-07-11,Plataforma de Pagos,99.5011,23.8803,0.1197,Aceptable
2023-07-11,Sistema Aduanero,98.8822,23.7317,0.2683,Riesgo Alto
2023-07-11,BI y Reportes,99.1816,23.8036,0.1964,Aceptable
2023-07-11,Infraestructura,97.6003,23.4241,0.5759,Riesgo Alto
2023-07-12,Sistema Tributario,99.8849,23.9724,0.0276,Aceptable
2023-07-12,Portal Web,99.7899,23.9496,0.0504,Aceptable
2023-07-12,API de Servicios,99.6109,23.9066,0.0934,Aceptable
2023-07-12,Sistema de Facturación,99.885,23.9724,0.0276,Aceptable
2023-07-12,Plataforma de Pagos,99.8031,23.9527,0.0473,Aceptable
2023-07-12,Sistema Aduanero,99.2784,23.8268,0.1732,Aceptable
2023-07-12,BI y Reportes,98.758,23.7019,0.2981,Riesgo Alto
2023-07-12,Infraestructura,99.7621,23.9429,0.0571,Aceptable
2023-07-13,Sistema Tributario,99.9477,23.9874,0.0126,Alta
2023-07-13,Portal Web,99.0692,23.7766,0.2234,Aceptable
2023-07-13,API de Servicios,99.8369,23.9609,0.0391,Aceptable
2023-07-13,Sistema de Facturación,99.0036,23.7609,0.2391,Aceptable
2023-07-13,Plataforma de Pagos,99.8825,23.9718,0.0282,Aceptable
2023-07-13,Sistema Aduanero,98.9875,23.757,0.243,Riesgo Alto
2023-07-13,BI y Reportes,99.1439,23.7945,0.2055,Aceptable
2023-07-13,Infraestructura,99.7896,23.9495,0.0505,Aceptable
2023-07-14,Sistema Tributario,99.5514,23.8923,0.1077,Aceptable
2023-07-14,Portal Web,99.2304,23.8153,0.1847,Aceptable
2023-07-14,API de Servicios,99.6833,23.924,0.076,Aceptable
2023-07-14,Sistema de Facturación,98.7149,23.6916,0.3084,Riesgo Alto
2023-07-14,Plataforma de Pagos,99.6951,23.9268,0.0732,Aceptable
2023-07-14,Sistema Aduanero,99.2953,23.8309,0.1691,Aceptable
2023-07-14,BI y Reportes,98.7943,23.7106,0.2894,Riesgo Alto
2023-07-14,Infraestructura,99.229,23.815,0.185,Aceptable
2023-07-15,Sistema Tributario,99.0216,23.7652,0.2348,Aceptable
2023-07-15,Portal Web,98.6223,23.6694,0.3306,Riesgo Alto
2023-07-15,API de Servicios,98.8767,23.7304,0.2696,Riesgo Alto
2023-07-15,Sistema de Facturación,98.8264,23.7183,0.2817,Riesgo Alto
2023-07-15,Plataforma de Pagos,99.3867,23.8528,0.1472,Aceptable
2023-07-15,Sistema Aduanero,99.361,23.8466,0.1534,Aceptable
2023-07-15,BI y Reportes,99.6616,23.9188,0.0812,Aceptable
2023-07-15,Infraestructura,94.9709,22.793,1.207,Riesgo Alto
2023-07-16,Sistema Tributario,99.6784,23.9228,0.0772,Aceptable
2023-07-16,Portal Web,99.7094,23.9303,0.0697,Aceptable
2023-07-16,API de Servicios,99.9413,23.9859,0.0141,Alta
2023-07-16,Sistema de Facturación,97.936,23.5046,0.4954,Riesgo Alto
2023-07-16,Plataforma de Pagos,99.0046,23.7611,0.2389,Aceptable
2023-07-16,Sistema Aduanero,98.5866,23.6608,0.3392,Riesgo Alto
2023-07-16,BI y Reportes,99.4046,23.8571,0.1429,Aceptable
2023-07-16,Infraestructura,98.8012,23.7123,0.2877,Riesgo Alto
2023-07-17,Sistema Tributario,98.6577,23.6779,0.3221,Riesgo Alto
2023-07-17,Portal Web,98.6406,23.6737,0.3263,Riesgo Alto
2023-07-17,API de Servicios,98.7253,23.6941,0.3059,Riesgo Alto
2023-07-17,Sistema de Facturación,98.6872,23.6849,0.3151,Riesgo Alto
2023-07-17,Plataforma de Pagos,99.0102,23.7624,0.2376,Aceptable
2023-07-17,Sistema Aduanero,99.4297,23.8631,0.1369,Aceptable
2023-07-17,BI y Reportes,99.8368,23.9608,0.0392,Aceptable
2023-07-17,Infraestructura,99.6173,23.9082,0.0918,Aceptable
2023-07-18,Sistema Tributario,99.5029,23.8807,0.1193,Aceptable
2023-07-18,Portal Web,98.9521,23.7485,0.2515,Riesgo Alto
2023-07-18,API de Servicios,99.3334,23.84,0.16,Aceptable
2023-07-18,Sistema de Facturación,99.0889,23.7813,0.2187,Aceptable
2023-07-18,Plataforma de Pagos,99.1662,23.7999,0.2001,Aceptable
2023-07-18,Sistema Aduanero,98.8104,23.7145,0.2855,Riesgo Alto
2023-07-18,BI y Reportes,99.9247,23.9819,0.0181,Alta
2023-07-18,Infraestructura,99.7874,23.949,0.051,Aceptable
2023-07-19,Sistema Tributario,98.9916,23.758,0.242,Riesgo Alto
2023-07-19,Portal Web,98.7589,23.7021,0.2979,Riesgo Alto
2023-07-19,API de Servicios,99.8907,23.9738,0.0262,Aceptable
2023-07-19,Sistema de Facturación,99.844,23.9625,0.0375,Aceptable
2023-07-19,Plataforma de Pagos,99.9062,23.9775,0.0225,Alta
2023-07-19,Sistema Aduanero,99.418,23.8603,0.1397,Aceptable
2023-07-19,BI y Reportes,98.9345,23.7443,0.2557,Riesgo Alto
2023-07-19,Infraestructura,98.505,23.6412,0.3588,Riesgo Alto
2023-07-20,Sistema Tributario,99.36,23.8464,0.1536,Aceptable
2023-07-20,Portal Web,99.5477,23.8915,0.1085,Aceptable
2023-07-20,API de Servicios,99.659,23.9182,0.0818,Aceptable
2023-07-20,Sistema de Facturación,99.6887,23.9253,0.0747,Aceptable
2023-07-20,Plataforma de Pagos,98.9477,23.7474,0.2526,Riesgo Alto
2023-07-20,Sistema Aduanero,99.2759,23.8262,0.1738,Aceptable
2023-07-20,BI y Reportes,99.283,23.8279,0.1721,Aceptable
2023-07-20,Infraestructura,98.835,23.7204,0.2796,Riesgo Alto
2023-07-21,Sistema Tributario,98.7651,23.7036,0.2964,Riesgo Alto
2023-07-21,Portal Web,98.9166,23.74,0.26,Riesgo Alto
2023-07-21,API de Servicios,98.9764,23.7543,0.2457,Riesgo Alto
2023-07-21,Sistema de Facturación,98.7029,23.6887,0.3113,Riesgo Alto
2023-07-21,Plataforma de Pagos,98.842,23.7221,0.2779,Riesgo Alto
2023-07-21,Sistema Aduanero,98.9871,23.7569,0.2431,Riesgo Alto
2023-07-21,BI y Reportes,99.262,23.8229,0.1771,Aceptable
2023-07-21,Infraestructura,99.3129,23.8351,0.1649,Aceptable
2023-07-22,Sistema Tributario,93.295,22.3908,1.6092,Riesgo Alto
2023-07-22,Portal Web,98.9127,23.7391,0.2609,Riesgo Alto
2023-07-22,API de Servicios,99.8324,23.9598,0.0402,Aceptable
2023-07-22,Sistema de Facturación,99.1046,23.7851,0.2149,Aceptable
2023-07-22,Plataforma de Pagos,98.6428,23.6743,0.3257,Riesgo Alto
2023-07-22,Sistema Aduanero,99.859,23.9662,0.0338,Aceptable
2023-07-22,BI y Reportes,98.9029,23.7367,0.2633,Riesgo Alto
2023-07-22,Infraestructura,98.9274,23.7426,0.2574,Riesgo Alto
2023-07-23,Sistema Tributario,99.54,23.8896,0.1104,Aceptable
2023-07-23,Portal Web,98.661,23.6787,0.3213,Riesgo Alto
2023-07-23,API de Servicios,99.3999,23.856,0.144,Aceptable
2023-07-23,Sistema de Facturación,98.5065,23.6416,0.3584,Riesgo Alto
2023-07-23,Plataforma de Pagos,98.6671,23.6801,0.3199,Riesgo Alto
2023-07-23,Sistema Aduanero,99.8826,23.9718,0.0282,Aceptable
2023-07-23,BI y Reportes,98.7027,23.6886,0.3114,Riesgo Alto
2023-07-23,Infraestructura,99.4049,23.8572,0.1428,Aceptable
2023-07-24,Sistema Tributario,92.8586,22.2861,1.7139,Riesgo Alto
2023-07-24,Portal Web,99.0391,23.7694,0.2306,Aceptable
2023-07-24,API de Servicios,96.7813,23.2275,0.7725,Riesgo Alto
2023-07-24,Sistema de Facturación,99.3774,23.8506,0.1494,Aceptable
2023-07-24,Plataforma de Pagos,99.1056,23.7853,0.2147,Aceptable
2023-07-24,Sistema Aduanero,99.088,23.7811,0.2189,Aceptable
2023-07-24,BI y Reportes,99.5906,23.9017,0.0983,Aceptable
2023-07-24,Infraestructura,98.9228,23.7415,0.2585,Riesgo Alto
2023-07-25,Sistema Tributario,98.9909,23.7578,0.2422,Riesgo Alto
2023-07-25,Portal Web,92.6103,22.2265,1.7735,Riesgo Alto
2023-07-25,API de Servicios,92.4297,22.1831,1.8169,Riesgo Alto
2023-07-25,Sistema de Facturación,98.9438,23.7465,0.2535,Riesgo Alto
2023-07-25,Plataforma de Pagos,99.663,23.9191,0.0809,Aceptable
2023-07-25,Sistema Aduanero,99.8165,23.956,0.044,Aceptable
2023-07-25,BI y Reportes,98.8022,23.7125,0.2875,Riesgo Alto
2023-07-25,Infraestructura,98.653,23.6767,0.3233,Riesgo Alto
2023-07-26,Sistema Tributario,99.3713,23.8491,0.1509,Aceptable
